	Term	p-value	z-score	CS	Related Genes
35	POLR2A_heart_mm9	2.15e-09	-1.53	25.53	MIDN, HIBADH, RPL34, ACTB, MRPL33, UBL5, ZFP36, LASP1, KRTCAP2, LGALS1, RASSF5, ATP6V1E1, CYTIP, RPL39, LYPLA2, ANXA2, DUSP1, ACTN1, FOS, RHOB, APRT, RAB32, COX7A2L, MYL6, 2010107E04RIK, TYROBP, DOK3, PSMA4, ARHGEF3, RIN3, SLC25A5, PFDN5, GAPDH, H2-D1, GSTP1, HDC, LYZ2, ATP1A1, CORO1A, CST3, SERPINB1A, S100A11, MCTS1, EGR1, SEPT11, NDFIP1, CMTM6, LAPTM5, TBCA, AI467606, PSMB9, HIGD2A, TSPAN14, ARPC3, GNB2, ALOX5AP, CDK2AP2, FOSB, DEGS1, TGFBI, EIF3F
36	CEBPB_C2C12_mm9	6.43e-09	-1.6	25.29	HIST2H2AA2, EIF4A1, ORM1, NDUFA13, IFITM2, ZFAND3, AATK, RPL10A, RPL9, LITAF, LY6C1, LGALS3, GLIPR1, LASP1, COTL1, RPL39, JUNB, CAMP, IFITM6, LMO4, SSU72, H2AFV, 2010107E04RIK, SLPI, FCGR4, IRF2, RIN3, PPIA, ATF3, VPS28, PRR13, CEBPB, MGST2, ACAA1A, COX5A, CCL9, TCTEX1D2, RPL18, MARK2, SC4MOL, HIGD2A, DHRS7, BCL6, POU2AF1, CDK2AP2, CD9, DEGS1, TGFBI, CLEC2D, MYD88
37	MAFK_CH12.LX_mm9	1.34e-08	-1.65	25.15	APP, MIDN, ZFAND3, ATP2A3, ARRB2, RCSD1, LITAF, GLIPR1, LASP1, LBH, TMSB4X, RAC2, CASP1, SIRPA, RPS11, CLIC1, CD52, H2AFY, LMO4, DUSP1, FOS, ATP1B1, MMP9, VAV1, APRT, RHOB, EEF1A1, DOK3, CDC42EP3, SPATA13, LCP1, PFN1, HCST, GAPDH, ATF3, ATP6V0E, VCP, SELPLG, GSTP1, GLO1, POMP, TWF2, COX5A, ZFP36L1, GNAI2, CD79B, SPP1, CSK, S100A11, MCTS1, NAPSA, ARID3A, PRSS34, PSMB8, PSMB9, DHRS7, POU2AF1, 2310009A05RIK, CD69
38	EBF1_GM12878_hg19	3.17e-09	-1.52	25.05	SAMD9L, NDUFA13, HIBADH, RPL34, RAB3D, NCF4, SLC2A3, LRMP, DBI, ENO1, RPL10A, SLC2A6, RPL9, UBL5, KRTCAP2, ZFP36, PSTPIP1, LBH, RPS19, RGS1, RASSF5, RAC2, CTSH, MYEOV2, OSTF1, ATP6V1E1, TMSB10, CAP1, TPD52, PSENEN, RPS9, SEPX1, RPS6, VAV1, EEF1A1, DOK3, IRF2, BTK, LCP1, RPL29, PFDN5, PPIA, VCP, RPN2, GLO1, POMP, MGST2, PRCP, CLN5, ATP5L, PLAC8, CST3, PRDX5, RPS3, CCL3, LRRC8D, ATP6V1D, MCL1, CMTM7, CD74, NDUFA7, NDFIP1, PKM2, SHFM1, LAPTM5, G0S2, TBCA, ARHGAP30, ARPC3, RPL27A, DYNLRB1, PLP2, PI16, CD69, CRLF3, LRP10, CLEC2D, MYD88
39	STAT3_GM12878_hg19	5.42e-09	-1.56	24.94	IFITM2, HIBADH, RPL32, RPL31, GMFG, RPL34, LRMP, RPL10A, UBL5, RPS14, GLIPR1, RPS19, GM2A, ARHGDIB, RPS11, CYTIP, JUNB, PSENEN, CD52, RPS9, SSR4, H2AFV, FOS, APRT, DOK3, IRF2, TAGLN2, PRKD2, RPL27, GAPDH, SELPLG, GLO1, CDCA7, NEDD9, CXCR4, IQGAP1, ZFP36L1, PLAC8, CCL4, CCL3, NCKAP1L, RPL18, ATP6V1D, CD74, SHFM1, NDUFA3, CMTM6, LAPTM5, RAB27A, ARPC5, HIGD2A, BCL6, STK17B, PTPN6, MAN2B1, P4HB, EIF3F, CD69, CLEC2D, MYD88
40	JUN_CH12.LX_mm9	1.69e-08	-1.65	24.82	EIF4A1, ZFAND3, ATP2A3, LRMP, ARRB2, LITAF, PIK3CG, GLIPR1, LASP1, LBH, LGALS1, TMSB4X, CASP1, RPS11, CLIC1, CD52, RPS9, DUSP1, RHOB, SCAMP2, MYL6, FCGR4, ADPRH, BTK, ERP29, LTB, ATF3, H2-D1, ATP6V0E, GRN, ZFP36L1, ADRBK1, RPL18, MCL1, CD74, NAPSA, TMEM184B, NDFIP1, CMTM6, OSM, PSMB8, HIGD2A, KLF6, MARCKS, ARHGAP30, POU2AF1, ZYX, CD69, P4HB, PLP2, LRP10, H2-AB1
41	RCOR1_K562_hg19	3.91e-09	-1.46	23.72	TNFAIP8, MS4A3, ALAS1, HIBADH, RPL32, WDR1, RPL34, ATP2A3, SLC2A3, DBI, LITAF, CXCL2, PIK3CG, TRIOBP, ARHGAP4, PIGX, FCRLA, LGALS3, KRTCAP2, GLIPR1, ZFP36, LBH, BCL7A, RPS19, RPL36AL, COTL1, CTSH, SH3BGRL3, ACADM, OSTF1, ATP6V1E1, JUNB, B2M, RPS13, CAMP, TPD52, ANXA2, ANXA3, LMO4, TSC22D3, ACTN1, TALDO1, HMHA1, RHOB, EEF1A1, MYL4, ACLY, DNAJC7, IL1B, CDC42EP3, SPATA13, RPL29, PFDN5, VPS28, GRN, PFKFB4, PNKP, GLO1, POMP, CDCA7, ZFP36L1, ATP5L, CST3, TCTEX1D2, SPP1, INPP5K, CKB, RNF130, MARK2, MCL1, SEMA4A, SEPT11, NDUFA7, NDFIP1, PKM2, NDUFA3, NDUFA1, DSTN, ARPC5, TBCA, PPP1CA, DHRS7, OSTM1, FOSB, PTPN6, MAN2B1, CRLF3, MYO1F
42	ZNF384_CH12.LX_mm9	1.34e-08	-1.56	23.72	APP, HIST2H2AA2, SAMD9L, TNFAIP8, WDR1, GIMAP1, LST1, SLC2A3, LRMP, ARRB2, RCSD1, PIK3CG, LBH, LGALS1, GM2A, BCL7A, RGS1, RPS6KA1, CASP1, CYTIP, ATP6V1E1, RPL39, PRKACB, PSENEN, PDIA3, CD52, FOS, DOK2, DOK3, PSMA4, IRF2, SPATA13, BTK, RPL27, TAGLN2, PFN1, RPL29, PRR13, CBFB, PIRA4, GLO1, WAS, MGST2, SPP1, MCL1, NAPSA, NDFIP1, NDUFA3, DSTN, PRSS34, PPP1CA, TSPAN14, MARCKS, KLF6, BCL6, ARPC3, GNB2, DYNLRB1, ITM2B
43	POLR2AphosphoS2_A549_hg19	1.34e-08	-1.53	23.28	MIDN, BTG1, WDR1, RPL31, ARPC1B, RPL34, ENO1, RPL10A, RPL9, LITAF, TRIOBP, LGALS3, LBH, TMSB4X, SH3BGRL3, RPS11, TMSB10, JUNB, RPL39, RPS12, CAP1, LYPLA2, RPS9, FCER1G, NME2, FOS, PGD, SCAMP2, APRT, EEF1A1, PSMA4, ERP29, ADSSL1, RPL27, PRKD2, SLC25A5, RPL29, PPIA, VPS28, VCP, PFKFB4, SELPLG, CDCA7, ZFP36L1, PRDX5, LDHA, TCTEX1D2, INPP5K, NADK, SERF2, SEMA4A, EGR1, HIGD2A, PPP1CA, MAN2B1, PTPN6, DYNLRB1, PLP2, MYO1F
44	POLR2A_olfactory bulb_mm9	5.42e-09	-1.41	22.52	APP, MIDN, BTG1, OLFML2B, WDR1, HIBADH, RPL34, GPI1, UBL5, LASP1, ZFP36, LBH, ATP6V1E1, CLIC1, B2M, RPS13, LYPLA2, RPS9, H2AFY, DUSP1, ACTN1, STX7, NME2, FOS, ATP1B1, RHOB, COX7A2L, MYL6, PSMA4, 2010107E04RIK, BOLA2, ADSSL1, SLC25A5, GAPDH, VPS28, H2-D1, GSTP1, GLO1, ZFP36L1, GNAI2, CST3, CKB, SEMA4A, EGR1, SEPT11, NDFIP1, NDUFA3, CMTM6, SC4MOL, KLF2, MARCKS, TSPAN14, DHRS7, OSTM1, GNB2, 2310009A05RIK, CDK2AP2, FOSB, DEGS1, PTPN6
45	NCOR1_K562_hg19	3.26e-08	-1.55	22.38	TNFAIP8, MS4A3, RPL32, ZFAND3, ATP2A3, ENO1, ACTB, MRPL33, ARHGAP4, RPS14, ZFP36, LBH, LGALS1, RPS19, RPL36AL, ATP6V1E1, B2M, RPL39, JUNB, RAB8A, CAP1, DUSP1, SEPX1, NME2, H2AFV, EMP3, PGD, DNAJC7, IRF2, ERP29, BTK, TAGLN2, PFN1, CD63, CBFB, CEBPE, CDCA7, MGST2, COX5A, LDHA, PRDX5, PSAP, RPL18, S100A11, EGR1, PKM2, SYVN1, LAPTM5, ARID3A, RPL27A, STK17B, LCN2, CDK2AP2, FOSB, MAN2B1, DYNLRB1, LRP10, MYD88
46	TAL1_MEL cell line_mm9	2.15e-08	-1.51	22.33	HIST2H2AA2, NDUFA13, MS4A3, LST1, ATP2A3, HBB-B1, LRMP, ARRB2, RCSD1, SLC2A6, ARHGAP4, VPREB1, LGALS1, RGS1, ARHGDIB, RAC2, ATP6V1E1, CLIC1, B2M, NDEL1, CPA3, PDIA3, HIST1H2AO, ANXA2, TALDO1, EMP3, DOK2, DOK3, IL1B, LTB4R1, ADPRH, IRF2, PRTN3, PRR13, ATP6V0E, GRN, PNKP, GLO1, CXCR4, MGST2, LDHA, CCL9, TCTEX1D2, CSK, NDUFA3, CMTM6, OSM, LAPTM5, SYVN1, DSTN, TBCA, AI467606, PSMB8, PSMB9, OSTM1, KLHL6, DEGS1, MAN2B1, PTPN6, P4HB, PI16, CRLF3, LRP10, ITM2B
47	CUX1_GM12878_hg19	1.34e-08	-1.46	22.17	IFITM1, SAMD9L, ALAS1, HIBADH, RPL31, GMFG, ATP2A3, RPL10A, ACTB, PIGX, UBL5, LGALS1, RPS19, GM2A, ARHGDIB, SH3BGRL3, ATP6V1E1, RPS11, JUNB, CAMP, RAB8A, CAP1, CD52, MIF, APRT, PSMA4, IRF2, TAGLN2, PFN1, GAPDH, VPS28, VCP, SELPLG, GSTP1, GLO1, POMP, CXCR4, NEDD9, CLN5, CD79B, PLAC8, LDHA, PSAP, CCL3, RABAC1, ATP6V1D, CD74, CD72, PKM2, SHFM1, NDUFA3, NDUFA1, TBCA, ARPC5, KLF6, BCL6, PTPN6, CD69, P4HB
48	MAZ_MEL cell line_mm9	1.34e-08	-1.43	21.85	EIF4A1, ZFAND3, RAB3D, SLC2A3, PYGL, RCSD1, ACTB, GPI1, LGALS1, BCL7A, GM2A, COTL1, PRKACB, JUNB, CAP1, PDIA3, ANXA2, DUSP1, TSC22D3, HMHA1, EMP3, FOS, VAV1, EEF1A1, MYL6, TYROBP, DNAJC7, IRF2, ERP29, SLC25A5, GAPDH, ARL8A, VPS28, GRN, SELPLG, CBFB, POMP, ATP1A1, CORO1A, ZFP36L1, LDHA, ADRBK1, LRRC8D, CSK, EGR1, NDUFA1, LAPTM5, SYVN1, ARID3A, ARPC5, PPP1CA, ARHGAP30, GNB2, ALOX5AP, ZYX, FOSB, DEGS1, PI16, ITM2B
49	TBP_GM12878_hg19	3.26e-08	-1.49	21.59	EIF4A1, NDUFA13, ALAS1, HIBADH, RPL34, ATP2A3, LRMP, ENO1, RPL9, SLC2A6, MRPL33, ZFP36, PSTPIP1, LBH, LGALS1, RPS19, COTL1, MYEOV2, ACADM, ATP6V1E1, RPS11, JUNB, RAB8A, TPD52, PDIA3, RPS9, ANXA2, DUSP1, RPS6, FOS, RHOB, APRT, ACLY, MYL6, DOK3, IL1B, BTK, RIN3, PRR13, VCP, RPN2, PNKP, GLO1, WAS, COX5A, ATP5L, PLAC8, PSAP, CCL3, CKB, MARK2, MCL1, KLF6, BCL6, KLHL6, DYNLRB1, CRLF3, CLEC2D
50	STAT3_HeLa-S3_hg19	5.04e-08	-1.49	20.96	BTG1, RPL32, SLC2A3, ARRB2, ENO1, CXCL2, LITAF, LGALS3, LASP1, TMSB4X, COTL1, JUNB, TMSB10, ANXA3, DUSP1, TSC22D3, MIF, FOS, RHOB, SLPI, IL1B, IRF2, RPL27, RPL29, S100A8, ATF3, PRR13, CD63, CEBPB, RPN2, CEBPE, PNKP, MGST1, PRCP, IQGAP1, ZFP36L1, LDHA, PRDX5, SERF2, S100A11, MCL1, EGR1, NDFIP1, PKM2, PLEKHA2, RAB27A, G0S2, PSMB8, DHRS7, KLF6, BCL6, GNB2, LCN2, EIF3F, PLP2, LRP10, CRLF3
51	ZNF384_MEL cell line_mm9	7.76e-08	-1.52	20.88	SAMD9L, TNFAIP8, MIDN, WDR1, GMFG, SLC2A3, DBI, ARRB2, LITAF, PIK3CG, ACTB, GPI1, ZFP36, GM2A, RGS1, TSPO, OSTF1, ATP6V1E1, PRKACB, RPL39, NDEL1, CPA3, PDIA3, CD52, ANXA2, LMO4, TSC22D3, STX7, PGD, DOK2, DOK3, BOLA2, CDC42EP3, LTB4R1, BTK, TAGLN2, RPL27, PFDN5, PRR13, VCP, CBFB, PNKP, GLO1, WAS, CXCR4, SPP1, NADK, MCTS1, NDFIP1, PLEKHA2, NDUFA3, NDUFA1, ARPC3, GNB2, ZYX, DYNLRB1, ITM2B
52	POLR2A_liver_mm9	3.26e-08	-1.43	20.73	APP, MIDN, ORM1, IFITM2, BTG1, HIBADH, RPL32, RPL34, ACTB, ZFP36, LASP1, LBH, RPS19, RASSF5, ATP6V1E1, CYTIP, LYPLA2, RPS9, DUSP1, ACTN1, 2700094K13RIK, FOS, MIF, ATP1B1, RHOB, EEF1A1, MYL6, COX7A2L, 2010107E04RIK, SLC25A5, PFN1, PPIA, GAPDH, H2-D1, GSTP1, GLO1, ATP1A1, CST3, S100A11, EGR1, SEPT11, NDFIP1, NDUFA3, LAPTM5, NDUFA1, TBCA, SC4MOL, KLF2, PSMB9, TSPAN14, ARPC3, GNB2, CDK2AP2, CD9, DEGS1, EIF3F, CRLF3, ITM2B
53	TBP_CH12.LX_mm9	7.76e-08	-1.51	20.72	EIF4A1, MIDN, SAMD9L, ALAS1, ATP2A3, SLC2A6, PIK3CG, VPREB3, PSTPIP1, LASP1, RGS1, ARHGDIB, COTL1, SH3BGRL3, JUNB, RPL39, PSENEN, H2AFY, SSU72, TALDO1, HMHA1, MIF, FOS, APRT, COX7A2L, 2010107E04RIK, FCGR4, LY6D, CEBPB, GSTP1, WAS, NEDD9, GNAI2, PLAC8, CST3, H2-DMB1, PSAP, NCKAP1L, RABAC1, BC037034, S100A11, PTPN18, EGR1, NDUFA3, CMTM6, NDUFA1, HIGD2A, PSMB9, SLC6A6, KLHL6, ARPC3, STK17B, POU2AF1, FOSB, DEGS1, CD69, MYO1F
54	CEBPB_GM12878_hg19	3.03e-07	-1.63	20.41	EIF4A1, BTG1, SELPLG, RPL34, NEDD9, DBI, FAIM3, ACTB, PIGX, ZFP36, RPS19, RGS1, TMSB4X, CCL4, COTL1, CCL3, JUNB, ATP6V1D, NADK, CAP1, NDUFA3, ARHGAP30, IRF2, ERP29, DEGS1, LCP1, CLEC2D
55	GTF2B_K562_hg19	7.76e-08	-1.48	20.33	NDUFA13, IFITM1, RPL32, RPL34, DBI, RPL10A, ACTB, MRPL33, UBL5, RPS14, LBH, LGALS1, ALDH2, RPS19, COTL1, RPS11, JUNB, TMSB10, NDEL1, PDIA3, RPS9, ANXA2, DUSP1, LMO4, RPS6, TALDO1, FOS, PGD, SCAMP2, RHOB, MYL6, BTK, LCP1, SLC25A5, RPL29, VPS28, PRR13, GLO1, PRCP, IQGAP1, COX5A, ATP5L, CST3, PSAP, CKB, MCL1, PTPN18, NDUFA7, NDFIP1, SHFM1, NDUFA3, NDUFA1, TBCA, SLC6A6, ZYX, FOSB, CD69
56	POLR2AphosphoS5_G1E_mm9	5.84e-08	-1.45	20.18	MIDN, BTG1, IFITM2, ALAS1, GMFG, HBB-B1, DBI, RPL9, MRPL33, RPS14, LASP1, ZFP36, BCL7A, RPS19, RGS1, RAC2, TSPO, OSTF1, CLIC1, RPL39, RPS13, PSENEN, PDIA3, LYPLA2, FCER1G, SSR4, 2700094K13RIK, RPS6, TALDO1, HMHA1, FOS, ACLY, MYL6, ADPRH, ERP29, PRKD2, RPL27, RPL29, PFDN5, H2-D1, PRR13, PFKFB4, PNKP, POMP, CDCA7, ATP1A1, COX5A, CLN5, ATP5L, PSAP, INPP5K, ATP6V1D, NADK, PTPN18, SEPT11, NDUFA7, NDUFA3, OSM, AI467606, HIGD2A, DHRS7, OSTM1, GNB2, DEGS1, DYNLRB1, P4HB, LRP10
57	MEF2A_GM12878_hg19	2.05e-07	-1.55	19.94	SELPLG, MAST3, NCF4, NEDD9, PIK3CG, ACTB, ZFP36L1, FCRLA, RGS1, CCL5, TMSB4X, ADRBK1, CCL3, CSK, ACADM, JUNB, RPS12, CD74, NAPSA, RPS6, KLF2, RHOB, EEF1A1, KLF6, MARCKS, KLHL6, ERP29, FOSB, PTPN6, DEGS1, EIF3F, CLEC2D, HCST, ITM2B, ATF3
58	EP300_K562_hg19	2.37e-08	-1.34	19.81	NDUFA13, MIDN, IFITM2, ZFAND3, RPL34, GMFG, RAB3D, ENO1, RPL10A, RPL9, ACTB, RPS14, KRTCAP2, RPL36AL, MYEOV2, ATP6V1E1, B2M, RPL39, RPS13, PDIA3, ACTN1, STX7, SSU72, TALDO1, CYBA, SCAMP2, MYL4, EEF1A1, MYL6, ERP29, RPL27, RPL29, VPS28, PRR13, VCP, RPN2, GLO1, TWF2, ATP5L, LDHA, PRDX5, TCTEX1D2, NCKAP1L, ATP6V1D, NADK, MCL1, MCTS1, SHFM1, RAB27A, ARPC5, TBCA, HIGD2A, BCL6, ARPC3, GNB2, CALM3, MS4A3, ARPC1B, ATP2A3, DBI, PYGL, CD3D, PIGX, MRPL33, ARHGAP4, FCRLA, UBL5, LBH, GM2A, ALDH2, TMSB4X, ACADM, RAB8A, PSENEN, DUSP1, H2AFV, FOS, EMP3, VAV1, APRT, PSMA4, DNAJC7, CDC42EP3, LCP1, GAPDH, HCST, GRN, SELPLG, ATP1A1, COX5A, CST3, RPS3, CKB, RABAC1, RPL18, RNF130, NDUFA7, CD72, NDUFA3, SYVN1, G0S2, ARID3A, PPP1CA, LRG1, KLHL6, EIF3F, PLP2, MYO1F
59	PBX3_GM12878_hg19	1.61e-07	-1.52	19.73	CD63, EIF4A1, VCP, PFKFB4, BTG1, SELPLG, RPN2, HIBADH, WDR1, ZFAND3, LRMP, ACTB, ZFP36, RPL36AL, TMSB4X, ARHGDIB, CCL3, NCKAP1L, RPS11, B2M, JUNB, RAB8A, MCL1, EGR1, SSR4, LMO4, PKM2, ACTN1, STX7, H2AFV, PGD, RHOB, EEF1A1, MYL6, GNB2, BOLA2, PRKD2, P4HB, DYNLRB1, CRLF3, LRP10, PPIA, PRR13
60	CTCF_bone marrow_mm9	1.81e-07	-1.49	19.33	APP, TNFAIP8, MIDN, RPL32, RPL34, SLC2A3, CXCL2, MRPL33, GPI1, RPS14, RPS19, RPS6KA1, CTSH, CYTIP, PDIA3, CAP1, RPS9, SSR4, DUSP1, TSC22D3, RPS6, HMHA1, CYBA, ACLY, MYL6, ADSSL1, RPL27, SLC25A5, PFDN5, SMPDL3A, ATF3, PRR13, TLR2, CEBPB, GRN, SELPLG, CXCR4, ATP1A1, ADRBK1, RABAC1, NADK, EGR1, CD72, PLEKHA2, CMTM6, OSM, G0S2, SORL1, PPP1CA, HIGD2A, DHRS7, KLF6, ZYX, CRLF3, LRP10, CLEC2D
61	ZKSCAN1_CH12.LX_mm9	1.69e-07	-1.49	19.32	MIDN, SELPLG, GLO1, POMP, NCF4, ATP2A3, SLC2A6, ACTB, LY6C1, FCRLA, LGALS1, GM2A, H2-DMB1, PSAP, RAC2, SH3BGRL3, MARK2, NADK, PDIA3, LYPLA2, CD74, H2AFY, ANXA2, SHFM1, LAPTM5, OSM, PSMB8, SCAMP2, APRT, DHRS7, MARCKS, TYROBP, POU2AF1, GNB2, ADSSL1, PTPN6, CALM3, DEGS1, PPIA, H2-D1, H2-AB1
62	TAF1_MCF-7_hg19	2.03e-07	-1.42	18.29	EIF4A1, NDUFA13, BTG1, WDR1, ZFAND3, RPL31, DBI, RPL10A, RPL9, RPS14, LASP1, RPS19, RPL36AL, TMSB4X, RPS11, TMSB10, JUNB, RPL39, RAB8A, RPS13, RPS12, RPS9, DUSP1, ACTN1, RPS6, FOS, PGD, RHOB, APRT, EEF1A1, MYL6, DNAJC7, RPL27, RPL29, PPIA, PFDN5, PRR13, IQGAP1, GNAI2, RPL18, NDUFA7, PKM2, NDUFA3, NDUFA1, PPP1CA, KLF6, BCL6, GNB2, STK17B, RPL27A
63	CHD4_K562_hg19	1.81e-07	-1.41	18.28	MIDN, HIBADH, RPL10A, CXCL2, PIGX, RPS14, LASP1, ALDH2, RPS6KA1, CTSH, OSTF1, ATP6V1E1, JUNB, RAB8A, CD52, SEPX1, CYBA, EMP3, PGD, VAV1, RAB32, EEF1A1, MYL4, ACLY, MYL6, PSMA4, TYROBP, PRKD2, LY6E, CD63, CBFB, CEBPE, GSTP1, PNKP, WAS, PRCP, GDPD3, ZFP36L1, ATP5L, GNG10, TCTEX1D2, LRRC8D, CSK, RABAC1, RPL18, RNF130, MCL1, NDFIP1, NDUFA3, SYVN1, TBCA, ZYX, CDK2AP2, DEGS1, MYO1F, MYD88
64	POLR2A_testis_mm9	1.81e-07	-1.41	18.27	APP, MIDN, BTG1, OLFML2B, RPL32, HIBADH, RPL31, RPL34, RPL9, MRPL33, GPI1, UBL5, LASP1, KRTCAP2, ZFP36, RASSF5, CYTIP, PGLYRP1, RPL39, CD52, RPS9, FCER1G, ACTN1, RPS6, FOS, ATP1B1, RHOB, SCAMP2, COX7A2L, 2010107E04RIK, SLC25A5, GAPDH, PFDN5, H2-D1, GSTP1, ZFP36L1, GNAI2, MCTS1, EGR1, NDFIP1, NDUFA3, SHFM1, LAPTM5, PSMB9, MARCKS, TSPAN14, ARHGAP30, ARPC3, GNB2, 2310009A05RIK, CDK2AP2, FOSB, TGFBI, CRLF3, CLEC2D, ITM2B
65	CEBPB_myocyte_mm9	1.02e-06	-1.56	18.03	EIF4A1, CEBPB, IFITM2, ACAA1A, TREM3, RPL10A, LITAF, LGALS3, KRTCAP2, CCL9, COTL1, CAMP, IFITM6, CD74, SSU72, DHRS7, SLPI, BCL6, FCGR4, POU2AF1, CD9, PPIA, CLEC2D, MYD88, ATF3, PRR13
66	EZH2_K562_hg19	4.15e-07	-1.46	17.96	MS4A3, RPL10A, RCSD1, ACTB, MRPL33, ARHGAP4, FCRLA, RPS19, RPL36AL, CTSG, RPL39, RPS13, RPS12, CD177, TPD52, CD52, RPS9, TSC22D3, SSU72, CYBA, VAV1, MYL4, EEF1A1, IL1B, SPATA13, BTK, ERP29, RPL27, SMPDL3A, PRR13, PNKP, ATP5L, LDHA, CCL3, RPS3, LRRC8D, NCKAP1L, ATP6V1D, RNF130, CD74, EGR1, SHFM1, SYVN1, SORL1, HIGD2A, DHRS7, MARCKS, LRG1, SELL, KLHL6, P4HB, EIF3F, CD69, DYNLRB1, LRP10
67	NFIC_GM12878_hg19	4.34e-07	-1.45	17.7	SELPLG, RPL32, HIBADH, RPL31, RPL34, WAS, DBI, RPL9, FAIM3, ATP5L, RPS14, UBL5, GLIPR1, RPL36AL, RGS1, CCL5, ARHGDIB, INPP5K, RPL18, ATP6V1E1, JUNB, RAB8A, LYPLA2, RPS9, RPS6, SSU72, FOS, PSMB8, MYL6, ARHGAP30, PSMA4, KLHL6, STK17B, RPL27, CD69, RPL29, GAPDH, CLEC2D
68	GATA1_MEL cell line_mm9	1.89e-07	-1.35	17.4	RPL31, HBB-B1, LRMP, DBI, SLC2A3, RPL10A, SLC2A6, PIK3CG, ACTB, RPS14, ZFP36, RGS1, ARHGDIB, MYEOV2, FCER1A, RPS11, RPS12, CPA3, PSENEN, RPS9, SSU72, CYBA, FOS, PGD, SCAMP2, EEF1A1, MYL4, DOK2, CLEC4D, BTK, RPL27, PFDN5, GAPDH, VPS28, H2-D1, ATF3, PRR13, VCP, SELPLG, RPN2, PIRA4, GLO1, POMP, WAS, PRCP, ACAA1A, IQGAP1, GNG10, LDHA, TCTEX1D2, RPS3, NCKAP1L, RABAC1, NADK, MCTS1, NDUFA7, SEPT11, TMEM184B, CMTM6, NDUFA1, SYVN1, ARID3A, AI467606, HIGD2A, ARHGAP30, OSTM1, KLHL6, ARPC3, GNB2, CDK2AP2, DEGS1, EIF3F, PLP2, CLEC2D
69	RELA_GM18951_hg19	9.32e-07	-1.5	17.39	EIF4A1, IFITM1, NDUFA13, TNFAIP8, ALAS1, RPL34, NCF4, FAIM3, MRPL33, UBL5, ZFP36, RPS19, RPL36AL, TMSB4X, RAC2, ATP6V1E1, RPS11, TMSB10, RAB8A, RPS6, SSU72, H2AFV, CYBA, APRT, EEF1A1, ACLY, DNAJC7, IRF2, BTK, GAPDH, PFDN5, VPS28, GSTP1, CD79B, PRDX5, CCL5, TCTEX1D2, CCL3, INPP5K, ATP6V1D, CD74, NDUFA7, PKM2, NDUFA3, KLF6, ARHGAP30, LRG1, POU2AF1, STK17B, MAN2B1, DEGS1, PTPN6, CRLF3, CLEC2D
70	RAD21_CH12.LX_mm9	9.32e-07	-1.5	17.37	APP, SAMD9L, BTG1, GIMAP1, NCF4, ATP2A3, RPL10A, RCSD1, MRPL33, GPI1, KRTCAP2, LBH, GM2A, RAC2, SIRPA, SH3BGRL3, PDIA3, CD52, DUSP1, LMO4, FOS, VAV1, APRT, RAB32, COX7A2L, ADPRH, ARHGEF3, LY6D, RIN3, RPL27, HCST, ATF3, CEBPB, SELPLG, GLO1, TWF2, NEDD9, IQGAP1, ATP1A1, CLN5, H2-DMB1, LRRC8D, NAPSA, NDFIP1, SORL1, PPP1CA, SLC6A6, ARPC3, POU2AF1, PTPN6, DEGS1, CRLF3, CLEC2D, ITM2B
71	CEBPB_A549_hg19	3.05e-07	-1.39	17.34	EIF4A1, IFITM2, BTG1, RPL32, RPL31, ZFAND3, RPL34, DBI, ENO1, RPL9, CXCL2, GLIPR1, KRTCAP2, RPS19, GM2A, ALDH2, TMSB4X, COTL1, RPS11, JUNB, CAMP, RPS13, NDEL1, CAP1, PSENEN, LMO4, DUSP1, ACTN1, H2AFV, MIF, APRT, EEF1A1, ACLY, MYL6, DNAJC7, SLPI, IL1B, IRF2, RPL27, TAGLN2, SGK1, PFN1, PRR13, CEBPB, PNKP, GSTP1, MGST1, CDCA7, PRCP, COX5A, PRDX5, ATP6V1D, S100A11, NADK, MCL1, MCTS1, PKM2, NDUFA1, ARID3A, SORL1, PSMB8, KLF6, DHRS7, BCL6, ARPC3, ALOX5AP, LCN2, FOSB, DEGS1, P4HB, DYNLRB1
72	EP300_HeLa-S3_hg19	7.07e-07	-1.44	16.95	SAMD9L, BTG1, RPL32, ARPC1B, ENO1, SLC2A6, CXCL2, ACTB, LGALS3, GLIPR1, TMSB4X, COTL1, JUNB, TMSB10, ANXA2, LMO4, ANXA3, DUSP1, HMHA1, TALDO1, PSMA4, SLPI, IL1B, TAGLN2, RIN3, PFN1, S100A8, ATF3, PRR13, CEBPB, RPN2, CDCA7, MGST1, ZFP36L1, LDHA, NADK, S100A11, MCL1, PKM2, PLEKHA2, RAB27A, G0S2, ARPC5, DHRS7, KLF6, BCL6, ALOX5AP, LCN2, PLP2, CRLF3
