	Term	p-value	z-score	CS	Related Genes
35	GATA1_erythroblast_mm9	1.56e-10	-1.56	30.43	PANK4, AHCTF1, ISCA1, ALAS2, TFRC, HBB-B2, HBB-B1, SLC4A1, HBA-A1, BZW2, HERPUD1, ALAD, RABGEF1, FAM102A, UROD, RNF19A, HIST2H3C1, CTSE, RPL39, WSB1, LMO2, F2R, JOSD2, VPS37B, NISCH, PTP4A2, ELF1, DAD1, TXNIP, TMBIM6, MATR3, ATF4, CD274, GYPA, 1810026B05RIK, GGNBP2, CUL3, ATP1A1, ADRB2, SAMSN1, HIST1H3H, TBC1D15, RPL19, CDT1, CHKB, GADD45A, STAT3, MLL5, LSM4, GADD45G, RPS29, STK17B, PDCD4, RANBP10, UBE2O, HBP1, HNRNPC, LRP10, EIF3D
36	CEBPB_A549_hg19	1.26e-10	-1.53	29.97	CPM, EIF4A1, AHCTF1, CLIC4, BTG1, RPL3, RPL32, EIF4A3, CHD7, IRS2, HERPUD1, RABGEF1, ZNRD1, ARIH2, JUNB, RPS13, NDEL1, CSNK1G3, RNF44, MREG, ELOVL5, ARRDC3, PLAUR, PLRG1, VPS37B, MIF, TGFBR2, PTP4A1, NISCH, RILPL2, DAD1, MORF4L2, CCDC86, RPL24, STRAP, RPL27, UBA52, CD274, DDX6, CEBPB, GGNBP2, WBP2, STXBP2, NUAK2, UBB, DDRGK1, SKIL, SLC38A2, RPL19, HSPA9, PRNP, PLK3, UVRAG, CD164, GCH1, STAT3, MLL5, SORL1, NFKBIA, PER1, KLF7, RNF145, KLF6, BCL6, ARPC3, RPS29, RANBP10, PDCD4, FOSB, SERINC1, HBP1, HNRNPC, STT3B, EIF3D, RPS24
37	CHD2_MEL cell line_mm9	7.23e-11	-1.49	29.94	H2-T23, EIF4A1, AHCTF1, ISCA1, DYRK3, LDB1, TCF25, CETN3, AKAP8L, EIF4A3, NRM, ACTB, RPS15, FTH1, TNFRSF4, JUNB, RNF44, H2-T10, HMHA1, JOSD2, WBP11, MORF4L1, ELF1, MORF4L2, POLR1D, TMBIM6, RPL27, MATR3, SNORA65, ATF4, 1810026B05RIK, GGNBP2, H2-Q6, RPL12, CUL3, H2-DMA, H2-M3, STXBP2, H2-Q5, THY1, ADRB2, STIP1, H2-DMB2, PUF60, UBB, H2-DMB1, SKIL, CD74, H2-EB1, H3F3B, GADD45G, CCT6A, KLF7, EIF5, RPS29, HBP1, HNRNPC
38	MYOG_myocyte_mm9	3.86e-11	-1.44	29.91	DYRK3, CLIC4, BTG1, CD83, DGKD, CD82, PPP1R10, D16ERTD472E, EIF4A3, AKAP8L, NRM, BZW2, LITAF, ETS1, ACTB, HERPUD1, FAM134B, ZNRD1, TBK1, UBL3, UROD, PIM3, HMGN2, JUNB, HMGN1, KPNA1, CD97, ST6GAL1, RNF44, MEF2C, RSAD2, F2R, CIRBP, ZCRB1, MIF, VPS37B, GTPBP4, GNL3, TGFBR2, NISCH, TPST2, MORF4L1, ELF1, RILPL2, PRKAR1A, SPATA13, POLR1D, TAX1BP1, MYH9, RPL27, UBA52, PFDN5, CSNK1G2, 1810026B05RIK, WBP2, AW549877, ATP10D, ADRB2, RELA, RAP1B, SERPINB1A, SOCS3, PPP2CB, UGCG, SNN, UBB, PUF60, TMEM66, POLD1, TRA2A, MKNK2, LMNA, SNX8, MLL1, HSPA9, HSPA8, CD164, CHKB, GADD45A, STAT3, NTAN1, LSM4, KLF2, GADD45G, RNF145, PER1, BCL6, PDCD4, LRP10
39	EP300_MEL cell line_mm9	7.38e-10	-1.63	29.62	PANK4, AHCTF1, ISCA1, DYRK3, PPP1R10, AKAP8L, NRM, ATP2A3, HBB-B2, 1810064F22RIK, TNFAIP3, HBB-B1, CD3G, SLC4A1, CD3D, ARHGAP4, RABGEF1, ZNRD1, UROD, FTH1, CTSE, NDEL1, CD97, MBNL1, KLF13, F2R, LMO2, HMHA1, VPS37B, YWHAZ, HIST2H3B, UBA52, ATF3, GYPA, GGNBP2, WBP2, H2-DMA, THY1, SAMSN1, RELA, GNA13, UGCG, H2-DMB2, SRR, CNR2, SKIL, MARK2, TBC1D15, MLL1, MAP3K1, GADD45A, PLEKHA2, LAPTM5, IRGM1, GADD45G, PER1, PDCD4, UBE2O
40	USF1_GM12878_hg19	2.59e-10	-1.55	29.58	PANK4, DAZAP2, EIF4A1, TCF25, EIF4A3, TNFAIP3, LRMP, HERPUD1, TBK1, LBH, UROD, CYTIP, HMGN2, JUNB, HMGN1, MAP4K1, CDV3, RNF44, WSB1, ARRDC3, CIRBP, HMHA1, VPS37B, MIF, NISCH, NGFRAP1, PRKAR1A, TXNIP, CCDC86, RPL27, PRKD2, XIST, UBA52, ATF4, WBP2, BRI3, CUL3, ODC1, STK4, GNA13, STIP1, SNN, SNX2, PLCG2, SLC38A2, SNX8, TBC1D15, RPL19, HSPA9, UVRAG, CD164, STAT3, MLL5, GADD45G, PER1, RNF145, KLF6, BCL6, STK17B, HBP1, EIF3F, STT3B
41	CEBPB_myocyte_mm9	2.77e-09	-1.7	28.82	EIF4A1, CEBPB, RPL3, PPP1R10, AW549877, LENG9, LITAF, ETS1, HERPUD1, NUAK2, NFKBIZ, HMGN2, SLC38A2, SKIL, HSPA9, CD74, GADD45A, STAT3, PTP4A1, NFKBIA, PER1, SLC25A37, HIST2H3B, BCL6, MORF4L2, SQSTM1, CSNK1G2, ATF3, ATF4
42	MYOD1_myocyte_mm9	1.41e-10	-1.45	28.3	DYRK3, CLIC4, ISCA1, CD82, TFRC, TCF25, CD81, POP4, DGKA, D16ERTD472E, NRM, ETS1, BACH2, RABGEF1, LBH, TBK1, ZNRD1, UBL3, UROD, RNF19A, PIM3, HMGN2, KPNA1, HMGN1, CD97, MEF2C, KLF13, RSAD2, TPM4, ELOVL5, CIRBP, EMP1, GNL3, TGFBR2, TPST2, PTP4A2, MORF4L1, ELF1, FCHSD2, PRKAR1A, IRF1, POLR1D, SQSTM1, ATF3, ATF4, 1810026B05RIK, CEBPB, GGNBP2, WBP2, AW549877, ATP10D, ODC1, CXCR4, DENND3, ADRB2, ATP1A1, RELA, PPP2CB, SERPINB1A, SRR, SNN, SNX8, SLC38A2, SKIL, OSBPL9, CD164, HSPA8, EGR2, MAP3K1, H3F3B, PLEKHA2, GADD45A, CHCHD10, KLF4, MLL5, NTAN1, GADD45G, BCL6, STK17B, KLF9
43	GTF2B_K562_hg19	7.38e-10	-1.54	27.98	PANK4, RPL3, RPL32, CD81, POP4, USE1, ACTB, BACH2, RPS15, LBH, ZNRD1, RNF19A, SESN1, JUNB, HIST1H1C, NDEL1, SRGN, UNC45A, CSNK1G3, WSB1, IFNGR1, ATP1B3, GTPBP4, ELF1, IRF1, STRAP, RPL24, TMBIM6, XIST, ARF6, DDX6, OAT, CUL3, RPL12, LENG9, SAMSN1, GNA13, SOCS3, SNX2, PUF60, DDRGK1, LMNA, DHX38, HIST1H3H, HSPA9, UVRAG, GCH1, H3F3B, GADD45A, KLF4, NFKBIA, RPS29, RANBP10, REL, FOSB, CD69, HNRNPC, RPS24
44	IKZF1_GM12878_hg19	7.38e-10	-1.54	27.95	DGKA, NRM, TNFAIP3, LRMP, GIMAP6, SMG7, LITAF, ZC3H12D, UBL3, RNF19A, FTH1, GPR171, NFKBIZ, TBC1D10C, CCR7, RPL39, SRGN, MAP4K1, WSB1, MREG, PLAUR, PTP4A2, FCHSD2, RILPL2, LCK, RASA1, MORF4L2, RPL24, MYH9, PRKD2, ATF3, CD274, DDX6, HVCN1, NEDD9, CXCR4, DENND3, RELA, ZFP36L1, TRA2A, HIST1H3H, SKIL, CD74, CD164, UVRAG, NAPSA, MAP3K1, PLEKHA2, GADD45A, LAPTM5, MLL5, CCT6A, NFKBIA, RPS29, PDCD4, CD69, HNRNPC, LRP10
45	RELA_GM12891_hg19	7.38e-10	-1.51	27.5	CLIC4, BTG1, CD82, NRM, SLC2A1, TNFAIP3, SMG7, HERPUD1, RPS15, RPL18A, FTH1, RNF19A, NFKBIZ, PIM3, CYTIP, RPS13, SRGN, MAP4K1, KLF13, CIRBP, HMHA1, GTPBP4, GNL3, PTP4A1, PTP4A2, FCHSD2, RILPL2, RASA1, IRF1, RPL27, TMBIM6, MATR3, CSNK1G2, ARF6, DDX6, GGNBP2, CXCR5, LENG9, NEDD9, SAMSN1, RELA, UGCG, STIP1, UBB, DDRGK1, CCL5, CD164, PLK3, HSPA8, H3F3B, GADD45A, MLL5, EIF5, STK17B, REL, STT3B, CD69, RPS24
46	EP300_heart_mm9	7.38e-10	-1.51	27.4	H2-T23, CLIC4, BTG1, RPL3, DGKA, EIF4A3, TNFAIP3, ETS1, ACTB, RPS15, UBL3, LBH, RPL18A, RPS13, D8ERTD738E, WSB1, ARRDC3, ATP1B3, JOSD2, PLRG1, GNL3, TGFBR2, E130102H24RIK, IMPACT, PRKAR1A, TAX1BP1, ARHGEF3, RPL24, CCDC86, RPL27, PFDN5, 1810026B05RIK, RPL12, ATP10D, ADRB2, ATP1A1, RAP1B, STIP1, SERPINB1A, UBB, PUF60, TMEM66, LMNA, RABAC1, TBC1D15, RPL19, HSPA8, CHKB, H3F3B, GADD45A, IRGM1, KLF2, RPS29, STK17B, SERINC1, HNRNPC, EIF3D, RPS24
47	GATA1_MEL cell line_mm9	4.00e-10	-1.44	26.91	ALAS2, AHCTF1, RPL3, CD81, POP4, AKAP8L, EIF4A3, HBB-B2, TNFAIP3, HBB-B1, 1810064F22RIK, LRMP, ACTB, HERPUD1, AQP1, RPS15, UBL3, RPL18A, FTH1, CCR7, SCD1, CTSE, CDV3, MBNL1, WSB1, ELOVL5, IFNGR1, LMO2, ARRDC3, PLRG1, GTPBP4, MORF4L1, HIST2H3B, PRKAR1A, DAD1, IRF1, RPL24, STRAP, MYH9, CCDC86, RPL27, TMBIM6, PFDN5, UBA52, ATF3, ATF4, CD274, GYPA, AW549877, STXBP2, H2-M3, ATP10D, DENND3, SAMSN1, FOXO1, GNA13, UBB, CNR2, POLD1, TRA2A, RABAC1, RPL19, HSPA9, PLK3, UVRAG, CHKB, GADD45A, STAT3, LSM4, GADD45G, ARPC3, RPS29, RANBP10, HBP1, SERINC1, EIF3F
48	ZNF384_MEL cell line_mm9	1.98e-09	-1.54	26.72	AHCTF1, ISCA1, CLIC4, TFRC, POP4, DGKA, D16ERTD472E, EIF4A3, NRM, SMG7, LITAF, ETS1, ACTB, ETS2, UBL3, RPL39, NDEL1, KPNA1, MAP4K1, CSNK1G3, MBNL1, TSC22D3, EMP1, VPS37B, PLRG1, YWHAZ, GNL3, PTP4A1, MORF4L1, PTP4A2, E130102H24RIK, FCHSD2, RILPL2, PRKAR1A, RPL27, PFDN5, CXCR4, SAMSN1, FOXO1, GNA13, STIP1, PPP2CB, NUAK2, DHX38, SLC38A2, CD164, EGR2, CHKB, EGR3, GCH1, PLEKHA2, GADD45G, CCT6A, ARPC3, RPS29, PDCD4, EIF3D
49	STAT3_HeLa-S3_hg19	1.24e-09	-1.5	26.62	PRR7, BTG1, RPL32, CETN3, LITAF, ZNRD1, FAM102A, RNF19A, SESN1, FTH1, HMGN2, JUNB, HIST1H1C, MBNL1, WSB1, IFNGR1, TSC22D3, ARRDC3, EMP1, MIF, WBP11, PTP4A1, PTP4A2, IRF1, MORF4L2, RPL24, TXNIP, RPL27, ATF3, ARF6, CEBPB, WBP2, ODC1, ZFP36L1, SOCS3, UGCG, NUAK2, LMNA, HIST1H3H, TBC1D15, PRNP, CD164, EGR1, H3F3B, CHKA, GADD45A, PLEKHA2, STAT3, RNF145, KLF6, BCL6, KLF9, PDCD4, HBP1, EIF3F, LRP10, RPS24
50	MAFK_CH12.LX_mm9	5.20e-09	-1.6	26.27	ISCA1, TFRC, CD81, PPP1R10, ZFAND2A, ATP2A3, NRM, LITAF, ETS1, ZNRD1, TBK1, LBH, NFKBIZ, GPR171, CASP1, MAP4K1, SRGN, WSB1, MREG, TPM4, IFNGR1, F2R, EMP1, IMPACT, ELF1, HIST2H3B, IRF1, SPATA13, TAX1BP1, XCL1, FCER2A, SQSTM1, ATF3, ARF6, DDX6, 1810026B05RIK, H2-DMA, CXCR5, ZFP36L1, RAP1B, SOCS3, H2-DMB2, PPP2CB, SNX2, UBB, PLCG2, SNX8, NAPSA, H2-EB1, STAT3, GADD45G, NFKBIA, SLC25A37, RPS29, CD69, EIF3D
51	POLR2A_K562_hg19	2.22e-10	-1.35	25.95	ISCA1, RPL3, DGKD, CD81, DGKA, EIF4A3, NRM, SLC4A1, IRS2, BZW2, ETS2, ACTB, BACH2, RPS15, RABGEF1, TBK1, UROD, FTH1, RNF19A, SESN1, PIM3, HMGN2, JUNB, RPL39, TNFRSF4, RPS13, KPNA1, CD97, CSNK1G3, RNF44, MBNL1, ACTN2, ARRDC3, ATP1B3, ZCRB1, GTPBP4, NISCH, TPST2, SPATA13, TXNIP, RPL27, MATR3, XIST, UBA52, DDX6, CD274, GYPA, GGNBP2, HVCN1, SH2D2A, STK4, SAMSN1, FOXO1, STIP1, UGCG, SNN, SNX2, NUAK2, PLCG2, DHX38, SNX8, TBC1D15, HSPA9, OSBPL9, HSPA8, CD164, UVRAG, PLK3, CHKA, GADD45A, MLL5, NTAN1, GADD45G, CCT6A, RPS29, RANBP10, REL, HBP1, HNRNPC, STT3B, LRP10, DAZAP2, CLIC4, DYRK3, LDB1, TCF25, CETN3, ATP2A3, TNFAIP3, CD3G, SMG7, USE1, ARHGAP4, ALAD, LBH, ZNRD1, FAM102A, NFKBIZ, ARIH2, CCR7, NDEL1, SRGN, NUDC, PLRG1, VPS37B, GNL3, IMPACT, LCK, IRF1, STRAP, PFDN5, ARF6, OAT, WBP2, LENG9, CXCR4, GNA13, PPP2CB, PUF60, TMEM66, POLD1, LMNA, MKNK2, TRA2A, RPL19, PLEKHA2, STAT3, KLF4, KLF2, SLC25A37, PER1, STK17B, PDCD4, FOSB, EIF3F, EIF3D
52	USF1_C2C12_mm9	1.98e-09	-1.49	25.75	DAZAP2, EIF4A1, RPL3, PPP1R10, CETN3, TNFAIP3, IRS2, ALAD, FAM134B, TBK1, UROD, PIM3, CYTIP, HMGN2, JUNB, NDEL1, HMGN1, CDV3, D8ERTD738E, WSB1, ELOVL5, PLAUR, VPS37B, TPST2, PTP4A1, PRKAR1A, CCDC86, MATR3, ATF4, ARF6, WBP2, AW549877, H2-DMA, CUL3, STK4, GNA13, SNN, SNX2, NUAK2, SNX8, SLC38A2, TBC1D15, RPL19, HSPA9, UVRAG, CD164, EGR2, CHKB, CHKA, STAT3, IRGM1, LSM4, PER1, KLF6, BCL6, EIF3F, STT3B
53	POLR2A_thymus_mm9	7.38e-10	-1.41	25.73	PANK4, CPM, CLIC4, RPL32, TCF25, DGKA, EIF4A3, CD3G, CD3E, FAM102A, UBL3, LBH, RPL18A, TBC1D10C, RPL39, H2-T10, MREG, ARRDC3, PLRG1, VPS37B, HIST2H3B, ELF1, LCK, ARHGEF3, TXNIP, MYH9, SQSTM1, CSNK1G2, ARF6, CD274, 1810026B05RIK, WBP2, RPL12, STXBP2, CXCR4, ADRB2, STK4, ZFP36L1, RAP1B, PPP2CB, SNX2, POLD1, DHX38, HIST1H3H, SLC38A2, MLL1, HSPA8, CD74, CD164, EGR1, H3F3B, GCH1, GADD45A, LAPTM5, ARPC3, KLF9, CD69, STT3B
54	RELA_GM19193_hg19	1.98e-09	-1.47	25.37	PANK4, CLIC4, BTG1, CD83, TNFAIP3, SMG7, ACTB, HERPUD1, ZC3H12D, RNF19A, FTH1, SESN1, NFKBIZ, ARIH2, PIM3, JUNB, SRGN, MAP4K1, KLF13, CIRBP, JOSD2, GTPBP4, GNL3, PTP4A1, PTP4A2, FCHSD2, RILPL2, IRF4, RASA1, IRF1, MATR3, UBA52, HVCN1, CXCR5, LENG9, NEDD9, RELA, SOCS3, UBB, CCL5, HIST1H3H, SKIL, HSPA9, CD74, UVRAG, PLK3, CD164, STAT3, CCT6A, NFKBIA, KLF6, EIF5, ARPC3, RANBP10, REL, CD69, NFKBID
55	ZC3H11A_CH12.LX_mm9	7.49e-09	-1.56	25.03	CEBPB, GYPA, GGNBP2, CD81, AKAP8L, ATP2A3, TNFAIP3, CXCR4, IRS2, ATP1A1, SOCS3, SERPINB1A, UGCG, LBH, UBL3, PUF60, POLD1, JUNB, HIST1H1C, KPNA1, CD164, EGR1, ST6GAL1, EGR2, KLF13, PLEKHA2, TSC22D3, ARRDC3, STAT3, CIRBP, HMHA1, KLF4, LSM4, GADD45G, NFKBIA, MORF4L1, SLC25A37, KLF6, IMPACT, FCHSD2, BCL6, CD6, XIST, ATF3, ARF6
56	ZNF384_CH12.LX_mm9	5.20e-09	-1.49	24.51	AHCTF1, TFRC, PPP1R10, POP4, D16ERTD472E, LRMP, SMG7, ETS1, LBH, SESN1, GPR171, NFKBIZ, CASP1, ARIH2, CYTIP, RPL39, MAP4K1, CSNK1G3, ST6GAL1, MBNL1, MREG, TAGAP1, CIRBP, EMP1, VPS37B, PTP4A1, MORF4L1, E130102H24RIK, FCHSD2, RILPL2, PRKAR1A, MORF4L2, B3GNT5, SPATA13, RPL27, AW549877, H2-M3, CXCR5, SAMSN1, FOXO1, H2-DMB2, STIP1, UBB, DHX38, SLC38A2, EGR2, NAPSA, GADD45G, CCT6A, KLF7, KLF6, BCL6, ARPC3, RPS29, STT3B, EIF3D
57	USF2_CH12.LX_mm9	5.20e-09	-1.48	24.26	DAZAP2, EIF4A1, SLC2A1, NRM, TNFAIP3, USE1, ACTB, TBK1, ZNRD1, UROD, SESN1, PIM3, HMGN2, NDEL1, MAP4K1, D8ERTD738E, WSB1, ELOVL5, HMHA1, VPS37B, ZCRB1, TPST2, IRF1, CCDC86, SNORA65, CSNK1G2, OAT, WBP2, H2-DMA, AW549877, RPL12, STXBP2, STK4, PPP2CB, SNN, SNX2, TRA2A, LMNA, PLCG2, SNX8, TBC1D15, RPL19, PRNP, EGR2, STAT3, IRGM1, GADD45G, NFKBIA, CD2, KLF6, BCL6, STK17B, SERINC1, EIF3F, CD69, EIF3D
58	GTF2F1_K562_hg19	1.34e-08	-1.48	23.01	PANK4, RPL3, CD81, IRS2, USE1, RPS15, ZNRD1, TBK1, RPL18A, SESN1, EMD, RPL39, UNC45A, SRGN, CSNK1G3, RNF44, NUDC, WSB1, ZCRB1, VPS37B, MIF, WBP11, GTPBP4, IMPACT, IRF1, MYH9, TXNIP, RPL27, XIST, PFDN5, ARF6, GGNBP2, OAT, CUL3, ATP1A1, ZFP36L1, SOCS3, NUAK2, TRA2A, LMNA, SKIL, TBC1D15, CD74, H3F3B, GCH1, LSM4, NFKBIA, PER1, RPS29, STK17B, REL, PDCD4, FOSB, SERINC1, EIF3D
59	CEBPB_HepG2_hg19	5.89e-09	-1.38	22.44	EIF4A1, AHCTF1, ISCA1, BTG1, RPL3, POP4, AKAP8L, TNFAIP3, ACTB, HERPUD1, ZNRD1, FAM102A, UBL3, ARIH2, HMGN2, NDEL1, KPNA1, UNC45A, CSNK1G3, RNF44, IFNGR1, ELOVL5, CIRBP, PLRG1, VPS37B, MIF, TGFBR2, NISCH, PTP4A1, RILPL2, TAX1BP1, RPL24, CCDC86, STRAP, CSNK1G2, CD274, DDX6, CEBPB, OAT, WBP2, CUL3, STXBP2, ODC1, DENND3, ATP1A1, UBB, DDRGK1, TRA2A, SLC38A2, RPL19, HSPA9, HSPA8, CDT1, PLK3, CD164, PRNP, UVRAG, GCH1, CHKA, GADD45A, STAT3, NTAN1, MLL5, LSM4, HOPX, NFKBIA, CCT6A, PER1, RNF145, SLC25A37, KLF6, BCL6, RPS29, ARPC3, RANBP10, REL, FOSB, HBP1, HNRNPC, STT3B, LRP10, EIF3D, RPS24
60	POLR2A_bone marrow_mm9	5.20e-09	-1.36	22.34	CPM, H2-T23, CLIC4, RPL32, ZFAND2A, POP4, D16ERTD472E, ATP2A3, HBB-B2, HBB-B1, TNFAIP3, SMG7, ETS1, ARHGAP4, ALAD, FAM102A, EMD, RPL39, GRASP, HMGN1, KPNA1, CSNK1G3, WSB1, H2-T10, TPM4, ATP1B3, PLRG1, WBP11, GNL3, NISCH, RILPL2, IRF4, SPATA13, PFDN5, CD274, GYPA, GGNBP2, WBP2, H2-Q6, RPL12, STXBP2, SAMSN1, PPP2CB, SNX2, NUAK2, TMEM66, POLD1, PLCG2, HIST1H3H, MLL1, OSBPL9, UVRAG, BCL6, UBE2O, LRP10, NFKBID
61	CEBPB_ECC-1_hg19	2.06e-08	-1.46	22.23	EIF4A1, DDX6, CLIC4, CEBPB, GGNBP2, WBP2, BACH2, ACTB, HERPUD1, NUAK2, UBB, DDRGK1, MKNK2, ARIH2, GRASP, JUNB, SLC38A2, RPL19, HSPA9, HSPA8, MREG, GADD45A, STAT3, CIRBP, PLRG1, MIF, PTP4A1, NFKBIA, NISCH, PER1, PTP4A2, KLF6, BCL6, MORF4L2, RANBP10, PDCD4, RPL24, HBP1, STT3B, HNRNPC, RPS24
62	RELA_GM15510_hg19	3.38e-08	-1.47	21.75	PANK4, POP4, ZFAND2A, CETN3, TNFAIP3, LRMP, ZC3H12D, RPS15, TBK1, ZNRD1, RPL18A, RPL39, SRGN, CSNK1G3, ARRDC3, CIRBP, HMHA1, ATP1B3, WBP11, GTPBP4, GNL3, NISCH, FCHSD2, DAD1, RASA1, RPL27, XIST, UBA52, ARF6, DDX6, GGNBP2, RPL12, CUL3, STXBP2, ATP10D, CXCR5, STK4, GNA13, UBB, TMEM66, MKNK2, DHX38, SNX8, RPL19, HSPA9, GADD45A, STAT3, SORL1, LSM4, CCT6A, SERINC1, STT3B, HNRNPC, EIF3D
63	TBP_MEL cell line_mm9	1.34e-08	-1.4	21.75	H2-T23, CLIC4, TFRC, POP4, EIF4A3, HBB-B2, HBB-B1, RPS15, ZNRD1, RPL18A, UROD, TBC1D10C, JUNB, GRASP, RPS13, UNC45A, CSNK1G3, NUDC, WSB1, ARRDC3, HMHA1, JOSD2, NISCH, TPST2, DAD1, IRF1, STRAP, SQSTM1, UBA52, ATF4, CD274, CEBPB, LENG9, RELA, FOXO1, SRR, PUF60, DHX38, HIST1H3H, SLC38A2, TBC1D15, RPL19, EGR1, PRNP, CD164, GCH1, H3F3B, STAT3, LSM4, KLF6, EIF5, RANBP10, SERINC1, HBP1, EIF3D
64	BHLHE40_MEL cell line_mm9	3.38e-08	-1.44	21.36	EIF4A1, DAZAP2, ISCA1, CD81, CETN3, NRM, TNFAIP3, RABGEF1, TBK1, CCR7, CTSE, HMGN2, NDEL1, D8ERTD738E, WSB1, TAGAP1, ELOVL5, HMHA1, VPS37B, GNL3, PTP4A1, NGFRAP1, MORF4L2, MATR3, ATF3, ATF4, CEBPB, AW549877, H2-DMA, H2-M3, SAMSN1, GNA13, UGCG, SNN, SRR, SNX2, UBB, SNX8, SLC38A2, TBC1D15, UVRAG, CD164, CD74, CHKB, GCH1, GADD45A, LAPTM5, GADD45G, PER1, SLC25A37, STK17B, PDCD4, FOSB, HBP1
65	MAZ_MEL cell line_mm9	1.34e-08	-1.36	21.22	H2-T23, DAZAP2, EIF4A1, AKAP8L, SLC2A1, TNFAIP3, IRS2, ACTB, AQP1, FAM102A, UBL3, PIM3, HMGN2, JUNB, GRASP, HMGN1, CD97, KLF13, TSC22D3, ARRDC3, HMHA1, ATP1B3, VPS37B, GNL3, MORF4L1, PTP4A2, ELF1, FCHSD2, IRF1, POLR1D, TMBIM6, UBA52, 1810026B05RIK, GGNBP2, CUL3, H2-M3, ATP1A1, THY1, ZFP36L1, RAP1B, GNA13, SOCS3, PPP2CB, SNN, SRR, SKIL, MLL1, PLK3, EGR1, CHKA, LAPTM5, GADD45G, NFKBIA, FOSB, HBP1
66	POLR2A_small intestine_mm9	1.34e-08	-1.36	21.2	PANK4, CLIC4, RPL32, LDB1, TCF25, NRM, ETS1, ARHGAP4, ALAD, ZNRD1, UROD, EMD, HIST1H1C, TPM4, RSAD2, F2R, ARRDC3, ZCRB1, TGFBR2, ELF1, HIST2H3B, IRF4, ARHGEF3, TXNIP, MYH9, SQSTM1, PFDN5, 1810026B05RIK, GGNBP2, STXBP2, CXCR4, ADRB2, ZFP36L1, RAP1B, PPP2CB, SERPINB1A, HIST1H3H, SLC38A2, PLK3, CD74, HSPA8, EGR1, GCH1, H3F3B, GADD45A, LAPTM5, KLF4, PER1, ARPC3, KLF9, PDCD4, REL, FOSB, UBE2O, STT3B
67	BHLHE40_A549_hg19	3.38e-08	-1.43	21.2	EIF4A1, TFRC, EIF4A3, TNFAIP3, BZW2, ETS2, HERPUD1, ZC3H12D, RNF19A, EMD, CDV3, RNF44, WSB1, ARRDC3, PLAUR, TGFBR2, NISCH, PTP4A1, PTP4A2, NGFRAP1, FCHSD2, RILPL2, TXNIP, CCDC86, RPL27, MATR3, UBA52, CEBPB, ODC1, ADRB2, GNA13, SNX2, NUAK2, PUF60, POLD1, RABAC1, TBC1D15, RPL19, HSPA9, CD164, EGR1, UVRAG, CHKA, MLL5, KLF4, GADD45G, CCT6A, RNF145, SLC25A37, KLF6, BCL6, KLF9, STT3B, EIF3D
68	USF2_MEL cell line_mm9	2.98e-08	-1.41	20.94	DAZAP2, EIF4A1, DGKD, LDB1, CETN3, AKAP8L, TNFAIP3, IRS2, RABGEF1, TBK1, UROD, HIST2H3C1, HMGN2, NDEL1, HMGN1, MAP4K1, D8ERTD738E, WSB1, ELOVL5, PLAUR, HMHA1, VPS37B, GNL3, TPST2, PTP4A2, NGFRAP1, MATR3, CSNK1G2, ATF4, ARF6, WBP2, AW549877, H2-DMA, CUL3, STK4, GNA13, SNN, SRR, NUAK2, SNX2, PLCG2, SNX8, TBC1D15, RPL19, UVRAG, CD164, EGR2, STAT3, IRGM1, LSM4, GADD45G, PER1, KLF6, STK17B, EIF3F, STT3B
69	EGR1_GM12878_hg19	2.09e-08	-1.36	20.6	DAZAP2, DYRK3, RPL3, CD83, TFRC, EIF4A3, SMG7, USE1, RPS15, ALAD, RABGEF1, TBK1, UBL3, ZNRD1, RNF19A, NFKBIZ, TBC1D10C, PIM3, JUNB, RPS13, HIST1H1C, KPNA1, UNC45A, ST6GAL1, WSB1, IFNGR1, CIRBP, HMHA1, VPS37B, GTPBP4, GNL3, NISCH, TPST2, FCHSD2, IRF4, LCK, PRKAR1A, POLR1D, MYH9, MATR3, PRKD2, PFDN5, ATF4, CD274, CEBPB, CUL3, STK4, SNX2, UBB, TMEM66, POLD1, MKNK2, SNX8, SKIL, HSPA9, CD164, HSPA8, EGR1, MAP3K1, H3F3B, NTAN1, MLL5, CCT6A, RNF145, KLF6, FOSB, CD69, EIF3D, NFKBID, RPS24
70	MAX_myocyte_mm9	4.68e-08	-1.41	20.54	EIF4A1, CEBPB, RPL3, PPP1R10, AW549877, RPL12, CETN3, USE1, ALAD, UBB, UROD, SESN1, DHX38, PIM3, JUNB, TBC1D15, RPL19, HSPA9, CDV3, GADD45A, STAT3, JOSD2, GTPBP4, GNL3, CCT6A, PTP4A1, PER1, ARPC3, PRKAR1A, KLF9, CCDC86, TXNIP, HBP1, RPL27, SNORA65, EIF3D, ATF4, ARF6
71	GATA1_megakaryocyte_mm9	1.01e-07	-1.48	20.45	CD274, AHCTF1, ISCA1, PPP1R10, CUL3, STXBP2, BZW2, SMG7, SAMSN1, GNA13, RABGEF1, TBC1D15, KPNA1, HSPA9, WSB1, TPM4, GADD45A, VPS37B, MLL5, LSM4, DAD1, RPS29, STK17B, RANBP10, UBE2O, TMBIM6, HBP1, FCER2A
