	Term	p-value	z-score	CS	Related Genes
256	NR1I2_ChIP-Seq_LIVER_Mouse	3.54e-01	0.98	-0.87	SEMA4A, GPX4, FCGR4, BOLA2, HP, 2610039C10RIK, PYGL, PGD
257	DROSHA_ChIP-Seq_HELA_Human	4.09e-01	1.14	-0.87	C1QB, RPL41, RPL27A, MYO1F
258	IRF1_ChIP-ChIP_H3396 _Human	1.67e-01	0.57	-0.88	RASSF5, DUSP6, ATP5L
259	AR_ChIP-Seq_LNCAP _Human	3.57e-01	1.01	-0.89	YWHAB, H2AFZ, DBI
260	ZNF652_ChIP-ChIP_ZR75-1_Human	5.51e-01	1.76	-0.9	RPS5
261	IRF1_ChIP-Seq_MONOCYTES_Human	1.04e-01	0.47	-0.92	HIBADH, GLRX, B2M, PSMB8, PSMB9
262	MEF2A_ChIP-Seq_HL-1_Mouse	7.54e-02	0.42	-0.96	ZFP36, SHFM1, POMP, DBI, FOS, RPL29, RPL10A, POLR2J, GABARAP, ARL8A, PIK3CG, CYBASC3
263	POU3F1_ChIP-Seq_ESC_Mouse	2.33e-05	0.1	-0.97	GRN, YWHAB, GLO1, POMP, ATP5C1, DBI, PYGL, ATP5G3, CORO1A, PSMA7, ATP5L, PLAC8, RPS14, ATP5B, RPS6KA1, PGLYRP1, POLR2J, FCER1G, 1500032L24RIK, NDUFA3, SHFM1, RPL13A, FOS, ARPC5, NUDT16L1, DUSP6, HIGD2A, DNAJC7, GNB2, VDAC1, 2310016M24RIK, ITM2B
264	ETS2_ChIP-ChIP_TROPHOBLAST STEM CELLS_Mouse	2.00e-01	0.73	-1.0	6720456B07RIK, 1810033B17RIK, ATP5L
265	TCF3_ChIP-ChIP_MESC_Mouse	4.02e-01	1.3	-1.02	CST3, TSPAN14, MARCKS, OSTM1, WDR1, H2AFY, RPS8, RASSF5, SIRPA, TXNDC5, MCL1
266	STAT1_ChIP-Seq_HELA_Human	2.10e-02	0.3	-1.04	C3, TNFAIP8, IFITM2, RPL27A, NSMCE1, PRTN3, PGD, ARL8A, S100A8, CAMP
267	PPARD_ChIP-Seq_MDA-MB-231_Human	3.08e-01	1.03	-1.04	TSPAN14, SSR3, PSAP, PRCP, ETFB
268	CTNNB1_ChIP-Seq_LGR5+ INTESTINAL STEM _Human	3.22e-01	1.08	-1.05	IFI27, MYO1F
269	FOXO1_ChIP-Seq_LIVER_Mouse	1.05e-01	0.54	-1.06	RPS14, CCL9, ALAS1, ACAA1A, ITM2B
270	NR4A2_ChIP-ChIP_MN9D_Mouse	1.86e-01	0.75	-1.08	MARCKS, PRCP, PPIA
271	SMAD4_ChIP-Seq_HESC_Human	4.84e-01	1.77	-1.11	SLC46A3, TNFAIP8, WDR1, H2AFY, MGST2, ETFB, DUSP6, NUP160, PIK3CG, C3, PRDX5, ZFP36, ALOX5AP, ERP29, CHI3L1, MYEOV2, SFXN1, VDAC1, EIF1B, RNF130
272	EWS-FLI1_ChIP-Seq_SK-N-MC_Human	2.38e-02	0.34	-1.12	RPS9, NDUFA3, MRPS33, OCIAD1, CCL3, SIRPA, ETFB, TGFBI, MYO1F
273	ZNF217_ChIP-Seq_MCF7_Human	5.21e-01	2.04	-1.14	MARCKS, ANXA2, NSMCE1, SLC40A1, UBE2E2, PIP4K2A, VDAC1, FOS, DUSP6, S100A11, SFRS1
274	TRIM28_ChIP-Seq_HEK293_Human	4.76e-01	1.81	-1.15	NUP210
275	ZFP322A_ChIP-Seq_MESC_Mouse	4.76e-01	1.82	-1.15	VCP
276	VDR_ChIP-Seq_LCL-AND-THP1_Human	2.45e-01	0.96	-1.17	PSMB1, IRF5, CAMP
277	NR3C1_ChIP-Seq_MCF10A_Human	4.16e-01	1.58	-1.2	SLC46A3, TNFRSF13B, H2AFY, DUSP1, MRPS33, UBE2E2, VPS35, TGFBI, RPL29
278	ESR1_ChIP-Seq_UTERI_Mouse	3.57e-02	0.41	-1.2	SEC13, FCER1G, HIBADH, NUP210, ANXA2, GPX4, H2AFZ, ANXA3, SSR3, NSMCE1, FOS, ETFB, COX6C, MRPL33, NME1, PLAC8, CENTD3, RPS3, SFXN1, ACADM, EAR2
279	SALL4_ChIP-ChIP_XEN_Mouse	3.03e-02	0.4	-1.24	FCER1G, RPL31, 1110003E01RIK, CDCA7, RNASE6, ATP5G2, CST3, LGALS3, P2RY5, ARHGDIB, ZYX, NADK, ITM2B
280	MYC_ChIP-ChIP_HL60_Human	1.67e-01	0.81	-1.24	ARL6IP1, HIST1H2AI, RPLP1, RPS5, PRG2, PGD, CLEC2D, TMEM14C
281	SMAD_ChIP-ChIP_ovarian surface epithelium_Human	2.24e-01	0.97	-1.25	IL1B, MCL1
282	AHR_ChIP-Seq_MCF7_Human	2.25e-01	0.98	-1.26	GSTP1, DEGS1, FOS, PYGL, TGFBI, COX6C, FGD2
283	DMRT1_ChIP-ChIP_FETAL_Ovary	2.44e-01	1.05	-1.28	MARCKS, NME1
284	ELF1_ChIP-ChIP_JURKAT_Human	2.47e-01	1.07	-1.29	ERH, UQCRC2
285	NR3C1_ChIP-Seq_PC12_Mouse	2.12e-01	0.98	-1.31	ZFP36, DUSP1, CDCA7, S100A6, LCN2, F13A1, MGST2, DUSP6, RPS12
286	NOTCH1_ChIP-ChIP_T-ALL_Human	2.50e-01	1.1	-1.31	GSPT1, SEC11C
287	GRHL2_ChIP-Seq_PLACENTA_Mouse	2.86e-01	1.22	-1.32	RAB32, SLC46A3, SHFM1, DBI, ATP5G2, MPEG1, TXNDC5, SFRS1, CTSB
288	SMARCD1_ChIP-Seq_ESC_Mouse	5.44e-01	2.57	-1.34	TNFAIP8, YWHAB, 2010001M09RIK, ATP5C1, F13A1, PYGL, ATP5G3, CLN5, COX7A2L, EIF4H, NPTN, CHI3L4, POLR2G, VDAC1, S100A11
289	ARNT_ChIP-Seq_MCF7_Human	3.13e-01	1.36	-1.35	COX7A2L, GSTP1, POU2AF1, DEGS1, FOS, PYGL, TGFBI, COX6C, FGD2
290	SOX9_ChIP-Seq_HFSC_Mouse	1.98e-04	0.18	-1.37	VCP, GPX1, IFITM2, ANXA2, CBFB, IMP3, H2AFV, FOS, ARPC5, ETFB, DYNLL1, DUSP6, ATOX1, CLN5, NME1, LGALS3, RPL27A, PSAP, PTPN6, VDAC1, CLEC2D, ITM2B, RPS12
291	TBX3_ChIP-Seq_MESC_Mouse	1.45e-01	0.83	-1.37	TNFAIP8, RPL41, IFITM2, HIST1H2AN, H2AFY, RPS6KA1, OSM, S100A8, GSPT1, HSP90B1, MCL1
292	CTBP1_ChIP-Seq_LNCAP_Human	3.01e-01	1.35	-1.38	COPB2, ANXA3, MRPS33, SHFM1, OCIAD1, ATP5C1, FFAR2, ACADM, COX6C, RBX1
293	ELF1_ChIP-Seq_JURKAT_Human	3.17e-03	0.27	-1.39	VCP, NUP210, DUSP1, NDUFA3, NDUFA2, GIMAP1, PGD, ATOX1, RBX1, ATP5J2, TYROBP, S100A6, AURKAIP1, GAPDH, ARL8A, CTSB
294	TP53_ChIP-ChIP_R1E_Mouse	2.81e-01	1.28	-1.39	P2RY5, SIVA1, RPL31, 2010001M09RIK, BC003940, OCIAD1, SIRPA, FOS, ARL8A, APRT
295	TP53_ChIP-ChIP_U2OS_Human	1.40e-01	0.83	-1.4	PLAC8, RPS4X, TSPAN14, ANXA2, LAMP1, IL1B, PSMB1, OCIAD1, TGFBI
296	PRDM16_ChIP-ChIP_PALATE MESENCHYMAL_Mouse	2.18e-01	1.09	-1.42	DYNLRB1, HSP90B1
297	WDR5_ChIP-Seq_LNCAP_Human	9.57e-02	0.7	-1.44	PLAC8, EEF1A1, EEF1G, MRPS24, NDUFA2, VDAC1, S100A8, RBX1, CTSB
298	REST_ChIP-ChIP_MESC_Mouse	8.67e-02	0.69	-1.47	WDR1, MRPS33, RPLP1, 1110003E01RIK, ETFB, GSPT1, FGD2, ATP5L, EEF1B2, LGALS3, CENTD3, FTL1, IFITM6, CD177, CD52, NUP210, H2AFY, SSU72, 3300001P08RIK, UTP11L, APRT, HIGD2A, SAP30, 2010107E04RIK, CDK2AP2, SFXN1, RPL29
299	RCOR1_ChIP-ChIP_NEURONS_Mouse	3.35e-01	1.58	-1.48	TNFAIP8, HIBADH, NUP210, YWHAB, SHFM1, SSR3, RNASE6, RPL10A, NUP160, SAP30, EEF1B2, CST3, TSPAN14, HINT1, P2RY5, OSTM1, IRF5, S100A9, B2M
300	TP53_ChIP-Seq_IMR90_Human	1.62e-01	0.97	-1.5	TSPAN14, DOK3, GPX1, RPL36AL, OSM, PTPN6, TGFBI, PGD, COX5A, GABARAP
301	RXRA_ChIP-Seq_LIVER_Mouse	5.60e-05	0.17	-1.5	TNFRSF13B, RPL31, LST1, CDCA7, 2610039C10RIK, PYGL, MPO, FCNA, ZFP36, HINT1, RPL36AL, EIF4H, CCL3, POLR2G, RNF130, CHCHD1, BRD3, CD52, TPI1, OSM, H2AFV, HIGD2A, PPP1CA, RPS26, IL1B, CHI3L1, PPIA, ARL8A, S100A8, LY6E, LTF
302	SPI1_ChIP-Seq_HL60_Human	8.01e-04	0.23	-1.5	IFITM3, ALAS1, CBFB, YWHAB, HIST1H2AH, NDUFA3, NCF4, NSMCE1, ARRB2, ATP5L, ATP5J2, C3, RPS14, MARCKS, LGALS1, PGP, SIRPA, ADNP, PGLYRP1, TXNDC5
303	RNF2_ChIP-ChIP_MESC_Mouse	5.70e-02	0.6	-1.52	HIST1H2AO, HIST1H2AN, HIST1H2AI, HIST1H2AH, HIST1H2AK, PGD, GABARAP, DUSP6, MARCKS, ERP29, HIST1H2AD, IRF5, HIST1H2AF, H2-AB1
304	BCL6_ChIP-Seq_CML-JURL-MK1_Human	1.30e-04	0.2	-1.58	HIBADH, FPR2, RPL10A, UQCRH, PIK3CG, MRPL33, PLAC8, S100A11, TXNDC5, CTSB, CD177, PRG2, SSU72, H2AFV, PGD, NUDT16L1, ATOX1, ATP5J2, SFRS1, EEF1A1, RPS26, SLPI, ALOX5AP, S100A6, SFXN1, DEGS1, IRF5, SLC25A5, PPIA, CNIH4
305	ZNF263_ChIP-Seq_K562_Human	4.00e-01	2.02	-1.58	MRPL36
306	KLF4_ChIP-ChIP_MESC_Mouse	1.72e-01	1.08	-1.62	RPS6KA1, FOS
307	SALL1_ChIP-ChIP_HESC_Human	1.75e-01	1.08	-1.62	EEF1A1, CDCA7
308	KLF5_ChIP-ChIP_MESC_Mouse	1.70e-01	1.08	-1.63	RPS6KA1, FOS
309	E2F1_ChIP-ChIP_MCF7_Human	7.74e-04	0.25	-1.63	RPLP1, NCF4, PRCP, CIB1, ETFB, ATP5G2, ATP5L, C3, PRDX4, VPS35, RPS2, NDUFV2, SERF2, TIMM8B, RPL41, IMP3, PRG2, RAB27A, SFRS1, EEF1G, RPS25, DNAJC7, ERH, UQCRC2, MAPRE1
310	EGR1_ChIP-ChIP_THP-1_Human	3.87e-01	2.03	-1.64	ZFP36
311	SALL4_ChIP-ChIP_CD34+_Human	1.45e-02	0.44	-1.65	CD52, RPL41, RPS9, H2AFY, RPS5, GIMAP1, ATP5G3, P2RY5, SELL, RASSF5, IL1B, ARHGDIB, OCIAD1, OSTF1, NDUFV2, RPS11, B2M, NADK
312	KLF2_ChIP-ChIP_MESC_Mouse	1.70e-01	1.09	-1.65	RPS6KA1, FOS
313	REST_ChIP-Seq_MESC_Mouse	4.99e-01	2.82	-1.69	NUP210, WDR1, H2AFY, MRPS33, RPLP1, 1110003E01RIK, CFP, APRT, FGD2, SAP30, ATP5L, NME1, LGALS3, MARCKS, RPS6KA1, PSMB1, NADK
314	DNAJC2_ChIP-ChIP_NT2_Human	2.99e-02	0.57	-1.79	TNFAIP8, LRG1, LGALS1, TPI1, GNB2, RNASE6, UBE2E2, FOS, PYGL, GSPT1, RBX1, TXNDC5
315	AUTS2_ChIP-Seq_293T-REX_Human	1.06e-01	0.93	-1.81	NDUFA9, RAB32, TSPAN14, VCP, TNFAIP8, RPL31, NUDT16L1, MPO, MPEG1, ATP5L, SFRS1
316	KLF5_ChIP-Seq_MESC_Mouse	3.52e-01	2.05	-1.82	SEMA4A, MGST2, PYGL, CENPA, MPO, DUSP6, PIK3CG, MRPL33, RPS14, TSPAN14, OSTM1, SELL, ALDH2, RPS3, TGFBI, ITM2B
317	REST_ChIP-ChIP_NEURONS_Mouse	1.24e-01	1.07	-1.93	RPS9, WDR1, IMP3, RPL31, 4632417K18RIK, ACAA1A, RPL10A, COX5A, SFRS1, EEF1G, LAMP1, ERP29, POLR2G, HIST1H2AF, POLR2J, RNF130, ARL8A, ITM2B, MCL1, RPS12
318	ELK1_ChIP-Seq_MCF10A_Human	3.66e-02	0.69	-2.01	EEF1B2, RPS14, COPB2, ANXA2, ANXA3, RPL27A, PSMB1, CDCA7, NSMCE1, RNF181, UQCRH, MCL1
319	JUN_ChIP-Seq_K562_Human	1.09e-02	0.51	-2.06	CD52, GSTP1, MRPS33, GLO1, SSR3, PRG2, ATP5C1, UBE2E2, PRCP, CYBA, PYGL, UTP11L, EEF1A1, OCIAD1, SFXN1, DEGS1, VDAC1, NDUFV2, CAMP, CNIH4
320	BACH1_ChIP-PCR_HELA AND SCP4_Human	4.43e-03	0.42	-2.07	TIMM8B, VCP, IFITM1, DUSP1, H2AFZ, HIST1H2AK, LST1, DBI, CENPA, MPO, DUSP6, SAP30, SFRS1, CLN5, P2RY5, IL1B, TGFBI, B2M, S100A8
321	SREBP2_ChIP-Seq_LIVER_Mouse	6.11e-03	0.46	-2.1	C1QB, CD52, MRPS24, 1500032L24RIK, SHFM1, H2AFV, MRPL12, HNRNPAB, HIST2H2AC, PPP1CA, FGD2, RPS26, LAMP1, NGP, ERH, PPIA
322	PAX3-FKHR_ChIP-Seq_RHABDOMYOSARCOMA_Human	8.16e-02	0.97	-2.12	SLC46A3, MARCKS, COX7A2L, NUP210, WDR1, H2AFY, MRPS33, ALOX5AP, CDCA7, UBE2E2, NUP160, RPS12
323	STAT5_ChIP-Seq_MAMMARY-EPITHELIUM_Mouse	2.80e-03	0.4	-2.14	GPX1, TALDO1, 3110001D03RIK, COX6C, COX5A, GABARAP, PSMB8, PSMB10, FCNA, CCL9, LCN2, ZYX, RPS3, UQCRC2, PGLYRP1, RNF130, S100A8, LTF
324	TP53_ChIP-Seq_HFKS_Human	1.05e-01	1.14	-2.23	TNFAIP8, IFITM2, NEDD8, PGD, COX5A, GABARAP, UBE2L3, DOK3, RPL36AL, CCL3, UQCRC2, CTSB, TMEM14C, SEC11C
325	EWS-ERG_ChIP-Seq_CADO-ES1_Human	3.76e-02	0.77	-2.24	SEMA4A, TNFAIP8, MRPS24, GLO1, COX6C, CENPA, HSP90B1, LGALS1, POU2AF1, SIRPA, TGFBI, CAMP, CNIH4
326	ERG_ChIP-Seq_VCAP_Human	1.04e-02	0.55	-2.27	NDUFB8, SEC13, VCP, DUSP1, GIMAP1, RAB27A, MRPL33, CYBASC3, DNAJC7, RNPEP, ARHGDIB, ERP29, RPS3, IRF5, GAPDH
327	PRDM5_ChIP-Seq_MEF_Mouse	7.96e-03	0.53	-2.29	BRD3, MTCH1, VCP, HIBADH, SSR4, GLO1, MARCKS, PRDX4, OSTM1, GNB2, EIF4H, ZYX, SLC25A5, CTSB, TMEM14C
328	AR_ChIP-Seq_VCAP_Human	2.04e-01	1.69	-2.31	NFE2, WDR1, H2AFY, SLC40A1, PRG2, UBE2E2, DUSP6, FGD2, LGALS3, COX7A2L, ALDH2, POU2AF1, ADNP, PRKACB, RNF130, CAMP, S100A11
329	TOP2B_ChIP-Seq_MCF7_Human	2.62e-01	2.0	-2.32	DUSP1, HIST1H2AH, RPLP1, SHFM1, GLO1, GIMAP1, SSR3, ATP5G3, UTP11L, COX6C, PIK3CG, RAB32, LY6D, LCN2, PIP4K2A, OSTF1, ARL8A
330	TCF21_ChIP-Seq_SMOOTH MUSCLE_Human	1.30e-04	0.29	-2.37	SLC46A3, GRN, VCP, ALAS1, NEDD8, C3, LGALS1, ALDH2, SUMO2, PSAP, EIF4H, TXNDC5, MCL1, ANXA2, GPX4, DUSP1, SSR3, FOS, PGD, MRPL23, MPEG1, CYBASC3, EEF1A1, RAB32, ALOX5AP, OCIAD1, RNF181, DYNLRB1, TGFBI, GAPDH
331	AR_ChIP-Seq_VCAP_Human	1.93e-04	0.31	-2.38	TNFAIP8, CDCA7, F13A1, GLRX, RPL10A, FGD2, MRPL33, CD79B, FCRLA, LGALS3, PRDX5, ALDH2, RPL36AL, RNPEP, ARHGDIB, RPS3, SH3BGRL3, S100A11, NFE2, ANXA2, RAB27A, RPL13A, DYNLL1, RBX1, TSPAN14, IFI27, RPL27A, LCN2, DYNLRB1, UQCRC2
332	MTF2_ChIP-Seq_MESC_Mouse	3.75e-01	2.97	-2.48	TNFAIP8, H2AFY, IMP3, 2010001M09RIK, LST1, PSMB8, PSMB9, UBE2L3, LGALS3, MARCKS, PRDX5, LRG1, RASSF5, LTB4R1, RNPEP, PIP4K2A, SIRPA, IRF5, TGFBI, RNF130, B2M, RPS12, H2-AB1
333	EBNA2_ChIP-Seq_IB4-LCL_Human	2.79e-03	0.47	-2.5	TIMM8B, IFITM3, HIBADH, CBFB, NDUFA3, POMP, GIMAP1, CFP, ATP5L, ATP5J2, C3, RPS25, TSPAN14, S100A6, LCN2, PRTN3, PGLYRP1, GAPDH, EIF1B, S100A8, CD177
334	MNX1_ChIP-Seq_MIN6-4N_Mouse	1.30e-04	0.31	-2.51	SLC46A3, GRN, RPL31, RPL10A, CORO1A, PIK3CG, LY6C1, CLN5, HINT1, PSAP, EIF4H, H2-OB, PIP4K2A, MCL1, TMEM14C, RPL41, HIST1H2AI, H2AFY, 2010001M09RIK, 2700094K13RIK, RNASE6, FOS, MPEG1, NME1, MARCKS, DOK3, ZYX, DEGS1, PPIA, ARL8A
335	CEBPA_ChIP-Seq_LIVER_Mouse	1.86e-01	1.76	-2.54	CD52, TNFAIP8, VCP, HIST1H2AI, ARL6IP1, HIST1H2AH, COX5A, RAB32, RPS25, PRDX5, HINT1, TYROBP, OSTM1, SELL, UQCRC2, PGLYRP1, CTSB, CD177
336	SOX9_ChIP-ChIP_TESTIS_Rat	7.94e-02	1.19	-2.63	RPL41, HIGD2A
337	CIITA_ChIP-ChIP_Raji B and iDC_Human	6.93e-02	1.15	-2.67	FOS, TMEM14C
338	KLF4_ChIP-Seq_ATHEROSCLEROSIS LESION_Mouse	6.99e-03	0.6	-2.67	SEC13, SAMD9L, RPL31, SHFM1, SLC40A1, UBE2E2, 3110001D03RIK, ARRB2, ATP5G3, MRPL12, ATP5G2, MARCKS, PRDX5, DNAJC7, IL1B, DYNLRB1, GAPDH
339	RBPJ_ChIP-Seq_IB4-LCL_Human	3.25e-04	0.37	-2.69	IFITM3, HIBADH, CBFB, POMP, PLD4, PYGL, CFP, ATP5L, C3, KRTCAP2, PSMB1, PGLYRP1, CAMP, CD177, TIMM8B, DUSP1, HIST1H2AK, NDUFA3, ARPC5, PGD, PPP1CA, RPS26, RPS25, TSPAN14, S100A6, PRTN3, GAPDH, S100A8, LTF
340	MEIS1_ChIP-Seq_OPTIC CUPS_Mouse	1.86e-01	1.86	-2.7	TNFAIP8, NUP210, RPL31, HIST1H2AK, RPLP1, SHFM1, GLO1, PYGL, COX6C, PGD, DUSP6, MPEG1, CST3, PRDX5, PSAP, ALOX5AP, CHI3L4, MAPRE1
341	SMAD4_ChIP-Seq_A2780_Human	3.05e-01	2.66	-2.7	HIBADH, NUP210, DUSP1, SHFM1, SLC40A1, UBE2E2, MRPL36, GLRX, FOS, DUSP6, PPP1CA, RAB32, IL1B, RASSF5, CHI3L1, PIP4K2A, SFXN1, VDAC1, TGFBI, S100A11
342	FOXM1_ChIP-Seq_MCF7_Human	2.93e-04	0.39	-2.84	SLC46A3, HIBADH, ARL6IP1, CDCA7, SLC40A1, MGST2, ATP5G3, ATP5G2, CENPA, FGD2, LGALS3, NPTN, PIP4K2A, ACADM, RNF130, S100A11, BRD3, ANXA2, ANXA3, SHFM1, UBE2E2, DYNLL1, MMP9, DUSP6, EEF1G, MARCKS, IL1B, VDAC1, CNIH4
343	OLIG2_ChIP-Seq_OLIGODENDROCYTES_Mouse	9.56e-02	1.42	-2.9	TRUB2, TNFAIP8, WDR1, H2AFY, ARL6IP1, CDCA7, SSU72, RETNLG, FOS, MPO, PRSS34, NUP160, RAB32, POU2AF1, TMSB4X, OSTF1, MAPRE1, PRKACB, EIF1B, S100A11
344	RARB_ChIP-Seq_LIVER_Mouse	2.93e-04	0.4	-2.96	MTCH1, GRN, CBFB, CDCA7, 2610039C10RIK, RPL10A, MPO, GSPT1, CST3, PRDX5, TUBB5, EIF4H, POLR2G, PRKACB, NFE2, ANXA2, 2010001M09RIK, NUDT16L1, MMP9, HIGD2A, RBX1, CYBASC3, EEF1G, RPS26, EIF3I, GNB2, CDK2AP2, UQCRC2, S100A8
345	GATA1_ChIP-Seq_MEGAKARYOCYTES_Human	2.82e-05	0.33	-3.16	IFITM3, TNFAIP8, ALAS1, WDR1, NCF4, SLC40A1, MGST2, PYGL, COX5A, PRDX5, ZFP36, HINT1, ALDH2, RPS6KA1, POLR2G, ACADM, RNF130, TXNDC5, CTSB, BRD3, NFE2, GPX1, MRPS24, NUP210, H2AFY, ANXA3, HIST1H2AK, NSMCE1, FOS, EEF1A1, RAB32, TSPAN14, DOK3, SFXN1, DEGS1, PTPN6, RPL29, LTF
346	TFAP2C_ChIP-Seq_MCF7_Human	2.77e-02	0.99	-3.16	NDUFA7, TNFAIP8, H2AFY, GSTP1, MMP9, CST3, KRTCAP2, TSPAN14, LY6D, ZYX, DYNLRB1, S100A9, S100A8, CAMP, TXNDC5
347	E2F7_ChIP-Seq_HELA_Human	5.06e-03	0.69	-3.27	CDCA7, H2AFV, SFRS1
348	STAT3_ChIP-Seq_U87_Human	2.52e-01	2.99	-3.56	IFITM1, HIBADH, ARL6IP1, WDR1, CDCA7, F13A1, ETFB, NUP160, RASSF5, RPS6KA1, PSMB1, FFAR2, PRKACB, NDUFA9, RPS5, SSR3, UBE2E2, SFRS1, EEF1G, MARCKS, OSTM1, DNAJC7, IL1B, OCIAD1, PRTN3, MAPRE1
349	TP63_ChIP-Seq_HFKS_Human	5.88e-10	0.18	-3.58	MTCH1, WDR1, RPLP1, DBI, CIB1, RPL10A, ATP5G2, IFI30, RPS4X, FCRLA, RPS14, LAMP1, RASSF5, RPS6KA1, ARHGDIB, RNPEP, SH3BGRL3, OSTF1, CAMP, CD177, CD52, H2AFY, ANXA2, SSR4, ANXA3, NSMCE1, APRT, ATP5J2, EEF1G, COX7A2L, DNAJC7, LY6D, PRTN3, IRF5, ADNP, SLC25A5, PPIA, LY6E, GRN, GSTP1, CDCA7, CENPA, PSMB10, GSPT1, PSMA7, ATP5L, CD79B, PRDX5, PSAP, RPS2, RNF130, POLR2J, S100A11, TXNDC5, NFE2, RPL41, SIVA1, SHFM1, HNRNPAB, HIGD2A, CYBASC3, SPCS1, LRG1, OCIAD1, CDK2AP2, DEGS1, DYNLRB1
350	KLF5_ChIP-Seq_YYC3_Human	2.70e-03	0.69	-3.64	SLC46A3, COX5A, CLN5, LGALS3, RPS14, ZFP36, LAMP1, RPS6KA1, RPS3, POLR2J, NADK, S100A11, NFE2, RPL41, ANXA2, DYNLL1, HIGD2A, SAP30, COX7A2L, SLPI, IL1B, RPL27A, CDK2AP2, S100A6, DEGS1, VDAC1
351	JUN_ChIP-Seq_SMOOTH MUSCLE_Human	6.36e-04	0.55	-3.64	TRUB2, SAMD9L, HIBADH, ATP5C1, MGST2, PYGL, GSPT1, ALDH2, PSAP, SH3BGRL3, NDUFV2, S100A11, MCL1, CTSB, MRPS24, ANXA2, DUSP1, ANXA3, NSMCE1, RAB27A, TSPAN14, COX7A2L, DNAJC7, IFI27, ALOX5AP, OCIAD1, S100A6, DEGS1
352	NEUROD2_ChIP-Seq_CORTEX_Mouse	5.16e-02	1.47	-3.82	SLC46A3, 2010001M09RIK, GLO1, MRPL36, NEDD8, FOS, MRPL12, NUDT16L1, PRSS34, GSPT1, CLN5, NME1, RPS14, COX7A2L, LGALS1, RPS6KA1, BOLA2, LY6D, CDK2AP2, POLR2G, POLR2J
353	RUNX2_ChIP-Seq_PCA_Human	1.90e-01	2.68	-3.82	SLC46A3, WDR1, YWHAB, F13A1, ATP5G3, UQCRH, PIK3CG, FGD2, ALDH2, S100A11, TXNDC5, CTSB, BRD3, NUP210, ANXA2, DUSP1, SHFM1, UBE2E2, RAB27A, COX6C, DUSP6, MARCKS, OSTM1, ALOX5AP, OCIAD1, ERP29, DEGS1, PPIA, S100A9
354	TCF21_ChIP-ChIP_E13 GONADS_Rat	2.36e-01	3.09	-3.83	TIMM8B
355	RARA_ChIP-Seq_LIVER_Mouse	6.36e-04	0.58	-3.86	VCP, TNFRSF13B, RPL31, GSTP1, GLRX, ARRB2, MRPL12, GSPT1, GABARAP, CLN5, FCNA, CCL3, POLR2G, RNF130, BRD3, SEC13, 2010001M09RIK, OSM, FOS, NUDT16L1, HIGD2A, IL1B, GNB2, CHI3L1, UQCRC2, AURKAIP1, LY6E, PRR13
356	SCL_ChIP-Seq_MEGAKARYOCYTES_Human	5.13e-03	0.82	-3.92	MTCH1, NFE2, RPS9, GPX1, GPX4, ANXA3, NCF4, RNASE6, PYGL, COX5A, MMP9, DUSP6, PLAC8, PLA2G15, TSPAN14, PRDX5, PRDX4, ALOX5AP, OCIAD1, ZYX, RPL29, RNF130, CTSB
357	SUZ12_ChIP-Seq_MESC_Mouse	3.79e-01	4.77	-3.94	TNFAIP8, MRPS33, GIMAP1, PYGL, LGALS3, 2010107H07RIK, RASSF5, PIP4K2A, SIRPA, FFAR2, RNF130, B2M, NADK, 1500032L24RIK, 2010001M09RIK, CYBA, FOS, MMP9, DUSP6, PSMB8, 1810027O10RIK, PSMB9, RAB32, MARCKS, LRG1, LTB4R1, CDK2AP2, ZYX, PRTN3, IRF5, TGFBI, ARL8A, H2-AB1
358	BRD4_ChIP-Seq_HGPS_Human	7.27e-02	1.73	-3.95	SLC46A3, GRN, SEC13, SAMD9L, CBFB, RPLP1, ATP5C1, FOS, PGD, RPL10A, NUP160, HIGD2A, EEF1A1, FCRLA, MARCKS, COX7A2L, LGALS1, EIF4H, S100A6, SH3BGRL3, NDUFV2, NADK, S100A11
359	STAT3_ChIP-Seq_IMN-ESCS_Mouse	2.62e-03	0.75	-4.0	SEMA4A, IFITM1, SAMD9L, GPX1, H2AFY, ANXA2, 1110003E01RIK, CDCA7, GLRX, MRPL33, RBX1, CLN5, PRDX5, DNAJC7, ALDH2, DEGS1, PGLYRP1, GAPDH, EIF1B, PPIA, POLR2J, RNF130, MCL1, RPS12
360	JUND_ChIP-Seq_SMOOTH MUSCLE_Human	2.70e-03	0.77	-4.11	TRUB2, SAMD9L, WDR1, MGST2, PYGL, RPS14, PRDX4, PSAP, SH3BGRL3, OSTF1, S100A11, MCL1, CTSB, DUSP1, ANXA3, NSMCE1, RAB27A, FOS, POU2AF1, GNB2, ALOX5AP, OCIAD1, S100A6, DEGS1, UQCRC2, MAPRE1
361	TET1_ChIP-Seq_MESC_Mouse	5.04e-02	1.57	-4.12	TIMM8B, TNFAIP8, ANXA2, TALDO1, PRCP, NEDD8, PYGL, MRPL12, PSMB8, HIGD2A, PSMB9, NME1, PLA2G15, ZFP36, SPCS1, OSTM1, PSAP, S100A6, DEGS1, ADNP, ARL8A
