	Term	p-value	z-score	CS	Related Genes
178	BMI1_ChIP-Seq_MEFC_Mouse	3.06e-04	-0.08	0.56	BNIP3L, SIVA1, HIST2H2AB, APEH, UBAC1, ARHGAP21, RPS29, CYB5, KLF9, 1100001G20RIK, MCM5, SERINC3, LBR, HIST1H3E, HIST1H1C
179	SREBP2_ChIP-Seq_LIVER_Mouse	2.69e-05	-0.04	0.39	BNIP3L, UBE2H, TXNRD2, PON2, SLC43A1, HIST2H2AB, SLC4A1, APEH, COMT, HNRNPAB, TSPAN33, RPS26, DNAJB1, FZR1, NDUFS7, UROD, FIGNL1, RPA3, KLF9, E2F1, SLC38A2, NDUFV1, ARF5
180	NACC1_ChIP-ChIP_MESC_Mouse	1.37e-03	-0.04	0.26	DYRK3, HIST1H2AN, H3F3B, ODC1, H2AFX, ADIPOR1, HS6ST1, NUDT4, PRDX2, RPL7A, UBB, CYB5, KLF9, ACSS1, SSBP3
181	MEF2A_ChIP-Seq_HL-1_Mouse	1.91e-03	-0.04	0.21	CDT1, SEMA4B, APLP2, MEMO1, JOSD2, GTPBP2, PPOX, LSM4, HS6ST1, IIGP2, 4930570C03RIK, PSMD4, EEF1D, NUP85, PSMD1, ANAPC5, PSMF1, CD47
182	REST_ChIP-ChIP_NEURONS_Mouse	3.57e-05	-0.02	0.2	DYRK3, FEN1, WBP2, ODC1, GHITM, SAMSN1, UBB, FNTB, HIST1H2AF, SLC38A2, BCAS2, SNCA, HIST1H1C, USP7, 2510006D16RIK, 3110056O03RIK, PHF10, H2AFX, ATPIF1, ASNS, AW146242, SFRS1, EEF1G, A630082K20RIK, PQLC1, NDUFS7, HAT1, TAX1BP1, SERINC1, TMCC2, MCM6, CD47, SERINC3, ANK, BAT5
183	GATA2_ChIP-Seq_MEGAKARYOCYTES_Human	9.27e-05	-0.02	0.2	MAP2K3, BNIP3L, NFE2, CLIC4, GPX1, TXNRD2, DAPK2, ATPIF1, RFX2, ICAM4, SLC4A1, DYNLL1, DNAJB2, PHF5A, KLF9, LMNA, TXNIP, E2F2, ACSS1, HMGN2, RPS24, CDKN3
184	SOX2_ChIP-ChIP_MESC_Mouse	6.10e-04	-0.03	0.19	RNF10, DYRK3, HIST1H2AN, H3F3B, ATPIF1, H2AFX, BSDC1, DYNLL1, ADIPOR1, HS6ST1, DNAJB1, UBB, KLF9, CENPL, SLC38A2, EAR4
185	CRX_ChIP-Seq_ADULT RETINA_Mouse	3.40e-04	-0.02	0.17	CAR2, OTUD5, IFRD2, MGST3, ENDOD1, AP1B1, APEH, 1810027O10RIK, PSMD4, 1810022K09RIK, LMNA, ANP32E, ANK, CDR2, HIST1H3E
186	RNF2_ChIP-ChIP_MESC_Mouse	3.28e-04	-0.02	0.13	PAQR9, HIST1H2AN, HIST1H2AI, HIST1H2AH, PABPC4, IFRD2, CETN3, AP1B1, CLCN3, AW146242, 2900010M23RIK, GM1821, HIST2H3B, 4930570C03RIK, KEL, UBB, PRKAR2B, TAL1, HIST1H2AD, HIST1H2AG, HIST1H2AF, HIST1H3E
187	SOX9_ChIP-Seq_HFSC_Mouse	2.51e-06	-0.01	0.1	CCDC23, PON2, HS6ST1, DNAJB1, FAM134A, FNTB, LMNA, UBE2H, KLF13, GPX1, PABPC4, DAPK2, RPL23, H2AFX, BSDC1, DYNLL1, RANGAP1, ANK1, EIF3K, COL5A1, KLF9, ALDH1A1, TAX1BP1, BIRC5, TXNIP, RPL24, 1190007F08RIK, AGRN, GCLM
188	TRIM28_ChIP-ChIP_NTERA2_Human	1.00e+00	3.34	-0.0	FN3K, CLIC4, UBE2H, TAL1, MKRN1, CETN3, E2F1, ASNS, MCM5, DEK, LBR, SSBP3
189	EWS-FLI1_ChIP-Seq_SK-N-MC_Human	9.89e-01	1.67	-0.01	DAPK2
190	SRY_ChIP-ChIP_TESTIS_Rat	5.27e-03	0.01	-0.02	RPL41, LMNA, BLVRB, PDZK1IP1, TSPAN33, RPS24
191	SUZ12_ChIP-Seq_MESC_Mouse	9.66e-01	1.86	-0.06	PAQR9, GYPC, 6330505N24RIK, AW146242
192	MEIS1_ChIP-Seq_HPC-7_Mouse	6.16e-06	0.01	-0.06	DYRK3, GGNBP2, TFRC, ATP5H, ADIPOR1, RNASET2B, DNAJB2, DNAJB1, SAMD14, FAM134A, E2F2, NDUFV1, HIST1H1C, RBM38, MAP2K3, PRNP, UBE2H, SEMA4B, STARD10, ARRDC3, LSM4, NGFRAP1, RPS29, TAX1BP1, TXNIP, MCM5, NCAPD3, SSBP3, BAT5
193	SUZ12_ChIP-ChIP_MESC_Mouse	9.32e-01	1.81	-0.11	PAQR9, TAL1, AW146242, A130092J06RIK, ANK, GSTM5
194	JARID2_ChIP-Seq_MESC_Mouse	9.28e-01	2.13	-0.14	PAQR9, NFE2, TAL1, SPHK1, SEMA4B, LMO2
195	POU3F1_ChIP-Seq_ESC_Mouse	2.61e-07	0.01	-0.16	AHCTF1, RNF11, GGNBP2, RPL3, LDB1, WBP2, ATP5C1, CLCN3, SAMSN1, UGCG, FZR1, TSPAN8, NUP85, LMNA, E2F1, PSMD1, CDR2, KLHDC2, RBM38, PRNP, H3F3B, 1190002H23RIK, SEMA4B, APLP2, STARD10, ARRDC3, BSDC1, IRGM1, ORC6L, PLRG1, JOSD1, UBAC1, KLF1, ISG20, SLC25A37, NDUFS7, ST5, KLF9, GCLM
196	NKX2-5_ChIP-Seq_HL-1_Mouse	1.00e-03	0.03	-0.22	TMOD1, UBE2H, D12ERTD647E, MCM7, UHRF1, ACSL1, PON2, GLRX5, C530008M17RIK, MKI67, LSM4, TPCN1, PSMD8, RPS26, 5730593F17RIK, PSMD4, MYD116, UBB, ST5, KLF9, HDGF, PSMF1, MCM6, AARS
197	MYCN_ChIP-ChIP_NEUROBLASTOMA_Human	8.40e-01	1.49	-0.24	RPA3
198	NFE2L2_ChIP-Seq_MEF_Mouse	4.45e-05	0.03	-0.28	CAR2, IGH-VJ558, TBCEL, MRPL14, PLRG1, COX6C, FTL1, COL5A1, PRKAR2B, ST5, MAFG, FTH1, KLF9, LMNA, ALDH1A1, TAX1BP1, BLVRB, CHI3L4, GCLM, CDKN3, CTSB, HIST1H1C
199	ESR1_ChIP-ChIP_T-47D_Human	8.16e-01	1.52	-0.29	ACSL1
200	ETS2_ChIP-ChIP_TROPHOBLAST STEM CELLS_Mouse	8.15e-01	1.58	-0.3	CSDA
201	STAT6_ChIP-Seq_CD4 POS T_Human	7.59e-01	1.32	-0.34	KLHDC2, TRAK2, RAB8B
202	TCF3_ChIP-Seq_MESC_Mouse	2.23e-04	0.05	-0.37	UBE2H, DYRK3, CMAS, HIST1H2AN, UHRF1, RPS8, GADD45A, SEMA4B, IFRD2, SLC43A1, H2AFX, RFX2, BHLHB2, ASNS, HS6ST1, RPS26, H2-EA, FTL1, ST5, RPS29, MKRN1, KLF9, E2F1, HIST1H2AG
203	NRF2_ChIP-Seq_MEF_Mouse	4.45e-05	0.04	-0.37	CAR2, IGH-VJ558, TBCEL, MRPL14, PLRG1, COX6C, FTL1, COL5A1, PRKAR2B, ST5, MAFG, FTH1, KLF9, LMNA, ALDH1A1, TAX1BP1, BLVRB, CHI3L4, GCLM, CDKN3, CTSB, HIST1H1C
204	MYCN_ChIP-Seq_SHEP-21N_Human	1.03e-02	0.09	-0.39	FEN1, PHF5A, BOLA3, COX17, CDCA8, KNTC1, GHITM, KIF22
205	ZNF274_ChIP-Seq_K562_Hela	7.25e-01	1.42	-0.42	RPS29, DEDD2
206	HTT_ChIP-ChIP_STHdh_Human	5.88e-03	0.09	-0.43	CCNB1, PSMD4, PHF10, APLP2, FNTB, LMO2, TAX1BP1, DEK, KIF22, SAMSN1, IGHG
207	ZNF263_ChIP-Seq_K562_Human	3.22e-04	0.06	-0.43	H3F3B, TFRC, APLP2, BOLA3, MKRN1
208	TP63_ChIP-ChIP_HaCaT_Human	7.54e-01	1.7	-0.44	RB1
209	TP53_ChIP-Seq_MEF_Mouse	1.10e-09	0.03	-0.56	RB1, RNF10, DYRK3, MCM7, LDB1, PIGQ, ALAD, RABGEF1, FTL1, TUBB5, FNTB, HIST1H2AD, RPLP2, MAP2K3, HIST1H2AN, H2AFX, KIF22, ANK1, EEF1G, TUBB2C, CARHSP1, HIST2H3B, NDUFS7, SPNB1, TAX1BP1, TXNIP, BIRC5, HAGH, CD47, GYPA, RPS27L, MRPL14, SAMSN1, DNAJB2, PRDX2, SRR, BTAF1, PRKAR2B, LMNA, CAR2, PRNP, RPL41, FAHD1, SIVA1, H3F3B, SMOX, TXNRD2, GADD45A, HRAS1, UBAC1, DARC, D17WSU92E, PHF5A, EIF5, COL5A1, ST5, RANBP10, SSBP3, AARS
210	PAX3-FKHR_ChIP-Seq_RHABDOMYOSARCOMA_Human	7.26e-01	1.93	-0.57	GADD45A, ARRDC3, BHLHB2, PSMD1, TXNIP, TRAK2, HIST1H1C
211	CTNNB1_ChIP-ChIP_FETAL BRAIN_Human	5.58e-01	1.14	-0.6	TMOD1, DARC, MCM7, BAG1, DEDD2
212	FOXP3_ChIP-ChIP_TREG_Mouse	5.98e-01	1.3	-0.62	UBE2H, TLK1
213	CEBPB_ChIP-Seq_LIVER_Mouse	5.75e-01	1.38	-0.7	ISG20, FN3K, RPL3
214	NOTCH1_ChIP-Seq_TLL_Human	5.72e-01	1.45	-0.74	IFRD2, RPS27L
215	DMRT1_ChIP-ChIP_FETAL_Ovary	6.45e-01	1.85	-0.75	MORF4L2
216	KDM6A_ChIP-ChIP_U937 AND SAOS2_Human	5.27e-03	0.16	-0.77	PHF5A, UROD, PSME3, UROS, NUSAP1, CDCA8, BSDC1, HIST1H2AG, ATF4, MRPS18C
217	OLIG2_ChIP-Seq_AINV15_Mouse	6.96e-07	0.06	-0.77	ISCA1, CMAS, LDB1, MCM7, UHRF1, ODC1, CLCN3, HS6ST1, TRAK2, DNAJB2, 2700029M09RIK, TUBB5, UBB, UROD, FIGNL1, E2F1, WBP5, HMGN2, SLC38A2, SNCA, H3F3B, RIOK3, GADD45A, IFRD2, SEMA4B, ARRDC3, MEMO1, TPCN1, RPS26, CSDA, ST5, EEF1D, TXNIP, BIRC5, HDGF, SERINC1, MNS1, AGRN
218	SALL4_ChIP-ChIP_CD34+_Human	4.45e-04	0.11	-0.78	TMOD1, MAP2K3, OTUD5, RPL41, GYPC, UHRF1, RPL23, MGST3, HIST2H2AB, RPL36A, BSDC1, PDAP1, GTPBP2, ANK1, NUDT4, SLC25A37, PHF5A, RPS16, UBB, TAL1, BLVRB, BAT5, HIST1H3E, RAB8B
219	IRF1_ChIP-Seq_MONOCYTES_Human	5.07e-01	1.28	-0.79	UBE2L6, GHITM, AQP1
220	PBX1_ChIP-ChIP_OVCAR3_Human	8.06e-05	0.09	-0.8	OTUD5, GYPA, CMAS, GYPC, MRPS12, MRPL14, CENPA, E2F1, WBP5, ST3GAL5, LBR, ERMAP, TMEM14C, RPL41, FAHD1, KLF13, ATP6AP1, RYK, DAPK2, APLP2, PPBP, KIF22, JOSD1, COX6C, TUBB2C, DARC, GFI1B, ST5, KLF9, RANBP10, ANP32E, TXNIP, TMCC2, HAGH, SERINC3, CDKN3
221	ESR1_ChIP-Seq_MCF-7_Human	5.34e-01	1.4	-0.8	ISG20, H3F3B
222	VDR_ChIP-Seq_LCL-AND-THP1_Human	5.59e-01	1.52	-0.81	GFI1B, PABPC1
223	PRDM16_ChIP-ChIP_PALATE MESENCHYMAL_Mouse	6.17e-01	1.88	-0.84	BAG1
224	WT1_ChIP-ChIP_Wilms tumor-derived CCG99_11	5.52e-03	0.18	-0.88	SMOX, MORF4L2, ANP32E, CTSB, AARS, NUDT4
225	TCF21_ChIP-Seq_SMOOTH MUSCLE_Human	6.96e-07	0.07	-0.94	DYRK3, CLIC4, TBCEL, GGNBP2, CD82, GYPC, UHRF1, WBP2, ODC1, DLST, ICAM4, SLC4A1, DNAJB2, HEBP1, RPS16, FTH1, LMNA, HMGN2, ACSS1, SLC38A2, NDUFV1, SLC38A5, CDR2, RAB8B, BNIP3L, UBE2H, RIOK3, SPHK1, ISG20, CSDA, CARHSP1, COL5A1, ST5, KLF9, RPL24, HDGF, SERINC3, MCM2
226	EED_ChIP-ChIP_MESC_Mouse	4.73e-01	1.4	-0.96	PAQR9, HIST2H3B, TAL1, BCAS2, A130092J06RIK, GSTM5, HIST1H3E
227	ELF1_ChIP-Seq_JURKAT_Human	2.17e-04	0.13	-0.99	ALAS2, UBE2H, TFRC, WBP2, PIGQ, EIF2AK1, CDCA8, PDAP1, ETFA, GHITM, GTPBP2, SOD1, SLC25A38, RPS16, NDUFS7, TAL1, BAG1, SLC38A5, BCAS2, CTSB
228	POU5F1_ChIP-ChIP_HESC_Human	3.61e-01	1.12	-1.04	USP7, CD82, TAL1, MKRN1, HIST2H2AB, RPS3A
229	NR4A2_ChIP-ChIP_MN9D_Mouse	6.62e-03	0.23	-1.05	PSMD8, IGH-VJ558, UROS, BOLA3, HBA-A1, SSBP3
230	SALL1_ChIP-ChIP_HESC_Human	5.62e-01	2.0	-1.05	AHCTF1
231	ESR2_ChIP-Seq_MCF-7_Human	4.25e-01	1.34	-1.05	ISG20, CD82, BAG1, KLF9
232	GBX2_ChIP-Seq_PC3_Human	3.89e-01	1.24	-1.08	ACSL1, PRKAR2B, RPA3
233	EGR1_ChIP-ChIP_M12_Human	3.68e-01	1.19	-1.09	ORC6L, RHAG, ATP5H
234	NANOG_ChIP-ChIP_HESC_Human	8.03e-03	0.25	-1.14	PRNP, USP7, CLIC4, CD82, GYPC, APLP2, H2AFX, CETN3, ATPIF1, ORC6L, RPS3A, RANGAP1, RPS26, PHF5A, TAL1, MORF4L2, MKRN1, RANBP10, NUSAP1, KNTC1, SSBP3, ATF4, HIST1H3E
235	AR_ChIP-Seq_PROSTATE CANCER_Human	5.92e-01	2.37	-1.15	EIF2AK1, SLC43A1, ETFA, MEMO1, SLC25A37, ST5, RPS29, PRKAR2B, RPA3, MKRN1, ALDH1A1, RANBP10, ST3GAL5, SNCA
236	POU5F1_ChIP-ChIP_MESC_Mouse	8.13e-02	0.51	-1.17	SRR, FNTB, MKRN1, H2AFX, TXNIP, CLCN3, SLC38A2, HIST1H1C
237	TP53_ChIP-PET_HCT116_Human	1.45e-01	0.67	-1.19	ARHGAP21, DYRK3, GADD45A, RPS27L, ANK1, SNCA
238	EP300_ChIP-Seq_HL-1_Mouse	2.74e-01	1.0	-1.2	TMOD1, ARHGAP21, 2210023G05RIK, NDUFS7, PQLC1, ST5, COX17, JOSD2, ANK1, LBR
239	MYC_ChIP-ChIP_HL60_Human	2.75e-03	0.23	-1.23	MCM7, ARL6IP1, HIST1H2AI, NIPA1, RPS27L, DNAJB1, CSDA, RPS16, RNF19A, TXNIP, GCLM, RPS24, TMEM14C, RAB8B
240	KLF5_ChIP-Seq_YYC3_Human	4.57e-06	0.11	-1.25	DYRK3, GGNBP2, CD82, GYPC, MGST3, ENDOD1, NUDT4, UGCG, ARHGAP21, SRR, LMNA, E2F2, ST3GAL5, KNTC1, PSMF1, SLC38A2, NFE2, PRNP, RPL41, KLF13, RSAD2, GADD45A, SEMA4B, GINS4, DYNLL1, UBAC1, SH3YL1, CARHSP1, PACS2, MKRN1, KLF9, TAX1BP1, TXNIP, CD47, AGRN, CDKN3
241	HNF4A_ChIP-ChIP_CACO-2_Human	8.64e-03	0.3	-1.32	RNF11, MIR16, PON2, H2AFX, DLST, ETFA, RPS3A, PPOX, SFRS1, EEF1B2, RPS26, CCNB1, BOLA3, KNTC1, SLC38A5, ATF4, AARS
242	CTNNB1_ChIP-Seq_LGR5+ INTESTINAL STEM _Human	3.64e-01	1.42	-1.32	IFI27, NUDT4
243	NANOG_ChIP-ChIP_MESC_Mouse	1.37e-01	0.74	-1.36	RB1, CD59A, FIGNL1, LBR, HIST1H1C
244	NANOG_ChIP-Seq_MESC_Mouse	1.17e-02	0.33	-1.36	TUBB2C, RABGEF1, SLC43A1, MKRN1, H2AFX, CENPL, ASNS, RPS2, SFRS2, HCFC1
245	CDX2_ChIP-Seq_MESC_Mouse	2.68e-01	1.13	-1.38	CLIC4, UBE2H, CD59A, 5730469M10RIK
246	EZH2_ChIP-Seq_MESC_Mouse	4.40e-01	1.88	-1.42	PAQR9, CAR2, DARC, SPHK1, SLC43A1, LMO2, BHLHB2, ATP5C1, 6330505N24RIK, ABCG4, A130092J06RIK
247	RNF2_ChIP-Seq_MESC_Mouse	4.40e-01	1.89	-1.43	PAQR9, CAR2, DARC, SPHK1, SLC43A1, LMO2, BHLHB2, ATP5C1, 6330505N24RIK, ABCG4, A130092J06RIK
248	IKZF1_ChIP-ChIP_HCT116_Human	3.44e-01	1.46	-1.43	PRKAR2B, SNCA
249	TCF7_ChIP-Seq_EML_Mouse	5.95e-06	0.13	-1.47	CD82, LDB1, CCDC23, GYPC, HS6ST1, DEDD2, FTL1, TUBB5, FCHO1, LMNA, RPLP2, HIST1H2AD, CTSB, NFE2, USP7, TXNRD2, EIF2AK1, PABPC4, DAPK2, RPA1, KIF22, UBAC1, KLF1, 1810027O10RIK, CSDA, PACS2, 2310022B05RIK, TXNIP, ANK, MCM2
250	IRF1_ChIP-ChIP_H3396 _Human	2.07e-02	0.41	-1.47	CSDA, MCM7, RPL24, CDCA8, NUDT4
251	PHC1_ChIP-ChIP_MESC_Mouse	2.99e-01	1.32	-1.47	BNIP3L, PAQR9, EIF5, EEF1D, TAL1, RIOK3, LMO2, RANBP10, GTPBP2
252	GATA2_ChIP-Seq_HMVEC_Human	3.48e-02	0.5	-1.53	EEF1G, SAMD14, FZR1, TAL1, WBP2, GADD45A, RPL23, LMNA, TXNIP, CLCN3, ADIPOR1, PRKAB1
253	CEBPA_ChIP-Seq_LIVER_Mouse	7.77e-03	0.35	-1.55	ISG20, RPL41, FTL1, RPL3, CENPL, RANBP10, PDAP1, HIST1H2AD, RANGAP1, RPS24, DEDD2
254	HCFC1_ChIP-Seq_MESC_Mouse	2.21e-01	1.12	-1.56	BC008163, NDUFS7, PSMF1, RANGAP1
255	TP53_ChIP-ChIP_R1E_Mouse	7.04e-04	0.23	-1.58	RBM38, PAQR9, DYRK3, SIVA1, FECH, SPHK1, LMO2, RPS27L, AW146242, ALAD, RABGEF1, TUBB2C, CARHSP1, TAL1, KLF9, BIRC5, 6330505N24RIK, 1300017J02RIK, SLC38A2, GRINA
256	IRF8-22096565_ChIP-ChIP_GC-B_Human	2.15e-01	1.12	-1.58	BTAF1, LMO2, UBE2L6
257	TCF4_ChIP-ChIP_LS174T_Human	1.67e-01	0.97	-1.59	BHLHB2, TXNIP, HDGF, LBR, SSBP3, TRAK2
258	JARID2_ChIP-Seq_MESC_Mouse	3.78e-01	1.81	-1.62	PAQR9, FAM134A, EIF5, TAL1, SPHK1, SLC43A1, LMO2, AW146242, ANK1, A130092J06RIK
259	TRP63_ChIP-ChIP_KERATINOCYTES_Mouse	2.80e-02	0.5	-1.65	UGCG, GADD45A, CENPA, CTSB
260	IRF8_ChIP-ChIP_J774_Mouse	4.22e-02	0.58	-1.69	ISG20, CARHSP1, FTL1, CHI3L4, LBR, CTSB
261	CDX2_ChIP-Seq_CACO-2_Human	1.05e-01	0.81	-1.69	RPS26, GADD45A, RPS29, AP1B1, LBR, ANK1, CTSB
262	TCF3_ChIP-ChIP_MESC_Mouse	3.66e-03	0.33	-1.71	BNIP3L, AHCTF1, RPS8, UROS, ENDOD1, DEK, JOSD1, NUDT4, RABGEF1, EIF5, BOLA3, MKRN1, BAG1, E2F1, UBE2O, CD47, GCLM, SLC38A2, LBR, UBA52, SSBP3
263	TCF7L2_ChIP-Seq_H4IIE_Rat	1.43e-02	0.44	-1.71	RB1, ALAD, FAHD1, FECH, ST5, GADD45A, PIGQ, STARD10, SSBP3, CTSB, TRAK2
264	VDR_ChIP-Seq_THP-1_Human	2.10e-03	0.3	-1.73	NFE2, TFRC, CD82, PHF10, ACSL1, SEMA4B, ABCB4, LMO2, UGCG, IFI27, KLF9, TXNIP, PABPC1, SLC38A2, CTSB
265	HOXD13_ChIP-ChIP_invivo in developing limbs_Mouse	7.11e-02	0.72	-1.74	MGST3, SPHK1, ANK1, RHBDL2
266	SOX11_ChIP-ChIP_Z138-A519-JVM2_Human	9.22e-03	0.4	-1.75	FN3K, RPL3, TFRC, RPA1, PDAP1, ORC6L, RPS3A, DEK, ANK1, EEF1G, DARC, UBE2O, TMCC2, SLC38A2, LBR, BAT5, HIST1H3E
267	RCOR2_ChIP-Seq_MESC_Mouse	4.11e-02	0.6	-1.76	CDT1, USP7, FCHO1, PABPC1, COX6C, FADS1, RPS24
268	YY1_ChIP-Seq_MESC_Mouse	3.21e-02	0.56	-1.76	RPS16, NDUFS7, MKRN1, CENPL, MCM5, UBA52, AARS, NUDT4
269	AUTS2_ChIP-Seq_293T-REX_Human	1.15e-03	0.29	-1.8	TBCEL, GYPC, LMO2, H2AFX, ENDOD1, MEMO1, MPO, SFRS1, AQP1, SLC25A37, FZR1, TSPAN8, PRKAR2B, NUSAP1, CD47, TRIM10, ABCG4, CDKN3
270	BACH1_ChIP-PCR_HELA AND SCP4_Human	2.25e-04	0.23	-1.81	TMOD1, GYPA, DAPK2, ABCB4, CENPA, ANK1, MPO, SFRS1, TPCN1, KLF1, SLC25A37, UGCG, SH3YL1, FZR1, KLF9, E2F1, BIRC5, TXNIP, E2F2, MCM4, CD47, MCM6, GSTM5, HIST1H1C
271	FOXA1_ChIP-Seq_VCAP_Human	4.57e-06	0.16	-1.82	RB1, SLC43A1, ATP5H, TSPAN33, SAMSN1, MPO, AQP1, ARHGAP21, UBB, FIGNL1, RNF19A, PSMD1, KNTC1, ACSS1, ERMAP, RHBDL2, TMEM14C, RSAD2, GCH1, RPL23, AP1B1, DYNLL1, RANGAP1, LSM4, SFRS1, KLF1, SLC25A38, SLC25A39, IFI27, RPA3, MKRN1, ALDH1A1, ANP32E, RHAG, TMCC2, ARF5
272	CIITA_ChIP-Seq_RAJI_Human	7.27e-02	0.78	-1.88	PSMD8, CENPL, MCM5, MEMO1, GHITM, UBA52, HCFC1
273	MYBL1_ChIP-ChIP_SPERMATOCYTES_Mouse	4.02e-02	0.64	-1.89	UBB, KLF9, CDCA8, PABPC1
274	NR3C1_ChIP-Seq_PC12_Mouse	1.87e-01	1.24	-1.91	SPECC1, KLF13, GCH1, RPS29, DAPK2, ODC1, KLF9, CD47, SSBP3, RAB8B
275	ERG_ChIP-ChIP_JURKAT_Human	1.11e-01	0.95	-1.94	RBM38, ATP6AP1, MAFG, ICAM4, HS6ST1
276	PPARD_ChIP-Seq_KERATINOCYTES_Mouse	2.00e-02	0.55	-1.97	HEBP1, 2210023G05RIK, SMOX, AGRN, NT5C3
277	DROSHA_ChIP-Seq_HELA_Human	7.08e-02	0.83	-2.01	SPECC1, RPL41, PQLC1, COL5A1, RFX2, PDZK1IP1, HIST1H1C
278	NFE2L2_ChIP-Seq_LYMPHOBLASTOID_Human	9.83e-03	0.48	-2.04	RBM38, RNF11, PSMD4, GYPC, PRC1, FTH1, TLK1, E2F2, RPS3A, SOD1
279	SUZ12_ChIP-Seq_MESC_Mouse	3.27e-01	1.99	-2.04	SPECC1, TMOD1, CAR2, PAQR9, PON2, SPHK1, ABCB4, LMO2, AP1B1, AW146242, ANK1, A130092J06RIK, SAMD14, EEF1D, TAL1, 6330505N24RIK, ABCG4
280	ESR1_ChIP-Seq_UTERI_Mouse	1.76e-02	0.55	-2.05	RB1, TMOD1, PSCD3, CLIC4, RSAD2, CD82, GYPC, SMOX, GADD45A, HIST2H2AB, RPS27L, COX6C, LSM4, RABGEF1, CSDA, UBB, PRKAR2B, FNTB, 5730469M10RIK, WBP5, ST3GAL5, PABPC1, EAR2, CDKN3
281	POU3F2_ChIP-ChIP_501MEL_Human	2.62e-01	1.69	-2.09	RB1, GYPC, COX17, ARRDC3, CETN3, PLRG1, NT5C3, SAMSN1, MRPS18C, CSDA, KLF9, RHAG, CD47, GCLM, TAPT1, SNCA
282	NOTCH1_ChIP-ChIP_T-ALL_Human	2.29e-02	0.61	-2.1	IFRD2, STARD10, FNTB, RANGAP1
283	GRHL2_ChIP-Seq_PLACENTA_Mouse	2.79e-03	0.4	-2.14	RB1, GINS4, ASNS, MEMO1, PLRG1, HS6ST1, SFRS1, ISG20, DARC, FTH1, GCLM, TRIM10, ERMAP, SLC38A5, CDKN3, CTSB, AARS
284	STAT1_ChIP-Seq_HELA_Human	3.65e-02	0.71	-2.16	MAP2K3, RPS16, TFRC, ATPIF1, MRPS12, PDAP1, MRPL14, SERINC3, CDR2, GSTM5
285	EZH2_ChIP-Seq_MYOBLASTS AND MYOTUBES_Mouse	2.02e-01	1.46	-2.16	3110056O03RIK, COL5A1, NDUFS7, RIOK3, WBP2, SPHK1, PABPC4, PDAP1, SLC4A1, MCM2
286	ELK1_ChIP-Seq_MCF10A_Human	1.96e-01	1.45	-2.19	PSMD8, EEF1B2, PHF5A, ACSL1, HAT1, ODC1, MRPS12, RPL24, ATP5H, TPCN1
287	EWS-ERG_ChIP-Seq_CADO-ES1_Human	1.95e-01	1.46	-2.21	SLMO2, TFRC, SLC6A9, BOLA3, GINS4, RANBP10, RPS27L, PABPC1, COX6C, CENPA, GSTM5
288	TP53_ChIP-Seq_IMR90_Human	2.17e-03	0.39	-2.23	GPX1, GADD45A, RPL23, RPS27L, ADIPOR1, RANGAP1, ALAD, ISG20, TUBB2C, UGCG, EIF3K, PRC1, LMNA, RPLP2, MCM4, SLC38A2, UBA52
289	ARNT_ChIP-Seq_MCF7_Human	1.88e-01	1.45	-2.24	HEBP1, ARHGAP21, RPL3, ODC1, TAX1BP1, MCM4, KNTC1, COX6C, SLC38A2, GSTM5, TPCN1
290	AHR_ChIP-Seq_MCF7_Human	9.67e-02	1.05	-2.25	HEBP1, ARHGAP21, RPL3, ODC1, TAX1BP1, KNTC1, COX6C, SLC38A2, TPCN1
291	PIAS1_ChIP-Seq_VCAP_Human	1.38e-01	1.24	-2.26	UGCG, KLF13, RPS29, MKRN1, ALDH1A1, TAX1BP1, RHAG, SLC38A2, TPCN1
292	BMI1_ChIP-Seq_NPCS_Mouse	2.10e-01	1.57	-2.27	SH3YL1, TAL1, SPHK1, SPNB1, LMO2, 1100001G20RIK, TXNIP, SERINC1, CTSE, TSPAN33, CDR2
293	NFIB_ChIP-Seq_E16.5 LUNG_Mouse	3.93e-02	0.76	-2.27	H3F3B, FIGNL1, CYB5, ARRDC3, CETN3, DNTTIP1, PGP, RANBP10, SOD1
294	NR3C1_ChIP-Seq_MCF10A_Human	1.82e-01	1.5	-2.35	MAP2K3, CD82, GYPC, RPS29, PON2, ALDH1A1, ST3GAL5, JOSD2, MCM6, HMGN2, CDKN3, AQP1
295	WDR5_ChIP-Seq_LNCAP_Human	3.90e-02	0.81	-2.41	EEF1G, BNIP3L, AHCTF1, UBB, NDUFS7, LDB1, RPS29, PIGQ, MEMO1, PABPC1, CTSB
296	STAT3_ChIP-ChIP_MESC_Mouse	1.92e-02	0.66	-2.41	LDB1, GYPC, ODC1, KIF22, LSM4, THOC4, THOC7, EEF1G, SPNB1, BAG1, 1100001G20RIK, RPL24, RPS24, MCM2
297	REST_ChIP-ChIP_MESC_Mouse	9.71e-02	1.13	-2.43	DYRK3, PIGQ, ABCB4, SLC4A1, GHITM, HS6ST1, NUDT4, EEF1B2, FTL1, SAMD14, FNTB, E2F2, PSMF1, HMGN2, FADS1, PAQR9, CAR1, KLF13, 3110056O03RIK, DAPK2, AP1B1, ANK1, A630082K20RIK, GFI1B, CARHSP1, KLF9, ANP32E, HAGH, BAT5
