	Term	p-value	z-score	CS	Related Genes
175	CREM_ChIP-Seq_GC1-SPG_Mouse	2.03e-20	-0.01	0.59	EIF4A1, MIDN, RPL31, ZFAND3, RPL34, RAB3D, RPL10A, ACTB, RPS14, ZFP36, RPS19, RPL36AL, RPS6KA1, COTL1, RPS11, PRKACB, JUNB, TMSB10, RPS13, 1110032A13RIK, PDIA3, RPS9, RPS6, SSU72, MIF, PGD, SCAMP2, 2310014H01RIK, EEF1A1, ACLY, COX7A2L, MYL6, PRKD2, RPL27, RPL29, PFN1, PPIA, ARL8A, H2-D1, VCP, CBFB, RPN2, GATA2, LDHA, TCTEX1D2, ATP6V1D, NADK, SERF2, MCL1, OSBPL9, EGR1, NDFIP1, TMEM184B, DSTN, ARPC5, HIGD2A, SLC6A6, BCL6, ARPC3, GNB2, RPL27A, CALM3, H2-AB1, ALAS1, BTG1, WDR1, RNPEPL1, ARPC1B, ARRB2, PIK3CG, PIGX, GPI1, BCL7A, GM2A, SH3BGRL3, RAB8A, NDEL1, CAP1, H2AFY, SSR4, DUSP1, FOS, APRT, RHOB, 2010107E04RIK, DNAJC7, LTB, GAPDH, ATP6V0E, CD63, CEBPB, POMP, 1110003E01RIK, UNC84B, ATP1A1, COX5A, GNAI2, 2010107H07RIK, RPS3, CKB, RPL18, RABAC1, RNF130, NDUFA7, PKM2, CMTM6, SYVN1, SC4MOL, KLF2, MARCKS, KLF6, STK17B, CDK2AP2, FOSB, P4HB, 2310016M24RIK
176	TCF7L2_ChIP-Seq_H4IIE_Rat	3.67e-04	-0.05	0.35	TMEM184B, PKM2, LMO4, LYZ2, NEDD9, DSTN, PRCP, ENO1, HIGD2A, SLC6A6, KLHL6, GNB2, COTL1, OSTF1, NADK
177	EP300_ChIP-Seq_HL-1_Mouse	2.10e-03	-0.02	0.14	APP, OLFML2B, BTG1, ZFAND3, RPL31, ANXA3, SHFM1, FOS, ATP1A1, ATP1B1, SLC6A6, LBH, ARPC3, CDC42EP3, DYNLRB1, RPL29, LY6E, ATP6V0E
178	CREB1_ChIP-ChIP_HEK293T_Human	2.80e-02	-0.01	0.04	NDUFA7, BTG1, RPL31, PNKP, SC4MOL, RPS14, PRDX5, BCL6, RPS19, RABAC1, RPL18, RPL39, SERF2, RPS13
179	TRIM28_ChIP-ChIP_NTERA2_Human	1.00e+00	4.02	-0.0	CAP1, PDIA3, BTG1, ANXA2, ACTN1, NCF4, MGST1, DOK2, KLF6, ALDH2, CCL4, CD9, ACADM, SGK1
180	STAT3_ChIP-Seq_MESC_Mouse	3.67e-08	0.0	-0.02	TNFAIP8, ORM1, WDR1, RPN2, ZFAND3, ATP2A3, MGST2, SLC2A3, ATP1A1, GATA2, CORO1A, ZFP36L1, BCL7A, RPS6KA1, CD14, ACADM, OSTF1, RPS13, TPD52, NDFIP1, H2AFY, ANXA3, 2010001M09RIK, OSM, NME2, RAB27A, HMHA1, DSTN, TBCA, ATP1B1, KLF2, SLC6A6, DHRS7, MYL6, KLF6, COX7A2L, KLHL6, STK17B, CD9, SGK1, VPS28, ATP6V0E
181	IRF8-22096565_ChIP-ChIP_GC-B_Human	1.70e-03	0.01	-0.05	MYL4, CD74, RPL27A, NCF4, SLC15A3, PSMB8, PSMB9
182	RBPJ_ChIP-Seq_IB4-LCL_Human	1.25e-07	0.0	-0.06	HIBADH, CBFB, PNKP, POMP, TACSTD2, NEDD9, PYGL, ATP1A1, LITAF, CD3D, ACTB, GNAI2, ATP5L, KRTCAP2, GM2A, RGS1, ADRBK1, SPP1, COTL1, FCER1A, PGLYRP1, CAMP, CD177, LYPLA2, DUSP1, NDUFA3, G0S2, ARPC5, PGD, ASPRV1, PPP1CA, SLC6A6, TSPAN14, CD9, PRTN3, MAN2B1, GAPDH, S100A8, MYD88, TLR2, LTF
183	ZNF274_ChIP-Seq_K562_Hela	9.31e-01	1.58	-0.11	RABAC1
184	BCL3_ChIP-Seq_MUSCLE_Mouse	1.26e-05	0.01	-0.12	LYPLA2, SEMA4A, EIF4A1, NDUFA13, ALAS1, TMEM184B, SSR4, SSU72, ACAA1A, COX5A, SLC6A6, MARCKS, PRDX5, DNAJC7, PSAP, ERP29, DEGS1, EIF3F, MYD88, SERF2, ITM2B
185	GBX2_ChIP-Seq_PC3_Human	9.03e-01	1.61	-0.16	EEF1A1
186	FOXP3_ChIP-ChIP_TREG_Mouse	2.07e-02	0.05	-0.19	KLF6, BCL6, IRF2, CD69, ITM2B, KLF2
187	PPARG_ChIP-Seq_C3H10T1-2_Mouse	1.81e-03	0.03	-0.2	ALAS1, BTG1, HIBADH, DUSP1, STX7, G0S2, ACAA1A, ACTB, RAB32, RPL27, CSK, P4HB, PFN1, 2310016M24RIK, NADK, NDEL1
188	GATA1_ChIP-Seq_K562_Human	1.27e-03	0.03	-0.21	CAP1, TNFAIP8, CEBPE, LAPTM5, ARID3A, FOS, RCSD1, ACTB, MYL4, EEF1A1, DOK2, LBH, PSAP, RAC2, DEGS1, JUNB, RNF130, MYD88
189	ZFP281_ChIP-ChIP_MESC_Mouse	1.19e-03	0.04	-0.22	MCTS1, PKM2, DBI, MMP9, RHOB, ZFP36L1, CST3, ZFP36, HNRPL, AXUD1, TAGLN2, EMB, GAPDH
190	DNAJC2_ChIP-ChIP_NT2_Human	7.35e-05	0.03	-0.28	TNFAIP8, TSC22D3, HMHA1, FOS, PYGL, GATA2, GLIPR1, LRG1, LGALS1, BCL6, ARPC3, RGS1, CCL5, GNB2, TCTEX1D2, ADSSL1, BTK, PRKD2, LCP1, NDEL1
191	TFAP2C_ChIP-Seq_MCF7_Human	1.18e-06	0.02	-0.31	TNFAIP8, GSTP1, ATP2A3, NEDD9, ATP1A1, RCSD1, CST3, KRTCAP2, ADRBK1, TCTEX1D2, LRRC8D, CD14, SLC15A3, CAMP, MARK2, TPD52, NDUFA7, H2AFY, ACTN1, TSC22D3, MMP9, SLC6A6, TSPAN14, LY6D, ZYX, CD9, DYNLRB1, S100A8
192	GATA6_ChIP-Seq_YYC3_Human	1.05e-07	0.02	-0.36	CEBPB, ALAS1, BTG1, IFITM2, CBFB, ZFAND3, GSTP1, RAB3D, MGST2, ATP1A1, ENO1, LGALS3, LDHA, PSTPIP1, CSK, CKB, PRKACB, JUNB, S100A11, ANXA2, PKM2, LMO4, CMTM6, SYVN1, SSU72, FOS, TBCA, PGD, ATP1B1, EEF1A1, TSPAN14, DHRS7, MARCKS, KLF6, ERP29, CHI3L1, DEGS1, PRKD2, CALM3, CRLF3, LRP10
193	SRF_ChIP-Seq_HL-1_Mouse	2.41e-04	0.05	-0.39	GSTP1, 5730427N09RIK, RPL9, SLC2A6, TRIOBP, PIGX, GPI1, LDHA, GM2A, OSTF1, ATP6V1E1, CLIC1, SERF2, MCL1, NDUFA7, PLEKHA2, 2700094K13RIK, RAB27A, DSTN, SORL1, HIGD2A, SCAMP2, MYL4, 0910001L09RIK, KLF6, 2010107E04RIK, PFDN5, ATP6V0E
194	POU5F1_ChIP-ChIP_MESC_Mouse	1.05e-06	0.04	-0.51	TNFAIP8, IFITM1, MIDN, IFITM2, GIMAP1, CDCA7, ATP2A3, CXCR4, ENO1, ZFP36L1, CST3, LASP1, P2RY5, RPS19, RPL36AL, AXUD1, SPP1, TSPO, SIRPA, OSTF1, EMB, TMSB10, ATP6V1D, NDEL1, TPD52, PTPN18, DUSP1, LMO4, ACTN1, FOS, KLF2, MYL6, BCL6, STK17B, CDC42EP3, PLP2, LRP10, PFN1, ATF3, LY6E
195	ESR2_ChIP-Seq_MCF-7_Human	9.32e-04	0.08	-0.54	MARCKS, MIDN, TSC22D3, CD9, LRRC8D, GDPD3, LCP1, SGK1, ATP1B1, JUNB, RHOB
196	NFE2L2_ChIP-Seq_LYMPHOBLASTOID_Human	5.24e-04	0.09	-0.61	GRN, HIBADH, DUSP1, POMP, LAPTM5, TALDO1, LRMP, PGD, LGALS3, VPREB1, TMSB4X, PFN1, GAPDH
197	TBX3_ChIP-Seq_MESC_Mouse	2.56e-04	0.08	-0.64	TPD52, TNFAIP8, BTG1, IFITM2, RPN2, H2AFY, OSM, TWF2, IQGAP1, LITAF, KLF2, GNG10, RGS1, AXUD1, RPS6KA1, ARHGEF3, CD9, RABAC1, RPL18, S100A8, MCL1
198	TP53_ChIP-ChIP_U2OS_Human	2.16e-04	0.09	-0.68	OSBPL9, CMTM7, ORM1, BTG1, ANXA2, ACTN1, LAPTM5, CXCR4, LRMP, ATP1B1, PLAC8, TSPAN14, DHRS7, ARHGAP30, RPS19, IL1B, CDC42EP3, TGFBI
199	GABP_ChIP-ChIP_JURKAT_Human	4.26e-03	0.14	-0.73	CAP1, LYPLA2, RPL32, RPL31, PNKP, RPL34, RPS6, MRPL33, EIF3S5, UBL5, RPS14, KLHL6, RPL27, ATP6V1E1, RPL29, PFDN5, MARK2
200	RXRA_ChIP-Seq_LIVER_Mouse	1.05e-07	0.05	-0.75	CD63, BTG1, RPL31, RAB3D, LST1, CDCA7, PYGL, RCSD1, SLC2A6, CXCL2, VPREB3, ZFP36, RPL36AL, CCL4, CCL3, NCKAP1L, RNF130, CMTM7, CD52, NDFIP1, OSM, SYVN1, G0S2, H2AFV, HIGD2A, PPP1CA, RHOB, ACLY, KLF6, IL1B, ADPRH, CHI3L1, RPL27, PI16, LTB, LRP10, PPIA, ARL8A, S100A8, LY6E, LTF
201	JARID2_ChIP-Seq_MESC_Mouse	6.98e-01	2.18	-0.77	LRG1, LMO4, 2010001M09RIK, IRF2, CXCR4, PI16, GATA2, ATF3, H2-D1
202	NOTCH1_ChIP-ChIP_T-ALL_Human	6.66e-01	1.97	-0.78	CD3D
203	KDM6A_ChIP-ChIP_U937 AND SAOS2_Human	5.49e-01	1.52	-0.87	OSBPL9, NDUFA7, NDUFA3, ATP6V1D
204	GABP_ChIP-Seq_HepG2_Human	1.66e-08	0.05	-0.9	MIDN, ALAS1, ZFAND3, PYGL, ENO1, ACTB, ARHGAP4, MRPL33, RPS14, KRTCAP2, RPS19, MYEOV2, JUNB, RPS13, RAB8A, RPS12, NDEL1, CAP1, LYPLA2, MIF, APRT, RHOB, DNAJC7, RPL27, RPL29, PFDN5, SMPDL3A, VPS28, CEBPB, PFKFB4, CBFB, RPN2, PNKP, POMP, TWF2, WAS, GNAI2, CLN5, TCTEX1D2, RPS3, INPP5K, RNF130, ATP6V1D, NADK, SYVN1, TBCA, ARPC3, RPL27A, FOSB, DYNLRB1, P4HB
205	PRDM16_ChIP-ChIP_PALATE MESENCHYMAL_Mouse	6.32e-01	2.04	-0.91	DYNLRB1
206	POU3F2_ChIP-ChIP_501MEL_Human	6.32e-01	2.06	-0.92	CPA3, LMO4, RPL31, SHFM1, STX7, SC4MOL, PLAC8, P2RY5, RGS1, SPP1, CTSG, LCP1, PRKACB
207	ESR1_ChIP-ChIP_T-47D_Human	5.27e-01	1.52	-0.93	DSTN, ZFP36L1
208	ETS2_ChIP-ChIP_TROPHOBLAST STEM CELLS_Mouse	2.33e-03	0.17	-0.97	1810033B17RIK, DHRS7, CDC42EP3, TAGLN2, ATF3, NDEL1, ATP5L
209	SIN3A_ChIP-Seq_MESC_Mouse	8.04e-06	0.09	-0.99	CBFB, MAST3, ARPC1B, GLO1, ATP5L, VPREB3, LGALS3, UBL5, RPS6KA1, RABAC1, RPL18, JUNB, NADK, RAB8A, PDIA3, PKM2, AI467606, SC4MOL, KLF2, OSTM1, RPL27A, FOSB, GAPDH, 2310016M24RIK, H2-D1, ITM2B
210	ZNF652_ChIP-ChIP_ZR75-1_Human	6.01e-01	2.12	-1.04	SLC6A6
211	SRY_ChIP-ChIP_TESTIS_Rat	4.79e-01	1.52	-1.07	CD74, OLFML2B
212	FOXA2_ChIP-Seq_HepG2_Human	1.01e-09	0.06	-1.13	EIF4A1, TNFAIP8, ALAS1, HIBADH, WDR1, ZFAND3, PYGL, ARRB2, ENO1, RCSD1, LITAF, CXCL2, MRPL33, FCRLA, LASP1, VPREB1, ZFP36, RPS19, CTSH, JUNB, CAP1, PDIA3, FCER1G, ANXA2, MMP9, ACLY, DOK2, SPATA13, IRF2, ARHGEF3, ADSSL1, RIN3, LCP1, CEBPB, RPN2, GSTP1, PNKP, GLO1, NEDD9, IQGAP1, ADRBK1, PSAP, LRRC8D, CSK, CD14, NADK, MCL1, OSBPL9, PKM2, ARID3A, SORL1, KLF6, BCL6, POU2AF1, STK17B, DYNLRB1, TGFBI, LRP10
213	JARID2_ChIP-Seq_MESC_Mouse	5.60e-01	2.06	-1.15	APP, PLEKHA2, LMO4, RASSF5, IRF2, TACSTD2, CXCR4, GATA2, H2-AB1
214	POU5F1_ChIP-ChIP_HESC_Human	3.97e-01	1.33	-1.17	GNG10, RPL32, TALDO1, ARPC5, ATP6V1D, ZFP36L1
215	RCOR2_ChIP-Seq_MESC_Mouse	4.14e-01	1.44	-1.21	TPD52, RPS19, ALOX5AP, TLR2
216	SUZ12_ChIP-Seq_MESC_Mouse	4.95e-01	1.81	-1.22	PTPN18, CD72, LBH, TACSTD2, CXCR4, RIN3, RCSD1, ATF3, PSMB9
217	VDR_ChIP-Seq_CD4+_Human	1.01e-07	0.08	-1.23	EIF4A1, NDUFA13, BTG1, WDR1, RPL32, RPL31, NEDD9, DBI, LRMP, SLC2A3, RPL10A, ATP5L, CLN5, RPS14, GLIPR1, LBH, RPS19, RPL36AL, ADRBK1, RAC2, RPS11, ATP6V1D, RAB8A, MCL1, NDEL1, RPS9, DUSP1, RPS6, SSU72, SC4MOL, HIGD2A, SCAMP2, DOK2, ARPC3, GNB2, FOSB, CALM3, RPL27, EIF3F, CD69, CRLF3, RPL29, PFN1, PFDN5
218	PDX1_ChIP-ChIP_MIN6_Mouse	1.52e-03	0.2	-1.24	GRN, PKM2, SYVN1, CXCR4, PRCP, FOS, PSMB8, MYL4, SERPINB1A, KRTCAP2, HNRPL, EMB, VPS28, LY6E
219	PPARD_ChIP-Seq_KERATINOCYTES_Mouse	1.33e-03	0.2	-1.27	LYZ2, CDC42EP3, ARHGDIB, DBI, FOS, TGFBI, SC4MOL
220	NKX2-5_ChIP-Seq_HL-1_Mouse	8.10e-04	0.19	-1.28	GRN, OLFML2B, RPL31, 1110003E01RIK, DBI, ACAA1A, COX5A, TRIOBP, CLN5, ZFP36L1, UBL5, ALDH2, 2010107H07RIK, OSTF1, CAP1, ANXA2, 2700094K13RIK, PGD, AKR1A4, COX7A2L, 2010107E04RIK, ARPC3, TAGLN2, ARL8A, ATP6V0E
221	BMI1_ChIP-Seq_NPCS_Mouse	4.93e-01	1.94	-1.31	POU2AF1, DSTN, CXCR4, LCP1, CD14, GATA2, ATF3, TLR2, ZFP36L1
222	BCL6_ChIP-Seq_CML-JURL-MK1_Human	2.84e-07	0.1	-1.39	PFKFB4, BTG1, HIBADH, ZFAND3, TACSTD2, WAS, NEDD9, SLC2A3, ATP1A1, FPR2, RPL10A, ACTB, PIK3CG, GNAI2, MRPL33, PLAC8, CD14, ATP6V1E1, S100A11, CD177, CMTM7, PKM2, SSU72, G0S2, H2AFV, PGD, ASPRV1, VAV1, KLF2, RHOB, EEF1A1, KLF6, SLPI, BCL6, ALOX5AP, DEGS1, SLC25A5, SGK1, PPIA, MYD88
223	SOX2_ChIP-ChIP_MESC_Mouse	9.51e-04	0.22	-1.4	EGR1, VCP, RPS9, IFITM1, IFITM2, HIBADH, WDR1, KLF2, RHOB, ZFP36L1, DOK2, KLF6, HNRPL, P2RY5, RPS19, BTK, GAPDH
224	EWS-FLI1_ChIP-Seq_SK-N-MC_Human	1.12e-03	0.22	-1.4	RPS9, CEBPB, SELPLG, NDUFA3, GNG10, BCL6, TCTEX1D2, ADSSL1, CCL3, SIRPA, MAN2B1, TGFBI, MYO1F
225	IRF1_ChIP-Seq_MONOCYTES_Human	2.56e-03	0.25	-1.41	MS4A3, HIBADH, ACTN1, IRF2, PRKD2, SLC15A3, B2M, PSMB8, PSMB9
226	E2F4_ChIP-ChIP_JURKAT_Human	9.45e-03	0.33	-1.45	PNKP, CDCA7, CXCR4, H2AFV, LRMP, FOS, ZFP36L1, EIF3S5, FOSB, GAPDH, JUNB, B2M, PFDN5, SERF2, RPS13, RPS12
227	TP53_ChIP-PET_HCT116_Human	7.88e-02	0.63	-1.49	TNFAIP8, LASP1, RPS19, ACTN1, CDC42EP3, ENO1, ATF3
228	CTNNB1_ChIP-Seq_LGR5+ INTESTINAL STEM _Human	3.83e-01	1.65	-1.51	CXCR4, MYO1F
229	PHC1_ChIP-ChIP_MESC_Mouse	3.41e-01	1.5	-1.52	MARCKS, IRF2, TACSTD2, ERP29, CXCR4, CD14, ATF3, PSMB8, KLF2
230	HTT_ChIP-ChIP_STHdh_Human	7.89e-03	0.34	-1.53	OSBPL9, CLEC4D, GMFG, ARPC1B, TACSTD2, MGST1, F13A1, TAGLN2, MAN2B1, JUNB, VAV1
231	ESR1_ChIP-Seq_MCF-7_Human	3.19e-03	0.29	-1.54	MIDN, TSC22D3, CDCA7, TGFBI, ATP1B1, JUNB, ATF3
232	BACH1_ChIP-PCR_HELA AND SCP4_Human	2.68e-05	0.16	-1.56	VCP, CEBPB, IFITM1, BTG1, GMFG, LST1, CXCR4, DBI, CLN5, GLIPR1, P2RY5, CCL5, NCKAP1L, JUNB, B2M, EGR1, DUSP1, G0S2, ATP1B1, MYL4, BCL6, IL1B, CD69, TGFBI, LTB, ATF3, S100A8
233	CTNNB1_ChIP-ChIP_FETAL BRAIN_Human	3.92e-02	0.53	-1.6	PTPN18, CENTD3, RPL36AL, RAB3D, ADSSL1, ERP29, CD9, FOSB, DYNLRB1, GATA2
234	NR3C1_ChIP-Seq_PC12_Mouse	7.17e-04	0.24	-1.6	BTG1, DUSP1, TSC22D3, CDCA7, F13A1, MGST2, LITAF, SORL1, RHOB, ZFP36L1, ZFP36, GNG10, STK17B, CDC42EP3, LCN2, COTL1, EIF3F, RPS12
235	MYCN_ChIP-Seq_SHEP-21N_Human	1.93e-01	1.08	-1.67	EEF1A1, RASSF5, NME2, GATA2, CRLF3
236	SUZ12_ChIP-ChIP_MESC_Mouse	3.44e-01	1.66	-1.68	APP, LBH, RASSF5, IRF2, TACSTD2, ERP29, CXCR4, CD14, RCSD1, MMP9, ATF3, KLF2
237	CTBP2_ChIP-Seq_LNCAP_Human	3.58e-01	1.74	-1.7	LMO4, STK17B, SHFM1, GPR109A, ATP2A3, ERP29, ENO1, EMB, SORL1, RPS13
238	HCFC1_ChIP-Seq_MESC_Mouse	2.43e-01	1.33	-1.78	NDUFA7, RPS19, RPL27, RPL10A
239	AR_ChIP-Seq_LNCAP _Human	2.29e-01	1.29	-1.8	CDC42EP3, DBI, LCP1, SMPDL3A
240	STAT1_ChIP-Seq_HELA_Human	1.27e-03	0.29	-1.82	TNFAIP8, IFITM2, PLEKHA2, PGD, KLF6, LASP1, RPL27A, CDC42EP3, CD9, PRTN3, MAN2B1, ARL8A, S100A8, CAMP
241	PPARD_ChIP-Seq_MDA-MB-231_Human	2.49e-01	1.39	-1.83	TSPAN14, LASP1, PSAP, COTL1, NEDD9, PRCP
242	RNF2_ChIP-Seq_MESC_Mouse	3.75e-01	1.99	-1.85	PTPN18, APP, LBH, PLEKHA2, TSC22D3, IRF2, TACSTD2, CXCR4, SIRPA, GATA2, RCSD1, H2-AB1
243	EED_ChIP-ChIP_MESC_Mouse	2.41e-01	1.38	-1.86	PSENEN, HIST2H2AA2, IRF2, TACSTD2, CXCR4, CD14, MMP9, ATF3, H2-AB1
244	EZH2_ChIP-Seq_MESC_Mouse	3.75e-01	2.0	-1.86	PTPN18, APP, LBH, PLEKHA2, TSC22D3, IRF2, TACSTD2, CXCR4, SIRPA, GATA2, RCSD1, H2-AB1
245	CEBPD_ChIP-Seq_MEF_Mouse	2.33e-01	1.38	-1.9	SLC6A6, MARCKS, BTG1, ZFAND3, RPS6, SPP1
246	FOXM1_ChIP-Seq_OE33 AND U2OS_Human	1.18e-04	0.23	-1.91	RPN2, ZFAND3, ARPC1B, SYVN1, DSTN, H2AFV, FOS, GATA2, RPL9, KLF6, LGALS1, BCL6, STK17B, GNB2, CDK2AP2, CALM3, TAGLN2, DYNLRB1, RAB8A, MARK2
247	ELF5_ChIP-Seq_T47D_Human	3.22e-04	0.25	-1.91	CMTM7, APP, RPL32, ANXA3, MGST1, LITAF, HIGD2A, EEF1A1, PLAC8, PSMA4, RPS19, SELL, ARHGEF3, RPS3, EMB, DYNLRB1, RPL29, JUNB, ATP6V1D, PFDN5, MCL1
248	NANOG_ChIP-Seq_MESC_Mouse	1.59e-01	1.11	-1.91	MCTS1, SERPINB1A, ACLY, CDK2AP2, RPL27, SLC25A5, RAB8A
249	CDX2_ChIP-Seq_MESC_Mouse	2.17e-02	0.54	-1.92	APP, MYL6, BCL6, LMO4, SYVN1, NEDD9, SMPDL3A
250	TCF4_ChIP-ChIP_LS174T_Human	1.68e-02	0.51	-1.94	LBH, LMO4, CDC42EP3, CMTM6, TACSTD2, TAGLN2, ATP1A1, RCSD1, ATP1B1
251	SREBP1_ChIP-Seq_LIVER_Mouse	1.38e-03	0.31	-1.94	NDUFA7, STX7, ARID3A, PYGL, ACLY, ZFP36, BCL6, RPS19, ALDH2, IRF2, RPS6KA1, TGFBI, RPL18, ATP6V1D, ATF3
252	CDX2_ChIP-Seq_CACO-2_Human	2.48e-02	0.57	-1.95	PTPN18, H2AFY, GSTP1, POU2AF1, BOLA2, CD9, NEDD9, RIN3, ARID3A
253	TRP63_ChIP-ChIP_KERATINOCYTES_Mouse	7.25e-03	0.43	-1.98	CDC42EP3, MGST2, NEDD9, FOS, RHOB
254	REST_ChIP-ChIP_NEURONS_Mouse	8.22e-05	0.23	-1.98	CEBPB, WDR1, RPL32, RPL31, ACAA1A, RPL10A, COX5A, LASP1, LBH, RGS1, ATP6V1E1, RNF130, 1110032A13RIK, MCL1, RPS12, 1500031L02RIK, CPA3, PDIA3, CD74, RPS9, TSC22D3, STX7, SYVN1, TBCA, SORL1, EIF3S5, PSMA4, BCL6, ADPRH, ERP29, FOSB, P4HB, LRP10, ARL8A, ITM2B
255	HOXD13_ChIP-ChIP_invivo in developing limbs_Mouse	2.42e-02	0.57	-1.99	ACLY, WDR1, CDC42EP3, COX5A, SMPDL3A
256	FOXM1_ChIP-Seq_U2OS_Human	1.78e-01	1.22	-1.99	LGALS3, LGALS1, STK17B, RAB8A
257	THAP11_ChIP-Seq_MESC_Mouse	1.73e-01	1.22	-2.01	PSENEN, ACLY, DNAJC7, NDUFA3, SSU72, RPS3, RPL18, ATP6V1D, HIGD2A, RPS12
258	ELF1_ChIP-ChIP_JURKAT_Human	2.98e-01	1.75	-2.01	DOK2, RPL32
259	MYCN_ChIP-Seq_MESC_Mouse	9.32e-07	0.16	-2.05	EIF4A1, GRN, NDUFA13, D3UCLA1, HIBADH, RNPEPL1, ZFAND3, 5730427N09RIK, UNC84B, DBI, ARRB2, ENO1, COX5A, RPL9, SLC2A6, ATP5L, LDHA, PRDX5, LRRC8D, RPS11, JUNB, RNF130, ATP6V1D, RAB8A, SERF2, MARK2, NDUFA7, H2AFY, SSR4, PKM2, PGD, SORL1, MYL4, OSTM1, ADPRH, CDC42EP3, BOLA2, CALM3, P4HB, PFN1, PPIA, PFDN5
260	SMARCD1_ChIP-Seq_ESC_Mouse	4.63e-01	2.79	-2.05	PTPN18, APP, TNFAIP8, NDFIP1, ZFAND3, 2010001M09RIK, F13A1, PYGL, TBCA, ATP1B1, SC4MOL, LITAF, GNAI2, CLN5, COX7A2L, KLHL6, SPATA13, S100A11
261	SOX2_ChIP-ChIP_HESC_Human	1.05e-01	1.0	-2.1	MCTS1, APP, BTG1, SSR4, TALDO1, NEDD9, RPL9, ZFP36L1, EIF3S5, LASP1, GNG10, HNRPL, BTK, TMSB10, ATF3
262	MYCN_ChIP-ChIP_NEUROBLASTOMA_Human	4.56e-02	0.73	-2.11	RIN3, TGFBI, CAMP, PSMB8, PSMB9
263	PBX1_ChIP-ChIP_OVCAR3_Human	8.69e-05	0.24	-2.11	EIF4A1, IFITM1, CBFB, F13A1, MRPL33, VPREB3, LGALS3, HNRPL, ALDH2, RPL36AL, CCL4, CCL3, FCER1A, LRRC8D, SIRPA, EMB, PGLYRP1, CLIC1, S100A11, CPA3, SEMA4A, PTPN18, RPS9, NDUFA3, TSC22D3, H2AFV, FOS, SCOTIN, DOK2, BCL6, POU2AF1, BOLA2, ZYX, CHI3L1, LCP1, CD69, S100A8
264	RAD21_ChIP-Seq_MESC_Mouse	1.67e-07	0.15	-2.13	APP, GRN, CEBPB, MIDN, SELPLG, IFITM2, CEBPE, GMFG, HDC, GLO1, COX5A, CXCL2, VPREB3, GPI1, KRTCAP2, GNG10, ALDH2, RASSF5, SH3BGRL3, CKB, JUNB, S100A11, NDUFA7, PLEKHA2, SSU72, RAB27A, ARID3A, ARPC5, VAV1, RHOB, SLC6A6, DHRS7, 2010107E04RIK, BCL6, BOLA2, LY6D, FOSB, EIF3F, CRLF3, PPIA, MYO1F
265	ERG_ChIP-ChIP_JURKAT_Human	1.26e-01	1.11	-2.16	NDUFA13, CDC42EP3, TACSTD2, F13A1, CD14
266	THRA_ChIP-Seq_CEREBELLUM_Mouse	1.83e-01	1.37	-2.18	IFITM1, SMPDL3A, ACTB
267	CDKN2AIP_ChIP-Seq_CORTICAL_Neurons	2.68e-01	1.75	-2.19	DNAJC7, ATP6V0E
268	MYC_ChIP-ChIP_HL60_Human	1.61e-01	1.31	-2.24	RPL34, CXCR4, EIF3F, ATP1A1, CRLF3, PGD, TMSB10, CLEC2D, PFDN5
269	MYBL1_ChIP-ChIP_SPERMATOCYTES_Mouse	1.48e-01	1.26	-2.25	ZFAND3, CLIC1, RAB8A
270	TP63_ChIP-ChIP_HaCaT_Human	1.83e-01	1.41	-2.26	CEBPB, NDUFA13, ENO1
271	EBNA2_ChIP-Seq_IB4-LCL_Human	8.40e-06	0.21	-2.29	HIBADH, CBFB, PNKP, POMP, GIMAP1, TACSTD2, ATP1A1, RCSD1, LITAF, FAIM3, ATP5L, GM2A, ADRBK1, FCER1A, PGLYRP1, CD177, LYPLA2, NDUFA3, SYVN1, G0S2, ASPRV1, SLC6A6, TSPAN14, LCN2, PRTN3, MAN2B1, GAPDH, S100A8, MYD88, TLR2
272	VDR_ChIP-Seq_LCL-AND-THP1_Human	1.35e-01	1.24	-2.31	RAC2, P4HB, RCSD1, CAMP
273	YY1_ChIP-Seq_MESC_Mouse	8.97e-02	1.03	-2.32	SEMA4A, TNFAIP8, RPL34, NDUFA3, RPL18, MYD88, ACTB
274	IRF1_ChIP-ChIP_H3396 _Human	2.42e-02	0.67	-2.32	RPL34, RASSF5, ATP6V1E1, ATF3, ATP5L
275	NR1I2_ChIP-Seq_LIVER_Mouse	2.44e-02	0.67	-2.32	SEMA4A, ORM1, ZFAND3, HP, NEDD9, PYGL, PGD, RHOB, GPI1, BCL7A, FCGR4, SPATA13, BOLA2, RIN3
276	BMI1_ChIP-Seq_MEFC_Mouse	1.36e-03	0.38	-2.35	GSTP1, GATA2, PIK3CG, ARPC3, RGS1, PSAP, LY6D, EIF3F, B2M, NADK, MYO1F, 1110032A13RIK, CD177, LTF
277	CIITA_ChIP-Seq_RAJI_Human	3.74e-02	0.77	-2.35	EEF1A1, CD74, DNAJC7, ALOX5AP, RPS11, PPIA, ACTB, PSMB9
278	POU5F1_ChIP-ChIP_MESC_Mouse	4.28e-03	0.46	-2.36	NDUFA13, IFITM1, IFITM2, CDCA7, LAPTM5, COX5A, KLF2, ZFP36L1, CST3, PRDX5, SIRPA, OSTF1, GAPDH, RPS12
279	NR4A2_ChIP-ChIP_MN9D_Mouse	9.28e-02	1.07	-2.37	MARCKS, PRCP, PPIA, MRGPRA2
