	Term	p-value	z-score	CS	Related Genes
34	POLR2AphosphoS5_G1E_mm9	5.74e-11	-1.53	31.23	IFITM2, ALAS1, ARL6IP1, RPLP1, ATP5C1, DBI, IFI30, MRPL33, RPS14, HINT1, ZFP36, 2310036O22RIK, OSTF1, CHCHD1, TMEM14C, PSENEN, FCER1G, SSR4, IMP3, HIST1H2AK, RPS5, 2700094K13RIK, TALDO1, FOS, EEF1G, ERP29, ERH, RPL29, AURKAIP1, PRR13, COPB2, ANAPC13, POMP, A930005H10RIK, CDCA7, GLRX, NEDD8, MRPL12, CENPA, COX5A, UQCRH, GSPT1, GABARAP, CLN5, HSP90B1, ATP5L, PRDX4, PSMB1, PSAP, TMEM208, POLR2J, NADK, NDUFA9, TIMM8B, SEPT11, NDUFA7, NDUFA3, NDUFA2, OSM, AI467606, HIGD2A, 1810022K09RIK, OSTM1, GNB2, RNF181, DEGS1, DYNLRB1
35	POLR2A_kidney_mm9	2.16e-11	-1.46	31.18	SLC46A3, IFITM2, MRPL36, ETFB, ATP5G3, IFI30, PIGX, LGALS1, RASSF5, SUMO2, B2M, RPS12, BRD3, RPS9, FCER1G, ANXA2, HIST1H2AI, H2AFZ, SSR3, RPL13A, FOS, UTP11L, NUDT16L1, DUSP6, APRT, COX7A2L, 2010107E04RIK, SLC25A5, PPIA, ARL8A, COPB2, TRUB2, NDUFB8, VCP, GSTP1, GLO1, PSMA7, HSP90B1, CST3, ATP5B, PSMB1, EIF4H, POLR2G, SEPT11, 1500032L24RIK, SHFM1, 3110001D03RIK, ATOX1, HIGD2A, RPS26, TSPAN14, MARCKS, 1810022K09RIK, GNB2, RPL27A, CDK2AP2, DEGS1, CLEC2D, ITM2B
36	RFX5_K562_hg19	6.35e-11	-1.52	31.1	HIBADH, CIB1, ATP5G3, UBE2L3, RPS4X, KRTCAP2, HINT1, TMSB4X, HIST1H2AD, SH3BGRL3, CHCHD1, B2M, RPS12, SEC13, GPX4, ANXA2, RPS8, DUSP1, IMP3, RPS5, SSU72, FOS, NME1, COX6B1, ATP5J2, PLA2G15, EEF1A1, ERP29, UQCRC2, AURKAIP1, PPIA, GAPDH, EIF1B, TRUB2, VCP, GLO1, NEDD8, MRPL12, COX5A, CLN5, ATP5B, PRDX5, PSAP, RPS3, TMEM208, RPS2, MCTS1, SEPT11, NDUFA7, SIVA1, SHFM1, NDUFA2, HNRNPAB, RPS26, RPS25, ZYX, OCIAD1, CNIH4
37	POLR2A_HCT116_hg19	6.35e-11	-1.51	30.92	TNFAIP8, ALAS1, HIBADH, WDR1, RPLP1, ATP5C1, DBI, ATP5G3, PYGL, PIGX, UBL5, LGALS3, HINT1, ALDH2, RPL36AL, SUMO2, RPS6KA1, HIST1H2AD, PIP4K2A, VPS35, ACADM, CHCHD1, B2M, RPS9, MRPS24, GPX4, IMP3, NSMCE1, RPL13A, TALDO1, UTP11L, DYNLL1, COX6B1, NME1, EEF1A1, EEF1G, VDAC1, RPL29, EIF1B, ARL8A, PRR13, ANAPC13, NDUFB8, CBFB, POMP, PRCP, ATP5L, CST3, ATP5B, TXNDC5, NDUFA9, SHFM1, NDUFA2, ATOX1, PPP1CA, RPS26, EIF3I, PTPN6
38	RELA_GM19099_hg19	6.35e-11	-1.51	30.74	ALAS1, ARL6IP1, TNFRSF13B, F13A1, IFI30, MRPL33, HIST2H2AC, EEF1B2, FCRLA, RPS14, UBL5, KRTCAP2, RPL36AL, PIP4K2A, B2M, TMEM14C, RPS9, SEC13, GPX4, H2AFZ, HIST1H2AH, RPS8, SSR3, SSU72, NSMCE1, RPL13A, UTP11L, ATP5J2, SAP30, EEF1G, AURKAIP1, RPL29, PRR13, GSTP1, POMP, MRPL12, COX5A, PSMB10, NUP160, FGD2, ATP5L, C3, CCL3, RPS3, POLR2G, RPS2, MCL1, SEC11C, POLR2L, TIMM8B, NDUFA3, HNRNPAB, CYBASC3, LRG1, POU2AF1, RNF181, PTPN6, CLEC2D
39	POLR2AphosphoS2_A549_hg19	1.83e-10	-1.54	29.98	WDR1, ARL6IP1, RPL31, CIB1, RPL10A, HIST2H2AC, EEF1B2, LGALS3, TMSB4X, SH3BGRL3, RPS11, RPS12, RPS9, FCER1G, GPX1, TPI1, GPX4, RPS8, H2AFZ, HIST1H2AH, HIST1H2AK, FOS, PGD, NUDT16L1, RBX1, APRT, EEF1A1, ERP29, PGP, ADNP, SLC25A5, RPL29, PPIA, VCP, CDCA7, NEDD8, MRPL12, CENPA, GABARAP, PSMB10, UQCRH, PSMA7, PRDX5, TMEM208, NADK, SERF2, POLR2L, TXNDC5, TIMM8B, SEMA4A, RPL41, HIGD2A, PPP1CA, RNF181, PTPN6, DYNLRB1, MYO1F
40	ZBTB33_A549_hg19	2.35e-10	-1.51	29.07	HIBADH, ARL6IP1, RPL31, RPLP1, ATP5C1, MRPL36, RPL10A, MRPL33, HIST2H2AC, EEF1B2, RPS14, HINT1, KRTCAP2, LAMP1, TMSB4X, NPTN, MYEOV2, RPS11, RPS12, PSENEN, RPS9, SEC13, SSR4, RPS8, DUSP1, IMP3, SSU72, RPL13A, NME1, APRT, EEF1A1, EEF1G, COX7A2L, DNAJC7, ERP29, ERH, AURKAIP1, EIF1B, GAPDH, PPIA, TRUB2, COPB2, MRPS33, CENPA, COX5A, ATP5B, PRDX4, EIF4H, TMEM208, RPS2, RNF130, POLR2L, MCTS1, NDUFA9, NDUFA7, RPL41, CCDC56, NDUFA3, HNRNPAB, HIGD2A, RPS26
41	POLR2A_bone marrow macrophage_mm9	1.83e-10	-1.44	28.08	HIBADH, CIB1, ETFB, IFI30, HIST2H2AC, UBL5, ZFP36, FTL1, LGALS1, RASSF5, SH3BGRL3, VPS35, B2M, RPS12, BRD3, RPS9, MRPS24, H2AFZ, DUSP1, SSR3, RPL13A, CYBA, FOS, DYNLL1, PGD, APRT, RAB32, 2010107E04RIK, DOK3, RPL29, GAPDH, GSTP1, GLRX, CFP, MRPL12, CENPA, PSMA7, FGD2, HSP90B1, ATP5B, PRDX4, EIF4H, RPS3, POLR2G, POLR2J, S100A11, NADK, SEPT11, HNRNPAB, ATOX1, PPP1CA, RPS26, TSPAN14, ALOX5AP, DEGS1, ITM2B, H2-AB1
42	ETS1_CH12.LX_mm9	1.44e-09	-1.56	27.7	SAMD9L, NCF4, CIB1, IFI30, PIK3CG, ZFP36, LAMP1, ALDH2, RNPEP, H2-OB, NPTN, PIP4K2A, SIRPA, SH3BGRL3, CHCHD1, CD52, TPI1, H2AFY, DUSP1, RNASE6, H2AFV, FOS, APRT, EEF1A1, DOK3, GAPDH, C1QB, NDUFB8, MRPS33, POMP, PLD4, GLRX, MRPL12, NUP160, PSMA7, FGD2, CD79B, PSAP, CCL3, RPL41, NDUFA7, SIVA1, ARPC5, AI467606, PRSS34, PSMB8, HIGD2A, PSMB9, POU2AF1, ZYX, 2310009A05RIK, OCIAD1, PTPN6, DYNLRB1, ITM2B
43	SPI1_GM12891_hg19	1.19e-09	-1.55	27.68	ANAPC13, IFITM1, SAMD9L, YWHAB, NCF4, POMP, PLD4, CIB1, ARRB2, CFP, PIK3CG, PSMB10, GABARAP, FGD2, HSP90B1, EEF1B2, LAMP1, ARHGDIB, RPS3, TMEM208, POLR2G, OSTF1, CAMP, MCL1, TIMM8B, PSENEN, CD52, MRPS24, NDUFA2, NSMCE1, RNASE6, ARPC5, PSMB8, MPEG1, RPS25, IL1B, ERP29, PRTN3
44	POLR2A_HepG2_hg19	3.87e-11	-1.33	27.6	MTCH1, ARL6IP1, RPL31, HP, CIB1, RPL10A, IFI30, RPS14, LGALS3, ZFP36, LGALS1, LAMP1, RPL36AL, RASSF5, MYEOV2, PIP4K2A, VPS35, B2M, CHCHD1, PRKACB, RPS12, RPS9, HIST1H2AI, IMP3, HIST1H2AH, HIST1H2AK, SSU72, NSMCE1, TALDO1, CYBA, UTP11L, PGD, SAP30, RBX1, COX6B1, PLA2G15, COX7A2L, ERP29, ERH, AURKAIP1, EIF1B, LY6E, PRR13, ANAPC13, VCP, GLO1, UQCRH, GABARAP, HSP90B1, PLAC8, C3, ATP5B, NDUFV2, MCL1, RPL41, SHFM1, ARPC5, HIGD2A, CYBASC3, RPS26, RPS25, RPL27A, RNF181, ITM2B, CNIH4, TNFAIP8, ALAS1, HIBADH, WDR1, YWHAB, DBI, MRPL36, ETFB, MRPL33, PIGX, HIST2H2AC, UBL5, ALDH2, TMSB4X, SUMO2, NPTN, ACADM, CTSB, FCER1G, GPX1, GPX4, MRPS24, H2AFZ, RPL13A, H2AFV, FOS, NUDT16L1, DUSP6, APRT, EEF1G, DNAJC7, NDUFB8, MRPS33, PRCP, CENPA, PSMA7, CST3, PSMB1, RPS3, TMEM208, POLR2G, RPS2, POLR2J, POLR2L, TIMM8B, NDUFA9, SEPT11, NDUFA7, NDUFA2, ATOX1, PPP1CA, MARCKS, TSPAN14, LRG1, OSTM1, EIF3I, ZYX, PTPN6
45	ZNF143_GM12878_hg19	5.19e-10	-1.44	26.81	HIBADH, ARL6IP1, YWHAB, NCF4, ATP5C1, MRPL36, RPL10A, RPS4X, EEF1B2, ZFP36, LAMP1, RPS6KA1, MYEOV2, TMEM14C, RPS9, SEC13, MRPS24, GPX4, H2AFZ, HIST1H2AH, NSMCE1, TALDO1, FOS, COX6B1, ATP5J2, NME1, APRT, RBX1, EEF1G, EEF1A1, IRF5, RPL29, EIF1B, ARL8A, LY6E, PRR13, MRPS33, CFP, COX5A, PSMB10, GABARAP, NUP160, FGD2, CST3, ATP5B, PSAP, RPS3, NDUFV2, SEMA4A, NDUFA2, RPS26, EIF3I, OCIAD1, RNF181, CLEC2D, CNIH4
46	POLR2A_liver_mm9	5.19e-10	-1.44	26.79	SLC46A3, IFITM2, HIBADH, CIB1, ATP5G3, ETFB, HIST2H2AC, ZFP36, FTL1, RASSF5, SUMO2, HIST1H2AD, CHCHD1, RPS9, SEC13, HIST1H2AI, MRPS24, H2AFZ, DUSP1, HIST1H2AK, SSR3, 2700094K13RIK, RPL13A, FOS, NUDT16L1, EEF1A1, COX7A2L, 2010107E04RIK, SLC25A5, PPIA, GAPDH, NDUFB8, GSTP1, GLO1, MRPL12, PSMA7, HSP90B1, CST3, ATP5B, PSMB1, EIF4H, POLR2G, S100A11, SEPT11, NDUFA3, 3110001D03RIK, ATOX1, PSMB9, RPS26, RPS25, TSPAN14, GNB2, CDK2AP2, RNF181, DEGS1, ITM2B
47	POLR2A_K562_hg19	1.50e-10	-1.35	26.41	IFITM1, IFITM2, ARL6IP1, RPL31, CIB1, IFI30, UBE2L3, EEF1B2, RPS14, ZFP36, KRTCAP2, LAMP1, RPL36AL, RASSF5, RPS6KA1, PIP4K2A, MYEOV2, HIST1H2AD, OSTF1, CHCHD1, B2M, TMEM14C, NUP210, IMP3, RPS8, RPS5, NSMCE1, SSU72, TALDO1, CYBA, UTP11L, PGD, COX6B1, ATP5J2, SAP30, PLA2G15, RAB32, COX7A2L, IFI27, ERP29, S100A6, ERH, AURKAIP1, EIF1B, ARL8A, PRR13, COPB2, CBFB, MGST2, CFP, MRPL12, UQCRH, ATP5L, HSP90B1, PRDX5, PRDX4, PSAP, NDUFV2, NADK, TXNDC5, SIVA1, SHFM1, LYZ, HIGD2A, RPS26, RPS25, GNB2, RNF181, ITM2B, TNFAIP8, ALAS1, HIBADH, YWHAB, RPLP1, SLC40A1, DBI, ATP5G3, ARRB2, PIGX, MRPL33, UBL5, HINT1, ALDH2, TMSB4X, SUMO2, NPTN, SH3BGRL3, ACADM, CTSB, BRD3, GPX4, MRPS24, ANXA2, H2AFZ, DUSP1, SSR3, H2AFV, FOS, DYNLL1, NUDT16L1, NME1, EEF1G, DNAJC7, GAPDH, TRUB2, NDUFB8, GSTP1, POMP, NEDD8, GLRX, CENPA, PSMA7, CST3, EIF4H, POLR2J, POLR2L, NDUFA9, TIMM8B, SEPT11, NDUFA7, NDUFA3, NDUFA2, ATOX1, PPP1CA, LRG1, OSTM1, EIF3I, ZYX, OCIAD1, MYO1F
48	TBP_CH12.LX_mm9	1.44e-09	-1.48	26.35	MTCH1, SAMD9L, ALAS1, ATP5C1, MRPL36, PIK3CG, FTL1, 2310036O22RIK, ARHGDIB, SH3BGRL3, TMEM14C, PSENEN, SEC13, GPX4, H2AFY, IMP3, SSU72, TALDO1, FOS, DYNLL1, NUDT16L1, ATP5J2, COX6B1, APRT, COX7A2L, 2010107E04RIK, FCGR4, LY6D, AURKAIP1, EIF1B, NDUFB8, GSTP1, MRPS33, A930005H10RIK, GLRX, GABARAP, FGD2, PLAC8, CST3, PSAP, TMEM208, POLR2G, RPS2, POLR2J, S100A11, NDUFA3, COX6C, ATOX1, HIGD2A, PSMB9, 1810022K09RIK, EIF3I, POU2AF1, DEGS1, MYO1F
49	POLR2A_small intestine_mm9	5.19e-10	-1.41	26.17	SLC46A3, HIBADH, NCF4, ETFB, ATP5G3, IFI30, HIST2H2AC, ZFP36, KRTCAP2, RASSF5, HIST1H2AD, PGLYRP1, B2M, RPS12, CD52, SEC13, RPS9, HIST1H2AI, H2AFZ, DUSP1, HIST1H2AK, SSR3, FOS, UTP11L, COX7A2L, 2010107E04RIK, TYROBP, SLC25A5, GAPDH, ARL8A, NDUFB8, GSTP1, PSMA7, HSP90B1, ATP5L, PLAC8, CD79B, CST3, PSMB1, POLR2G, NDUFV2, POLR2L, SEC11C, SEPT11, 1500032L24RIK, H2-AA, ATOX1, PSMB9, HIGD2A, TSPAN14, GNB2, 2310009A05RIK, CDK2AP2, DEGS1, TGFBI, ITM2B
50	POLR2A_endothelial cell of umbilical vein_hg19	3.70e-10	-1.39	26.16	IFITM3, MTCH1, SAMD9L, ALAS1, IFITM2, WDR1, ARL6IP1, RPL31, SLC40A1, ATP5C1, PYGL, RPL10A, IFI30, HIST2H2AC, MRPL33, PIGX, EEF1B2, RPS4X, LGALS3, UBL5, RPS14, ZFP36, LGALS1, RPL36AL, RPS6KA1, SUMO2, NPTN, MYEOV2, HIST1H2AD, PIP4K2A, ACADM, RPS11, CHCHD1, RPS12, BRD3, TPI1, GPX1, MRPS24, GPX4, HIST1H2AI, IMP3, RPS8, HIST1H2AK, RPS5, SSU72, H2AFV, RPL13A, FOS, UTP11L, DYNLL1, PGD, ATP5J2, EEF1G, DNAJC7, IFI27, ERH, VDAC1, UQCRC2, AURKAIP1, SLC25A5, RPL29, EIF1B, ARL8A, LY6E, COPB2, NDUFB8, NEDD8, MRPL12, COX5A, PSMA7, HSP90B1, ATP5L, CST3, ATP5B, PSMB1, RPS3, EIF4H, TMEM208, POLR2G, POLR2J, NDUFA7, RPL41, CCDC56, SHFM1, NDUFA2, HNRNPAB, ATOX1, CYBASC3, HIGD2A, PPP1CA, RPS26, RPS25, MARCKS, EIF3I, RNF181
51	CEBPB_HepG2_hg19	6.06e-10	-1.41	25.96	IFITM3, IFITM2, ARL6IP1, RPL31, YWHAB, HP, ATP5C1, DBI, MRPL36, ATP5G3, ETFB, ARRB2, PYGL, IFI30, RPL10A, ATP5G2, HIST2H2AC, FCRLA, EEF1B2, KRTCAP2, ZFP36, ALDH2, RPL36AL, SUMO2, SIRPA, HIST1H2AD, ACADM, RPS11, CHCHD1, CAMP, TMEM14C, SEC13, GPX1, GPX4, HIST1H2AH, IMP3, DUSP1, H2AFZ, RPS5, HIST1H2AK, NSMCE1, RPL13A, H2AFV, CYBA, FOS, DUSP6, APRT, COX6B1, PLA2G15, EEF1A1, EEF1G, SLPI, PRTN3, S100A9, PRR13, ANAPC13, POMP, CDCA7, PRCP, NEDD8, COX5A, GSPT1, GABARAP, C3, PRDX5, PRDX4, PSMB1, TMEM208, NADK, MCL1, POLR2L, MCTS1, TIMM8B, SIVA1, RAB27A, ARPC5, HNRNPAB, LRG1, LCN2, CDK2AP2, DEGS1, TGFBI
52	MAX_endothelial cell of umbilical vein_hg19	1.44e-09	-1.46	25.92	MTCH1, HIBADH, RPL31, DBI, MRPL36, ARRB2, RPL10A, EEF1B2, RPS14, LAMP1, ARHGDIB, NPTN, VPS35, RPS11, RPS12, GPX1, RPS8, H2AFZ, DUSP1, RPS5, SSR3, RPL13A, UTP11L, DUSP6, RBX1, SAP30, NME1, APRT, EEF1A1, COX7A2L, ERP29, UQCRC2, MAPRE1, EIF1B, PPIA, GAPDH, TRUB2, ANAPC13, GRN, COX5A, CENPA, UQCRH, CLN5, PRDX4, EIF4H, RPS2, RNF130, POLR2L, SEC11C, NDUFA7, ARPC5, HIGD2A, SPCS1, OSTM1, CDK2AP2
53	ESRRA_GM12878_hg19	3.90e-09	-1.53	25.87	MRPL36, ATP5G3, MRPL12, IFI30, COX5A, ATP5L, ATP5B, TMEM208, MYEOV2, RPS2, NADK, MCL1, POLR2L, TIMM8B, NDUFA9, RPL41, TPI1, NUP210, CYBA, DYNLL1, NUDT16L1, COX6C, HNRNPAB, HIGD2A, ATP5J2, PPP1CA, RPS25, VDAC1, ADNP, AURKAIP1, SLC25A5, MAPRE1, RPL29, PPIA, GAPDH, CNIH4
54	NFATC1_GM12878_hg19	2.95e-09	-1.51	25.86	TNFAIP8, RPL31, RPLP1, NCF4, POMP, DBI, RPL10A, CFP, UQCRH, HIST2H2AC, ATP5L, CLN5, FCRLA, ATP5B, RPL36AL, ARHGDIB, TMEM208, HIST1H2AD, RPS2, POLR2L, RPS12, RPS9, SEPT11, GPX1, MRPS24, H2AFZ, RPS5, NDUFA2, SSU72, RNASE6, RPL13A, CYBA, HNRNPAB, PSMB8, MPEG1, CYBASC3, NME1, HIGD2A, APRT, RPS26, COX7A2L, DOK3, OCIAD1, ERH, RPL29, CLEC2D
55	RCOR1_K562_hg19	7.05e-10	-1.38	25.4	IFITM3, TNFAIP8, ALAS1, HIBADH, ARL6IP1, WDR1, YWHAB, SLC40A1, DBI, IFI30, PIK3CG, PIGX, EEF1B2, RPS4X, FCRLA, LGALS3, KRTCAP2, ZFP36, RPL36AL, SUMO2, PIP4K2A, SH3BGRL3, ACADM, OSTF1, CHCHD1, B2M, CAMP, TMEM14C, SEC13, MRPS24, ANXA2, NUP210, HIST1H2AH, ANXA3, SSR3, NSMCE1, TALDO1, ATP5J2, EEF1A1, PLA2G15, DNAJC7, IFI27, IL1B, AURKAIP1, RPL29, GRN, MRPS33, GLO1, POMP, CDCA7, MRPL12, CFP, NUP160, PSMA7, FGD2, ATP5L, CST3, PRDX4, RNF130, POLR2J, MCL1, SEMA4A, SEPT11, NDUFA7, NDUFA3, NDUFA2, PRG2, ARPC5, LYZ, MRPL23, PPP1CA, RPS26, SPCS1, OSTM1, EIF3I, OCIAD1, SFXN1, PTPN6, CNIH4, MYO1F
56	MYC_K562_hg19	2.07e-10	-1.3	25.29	MTCH1, RPL31, RPL10A, EEF1B2, RPS14, ZFP36, LAMP1, RPL36AL, PIP4K2A, MYEOV2, VPS35, RPS11, B2M, CHCHD1, TMEM14C, RPS12, RPS9, NUP210, HIST1H2AI, RPS8, IMP3, HIST1H2AH, RPS5, HIST1H2AK, NSMCE1, SSU72, CYBA, UTP11L, RBX1, ATP5J2, EEF1A1, PLA2G15, RAB32, COX7A2L, DOK3, IFI27, ERP29, PGP, ERH, ADNP, AURKAIP1, RPL29, PPIA, ARL8A, ANAPC13, GLO1, CDCA7, MRPL12, UQCRH, GABARAP, HSP90B1, ATP5B, PRDX5, PRDX4, NDUFV2, NADK, MCTS1, RPL41, SIVA1, SHFM1, RAB27A, CYBASC3, HIGD2A, RPS26, RPS25, RPL27A, GNB2, RNF181, ALAS1, HIBADH, WDR1, YWHAB, RPLP1, SLC40A1, DBI, ETFB, ATP5G2, MRPL33, UBL5, HINT1, SUMO2, SH3BGRL3, ACADM, CTSB, BRD3, SEC13, GPX4, H2AFZ, DUSP1, SSR3, RPL13A, H2AFV, DYNLL1, APRT, NME1, EEF1G, DNAJC7, GAPDH, TRUB2, GRN, MRPS33, GSTP1, POMP, NEDD8, CENPA, COX5A, PSMA7, FGD2, PSMB1, RPS3, EIF4H, RPS2, RNF130, POLR2J, POLR2L, SEC11C, TIMM8B, NDUFA7, SEPT11, CCDC56, NDUFA3, NDUFA2, HNRNPAB, SPCS1, LRG1, OSTM1, EIF3I, OCIAD1
57	POLR2A_GM12878_hg19	4.01e-10	-1.33	25.02	SAMD9L, IFITM1, ARL6IP1, ATP5C1, UBE2L3, RPS14, ARHGDIB, RPS6KA1, HIST1H2AD, MYEOV2, CHCHD1, RPS12, TMEM14C, RPS9, HIST1H2AI, RPS8, HIST1H2AK, NSMCE1, SSU72, UBE2E2, TALDO1, CYBA, PGD, COX6B1, ATP5J2, PLA2G15, ERP29, ERH, AURKAIP1, EIF1B, PRR13, COPB2, ANAPC13, CDCA7, NUP160, UQCRH, CD79B, ATP5B, PRDX4, PSAP, NDUFV2, TXNDC5, SHFM1, CYBASC3, RPS26, SELL, GNB2, RPL27A, RNF181, CNIH4, TNFAIP8, ALAS1, TNFRSF13B, HIBADH, YWHAB, RPLP1, DBI, MRPL33, HIST2H2AC, PIGX, UBL5, HINT1, ALDH2, SUMO2, NPTN, CTSB, BRD3, CD52, GPX1, FCER1G, GPX4, MRPS24, ANXA2, RPL13A, H2AFV, NUDT16L1, APRT, EEF1G, TRUB2, NDUFB8, MRPS33, PRCP, PSMA7, FGD2, CLN5, CST3, PSMB1, EIF4H, TMEM208, RPS2, POLR2J, POLR2L, SEC11C, NDUFA9, SEPT11, NDUFA7, CCDC56, NDUFA3, NDUFA2, PPP1CA, MARCKS, LRG1, SPCS1, OSTM1, POU2AF1, CLEC2D, MYO1F
58	POLR2A_spleen_mm9	1.44e-09	-1.4	24.81	SLC46A3, NCF4, CIB1, ATP5G3, IFI30, ATP5G2, MRPL33, UBE2L3, LGALS1, SUMO2, SIRPA, VPS35, PGLYRP1, SEC13, SSR3, RNASE6, TALDO1, FOS, COX6B1, 2010107E04RIK, TYROBP, LY6D, ERH, ADNP, SLC25A5, RPL29, ARL8A, COPB2, NDUFB8, GLO1, CDCA7, NEDD8, UQCRH, CST3, PSMB1, POLR2G, POLR2L, TXNDC5, MCTS1, 1500032L24RIK, SHFM1, NDUFA3, RAB27A, 3110001D03RIK, RPS26, MARCKS, TSPAN14, 1810022K09RIK, GNB2, POU2AF1, EIF3I, CDK2AP2, 2310009A05RIK, TGFBI, DYNLRB1
59	USF1_GM12878_hg19	3.05e-09	-1.44	24.63	MTCH1, YWHAB, MRPL36, DBI, IFI30, EEF1B2, LAMP1, RPL36AL, NPTN, VPS35, TMEM14C, CTSB, CD52, GPX1, NUP210, HIST1H2AH, H2AFZ, DUSP1, SSR3, RPL13A, UTP11L, SAP30, NME1, RBX1, APRT, COX7A2L, DOK3, ERP29, S100A6, PGP, UQCRC2, ADNP, SLC25A5, MAPRE1, EIF1B, GAPDH, TRUB2, ANAPC13, GRN, GLRX, COX5A, PSMB10, GABARAP, PRDX5, PRDX4, CCL3, EIF4H, NADK, SEC11C, NDUFA7, SEPT11, OSM, ARPC5, OSTM1, GNB2, RPL27A, RNF181
60	USF1_A549_hg19	2.28e-09	-1.42	24.6	MTCH1, YWHAB, RPLP1, MRPL36, DBI, ARRB2, EEF1B2, RPS14, KRTCAP2, LAMP1, RPL36AL, NPTN, VPS35, RPS11, CHCHD1, TMEM14C, CTSB, PSENEN, RPS9, SEC13, GPX1, RPS8, H2AFZ, DUSP1, IMP3, RPS5, SSR3, H2AFV, RPL13A, UTP11L, DUSP6, NME1, ATP5J2, RBX1, APRT, SAP30, RAB32, COX7A2L, DNAJC7, ERP29, S100A6, RPL29, AURKAIP1, MAPRE1, SLC25A5, EIF1B, PPIA, GAPDH, PRR13, TRUB2, ANAPC13, GRN, MRPS33, COX5A, UQCRH, PRDX4, PSAP, EIF4H, SEC11C, NDUFA9, NDUFA7, ARPC5, HIGD2A, RPS26, OSTM1, GNB2, RNF181
61	TBP_HeLa-S3_hg19	1.44e-09	-1.38	24.57	IFITM3, SAMD9L, IFITM1, IFITM2, DBI, RPL10A, IFI30, MRPL33, UBE2L3, LGALS3, UBL5, KRTCAP2, HINT1, RASSF5, MYEOV2, ACADM, RPS11, CHCHD1, CAMP, RPS9, GPX4, SSR3, NSMCE1, RPL13A, CYBA, DYNLL1, PGD, COX6B1, APRT, NME1, IFI27, RPL29, AURKAIP1, SLC25A5, EIF1B, S100A9, ANAPC13, VCP, MRPS33, GLO1, GLRX, UQCRH, ATP5L, CST3, PSAP, TMEM208, TIMM8B, NFE2, NDUFA7, NDUFA2, ATOX1, RPS26, EIF3I, ZYX, PTPN6
62	POLR2A_MEL cell line_mm9	1.90e-10	-1.26	24.5	MTCH1, IFITM2, NCF4, LST1, KRTCAP2, ZFP36, LGALS1, LAMP1, RPS6KA1, HIST1H2AD, HIST1H2AF, CHCHD1, PRKACB, B2M, RPS9, HIST1H2AN, HIST1H2AK, RPS5, 2700094K13RIK, NSMCE1, SSU72, CYBA, UTP11L, SAP30, PLA2G15, DOK3, PGP, VDAC1, ERH, AURKAIP1, EIF1B, ARL8A, PRR13, COPB2, GLO1, A930005H10RIK, MRPL12, GABARAP, HSP90B1, ATP5B, PRDX4, NDUFV2, SERF2, SIVA1, RAB27A, HIGD2A, RPS26, 1810022K09RIK, GNB2, DEGS1, DYNLRB1, TNFAIP8, ALAS1, HIBADH, YWHAB, SLC40A1, ETFB, PIK3CG, HIST2H2AC, PIGX, UBL5, FTL1, HINT1, ALDH2, 2310036O22RIK, SUMO2, NPTN, SH3BGRL3, CTSB, PSENEN, SEC13, SSR4, MRPS24, DUSP1, SSR3, RPL13A, FOS, EEF1G, 2010107E04RIK, MAPRE1, SLC25A5, GAPDH, GRN, NDUFB8, GSTP1, GLRX, PSMA7, CLN5, PSMB1, EIF4H, RNF130, NDUFA9, SEPT11, 3110001D03RIK, PSMB8, ATOX1, PPP1CA, TSPAN14, SPCS1, EIF3I, ZYX, 2310009A05RIK
63	MYC_MCF-7_hg19	6.91e-10	-1.34	24.5	MTCH1, ARL6IP1, RPL31, ATP5C1, RPL10A, EEF1B2, RPS14, KRTCAP2, ZFP36, LAMP1, PIP4K2A, CHCHD1, B2M, RPS12, TMEM14C, RPS5, SSU72, NSMCE1, UTP11L, SAP30, RBX1, ATP5J2, PLA2G15, EEF1A1, COX7A2L, S100A6, ERP29, EIF1B, PPIA, ARL8A, COPB2, ANAPC13, VCP, GLO1, MRPL12, GABARAP, UQCRH, HSP90B1, ATP5L, ATP5B, PRDX4, NDUFV2, S100A11, NFE2, SIVA1, MRPL23, HIGD2A, RPS26, RPS25, TGFBI, DYNLRB1, CNIH4, TNFAIP8, HIBADH, YWHAB, DBI, MRPL36, ATP5G3, PIGX, MRPL33, UBL5, TMSB4X, SUMO2, NPTN, SH3BGRL3, ACADM, CAMP, BRD3, SEC13, GPX4, MRPS24, ANXA2, SSR3, RPL13A, NUDT16L1, APRT, EEF1G, GRN, MRPS33, POMP, NEDD8, COX5A, PSMA7, CLN5, PSMB1, TMEM208, RNF130, SEC11C, POLR2L, NDUFA9, SEPT11, CCDC56, NDUFA3, NDUFA2, HNRNPAB, ATOX1, SPCS1, OSTM1, EIF3I, CDK2AP2, OCIAD1, PTPN6
