TargetID	cd1	cd2	cd3	gat1	gat2	gat3	logFC	student's t-test	p-value
1300012G16RIK	0	1.7	0	1.5	0	0	-0.062735755	0.088216218	0.933944884
4631409B15RIK	0	0	0	4	3.3	4.8	2.331514144	9.307692308	0.000741448
1300013D05RIK	11.4	2.1	28.1	5.9	0.2	4.9	-1.671616883	1.30659511	0.261409781
1300013F15RIK	0	0	0	0	1.7	0	0.647698256	1	0.373900966
1300013J15RIK	0	0	0	0.5	0	0.1	0.263034406	1.309307341	0.260574547
1300014I06RIK	132.7	64.3	79.8	17.5	8.2	133.4	-0.787511872	0.866383675	0.435156111
1300015D01RIK	4.8	3.4	3.4	4.6	4.5	2.6	0.009847786	0.041630545	0.96878836
1300017J02RIK	11.3	95.2	61.8	373.2	57.8	24	1.418822447	0.83949412	0.448436659
1300018I05RIK	951	1114.3	1552.7	900.1	1088.6	1021.3	-0.265187504	1.078469169	0.34151904
1300018I17RIK	8.2	11.9	16.6	6.8	25.1	10	0.177576438	0.282117484	0.791848525
1300018J18RIK	48.7	48.7	67.2	41.1	95	60.3	0.250643261	0.625913919	0.565313144
1500001A10RIK	0	0	0	0	2.3	0	0.821029859	1	0.373900966
1500001E21RIK	644.2	302	887.3	111.2	187.4	437.2	-1.313703125	1.864453361	0.13569915
1500001L15RIK	1173.3	961	1095.2	930.7	825.1	936.6	-0.262150984	2.493438125	0.067236621
LOC100043906	5.1	7.8	3.8	27.1	47.5	19.1	2.29532026	3.006688689	0.039679534
1500002C15RIK	5.5	1.8	0.1	0	1.9	1.2	-0.769702381	0.849198943	0.443606365
1500002K03RIK	0.4	0.3	6.2	2.5	3.6	2.3	0.203533394	0.251048223	0.814145856
1500002O10RIK	4.8	1.6	2.3	0	1.1	2.1	-0.916168409	1.601111902	0.184607196
1500002O20RIK	5.4	8.1	8	4.9	10.1	7.9	0.080170349	0.267115264	0.802586764
1500003O03RIK	39.2	19.2	6.5	23.2	27	12.3	-0.051916668	0.076278548	0.94286033
1500003O22RIK	8.2	0	7	7.5	11.8	12.3	0.926833587	1.836677755	0.140137424
1500004F05RIK	93.6	49.2	24.2	38.8	19.9	31.2	-0.871784245	1.222471974	0.288634034
1500005C15RIK	3.8	4.6	0.6	0	0.6	0.2	-1.658963082	2.213791913	0.091240183
1500005I02RIK	1.6	0.4	3.7	2.9	1.8	6.4	0.696607857	1.065605001	0.346650391
1500005K14RIK	50.9	55.5	39.1	26.2	162.7	47.2	0.687151199	0.707005368	0.518575181
BC003331	2.3	15.2	0.9	41.6	21.1	38.7	2.28643901	3.521124175	0.02442526
1500009K05RIK	0	3.2	0.2	4.2	0.2	2.6	0.64385619	0.771035286	0.483703607
1500009L16RIK	8.8	0	2.9	1.1	4.8	4.9	-0.091147888	0.104341252	0.921921051
1500010C09RIK	2.1	0	0	0	0	0	-0.765534746	1	0.373900966
1500010G04RIK	43.8	28.1	82.4	32.5	23.8	33.6	-0.759768169	1.306704762	0.261375963
1500010J02RIK	99.7	110.9	134.9	120	195.9	116.1	0.319856745	1.030765256	0.360894989
1500011B03RIK	21.5	21.3	37.3	24.2	45.5	56.9	0.641145336	1.415402155	0.229876374
CCDC120	0	2.4	0.7	9.5	11.4	5.8	2.283581783	4.389985458	0.011782748
1500011J06RIK	0	0	0	1.9	0	0.7	0.900464326	1.562188597	0.193274881
1500011K16RIK	119.9	113.1	113	114	98.3	159.9	0.104432791	0.46899061	0.663496258
1500012F01RIK	1470.5	1175.6	1080.6	664.8	799.9	1326.7	-0.416521044	1.334852977	0.252834078
1500012K07RIK	0.5	0	0	0	0	0	-0.222392421	1	0.373900966
1500012M23RIK	4.7	4.3	3.7	3.9	4.5	2.1	-0.217805152	0.943242218	0.398964938
1500015A07RIK	0.7	3.7	4.8	1.6	5.1	1.7	-0.097847323	0.158672701	0.881615581
1500015G18RIK	6.3	3.2	5.3	11.8	4.1	5.2	0.437155905	0.816462297	0.460068243
1500015L24RIK	0	1.2	0	0	0	0	-0.485426827	1	0.373900966
1500015O10RIK	0	0	1.4	1.9	4.1	0	1.032421478	1.20428752	0.294864112
1500016O10RIK	0	1.1	0	1	0	0.7	0.197036847	0.424264069	0.693196503
1500017E21RIK	0.2	0	0	0	0	0	-0.093109404	1	0.373900966
1500017I17RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
1500019C06RIK	4.8	7	2.9	2.6	1.9	2.7	-0.795180208	2.06430706	0.10792418
1500019G21RIK	78.7	79.9	28.4	45	40.7	45.8	-0.498393246	1.085430404	0.338770877
1500026H17RIK	4	1.4	3.1	7.9	0	2.8	0.252542032	0.301172123	0.778290081
1500031H01RIK	5.1	3.9	4.9	10.3	3.5	5.1	0.373907623	0.799003465	0.469043071
1500031K13RIK	1.3	2.9	5.9	0	0.4	0.8	-1.641105579	2.168797296	0.09593918
1500031L02RIK	48.1	126.4	96.7	164.8	473.1	156.4	1.539894098	1.63471432	0.177448223
DDN	0	0.1	0	5.1	5	1.6	2.245476034	3.359849789	0.028308788
1500032L24RIK	412.8	429.2	352.1	458.1	931.5	585.7	0.724717548	1.816584984	0.143445134
1500032P08RIK	4.7	5.9	0.4	0	0	1.2	-1.736965594	1.902643627	0.129842362
1500034J01RIK	455.2	353	297.7	284.4	270.2	255.5	-0.44762457	2.103165212	0.103283657
1500034J20RIK	1.1	2.8	7.4	2.5	2.3	4.8	-0.182591413	0.277018494	0.795492159
1500035H01RIK	1.3	1.5	1.1	1.8	0.2	2.9	0.195256291	0.420703162	0.695591046
1500035N22RIK	2.1	0	2.3	0.3	0	0	-1.165059246	1.840954346	0.139444021
1500041B16RIK	3	3.7	7	0	2.1	0.9	-1.476813697	2.593605986	0.060453765
TMEM79	0	0	0	2.5	2.2	6.3	2.222392421	2.778805738	0.049879395
1500041N16RIK	13.9	12.3	19	13.8	14.6	14.5	-0.070538993	0.376594021	0.725600441
1520401A03RIK	1.4	0	0.8	0	1.4	1.7	0.230297619	0.452839145	0.674139761
1520402A15RIK	0	1.6	0.5	4.5	1.6	3.7	1.327574658	2.604563852	0.059760514
ZFYVE21	49.4	54.6	63.9	351.8	309.7	129.4	2.215804899	3.03873445	0.03844987
1600002D24RIK	0	1	0	1.6	0	0	0.201633861	0.317999364	0.766395186
1600002H07RIK	0	0	1.6	5.8	0	0.2	0.96829114	0.742887215	0.498809877
1600002K03RIK	122.1	129.4	173.3	122.4	108.4	181.3	-0.043477551	0.154114638	0.88498242
4930440M09RIK	0	0	0	4.7	3.2	3	2.212050477	6.772930449	0.002479845
1600012F09RIK	0	3.8	0	0	0	1.4	-0.628031223	0.592637758	0.5853039
1600012H06RIK	11.7	9.8	10.5	11.9	33.7	13.7	0.831877241	1.29851389	0.263913818
1600012K10RIK	0	0	0.4	2.3	0	0	0.640457613	0.81387058	0.461391935
1600012P17RIK	0	2.3	2.1	0.6	0.5	0	-0.851901361	1.449936758	0.220679384
1600013E24RIK	0.3	0.4	0	2.4	1	0.1	0.812914447	1.372812946	0.241745922
1600014C10RIK	0.7	0.9	5.4	0.2	40.8	12.8	2.50589093	1.289716303	0.266666223
1600014C23RIK	0	0	0	0	0	2.7	0.925999419	1	0.373900966
1600014E20RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
1600014K23RIK	2.7	8.5	3.5	5.2	5.2	0	-0.40151636	0.57115441	0.598454151
1600015I10RIK	0	0.4	0	0	0	0	-0.180572246	1	0.373900966
1600016N20RIK	66.9	36	104	21.4	8.6	50.8	-1.324680018	1.804722433	0.145437153
1600017E01RIK	11.7	11.5	24.1	2.6	8.3	12.2	-0.946508593	1.609012678	0.182897414
1600019C01RIK	1.3	0	2.5	0	0	0	-1.180572246	1.754676967	0.154171863
1600020E01RIK	0	0.6	1	0	0.2	0	-0.523561956	1.565247584	0.192578742
1600021P15RIK	0.5	0	0	2	0	0	0.514573173	0.727606875	0.507157507
1600023H17RIK	41.5	27.9	10.1	17.4	12.6	25.4	-0.49842575	0.817386023	0.459597185
1600023N17RIK	4.9	0	0	0	2	0.2	-0.60334103	0.513471326	0.634681955
1600025M17RIK	1.2	0	0	0	0	0.3	-0.347923303	0.727606875	0.507157507
1600027N09RIK	3.9	2.4	2.8	6.2	3.8	4.4	0.524080259	2.080431981	0.105971134
1600029D21RIK	1.4	0	2.3	0	0	0	-1.159198595	1.843101281	0.139097309
RPGRIP1L	0	0	0	3.6	4.8	2.5	2.212050477	5.470553184	0.0054323
1600029O10RIK	11.5	4.9	19.1	1.3	8.2	11.9	-0.657977298	0.9133726	0.412719992
1600032L17RIK	1.1	3.4	2.2	1.3	0	1.9	-0.645716532	1.34218873	0.250653089
1620402D19RIK	1.6	3.3	5	1	0	4.1	-0.671377253	1.01463817	0.367662339
1700001C02RIK	0	0	1.5	0.7	0.2	0	-0.206450877	0.369274473	0.730640494
1700001C07RIK	3.1	2.5	1.5	0.5	3.4	2.6	-0.088355874	0.203536059	0.848651266
1700001C14RIK	2	0	0	0	0	0	-0.736965594	1	0.373900966
1700001C19RIK	0	0	0	3.9	0.3	0	1.263034406	1.117321638	0.32643505
1700001E04RIK	0	0	0.6	0	2.8	0	0.688055994	0.768273325	0.485170293
1700001E18RIK	2.8	1.5	0	0	0.4	0	-1.102361718	1.585575475	0.188017808
1700001G17RIK	0	3.6	0	0	2.4	7.1	0.921390165	0.817475664	0.459551491
1700001J03RIK	0	0.3	0.6	1.1	0	0.8	0.329307625	0.89802651	0.419939815
1700001J11RIK	2	0	0	5.2	0	3.7	1.250961574	1.36667161	0.243506821
1700001K23RIK	0.1	0	0	0	0	0	-0.047305715	1	0.373900966
1700001L05RIK	3.3	5.4	5.4	10.1	5.1	4.5	0.408695972	0.978249887	0.383340672
1700001L19RIK	0	0.2	6.4	7.4	2.1	2.3	0.624490865	0.636279047	0.559181495
1700001O11RIK	0	2.9	0.1	1	1.2	0.8	0	0	1
1700001O22RIK	0.4	0.6	0.4	0.3	1.1	0.8	0.2410081	1.098884512	0.333516002
1700001P01RIK	8	3.9	2.8	1.8	1.2	1	-1.338322533	2.228683064	0.089742073
1700003B17RIK	3.7	6.9	5	1.8	4.8	0	-0.95419631	1.785419102	0.148742124
1700003E16RIK	0	0.2	1.1	0.4	0	0	-0.338801913	0.825028647	0.455714399
1700003F12RIK	5.5	1.7	4.9	4.5	3.4	4	-0.019236219	0.054574779	0.959094293
1700003H04RIK	8.4	0	3.3	0.2	2.1	2.3	-0.951744831	0.934210526	0.403082713
1700003M02RIK	0	0	0	0	0.5	0	0.222392421	1	0.373900966
1700003N22RIK	2.5	0	2.1	0	0	0	-1.341036918	1.97769447	0.11911546
1700006A11RIK	1.2	0	2.6	4.3	0	2	0.45169597	0.573992666	0.596705978
1700006E09RIK	2.5	0	0.4	2.9	0	0	0	0	1
1700006H02RIK	0.7	0	0	0	0.9	0	0.075948853	0.175411604	0.869277866
1700006H03RIK	0	0.6	0	0	0	0	-0.263034406	1	0.373900966
1700006J14RIK	3.4	4.8	2.4	8.9	5	6.8	0.801280408	2.541735231	0.063863106
1700007B13RIK	0	0.3	2.9	3.9	2.8	0	0.645716532	0.787362224	0.475102893
1700007B14RIK	1.8	3.9	4	8.2	0.5	0.3	-0.081794091	0.086492289	0.935231685
1700007E06RIK	0	1.6	0	4.1	0	0.9	0.798366139	0.837275897	0.449546612
1700007G11RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
1700007K09RIK	1.5	0.4	0	1.5	0.5	0	0.029146346	0.052999894	0.960273324
1700007K13RIK	0	0	0	3.4	0	1	1.30256277	1.453800921	0.219673534
1700007N01RIK	0.3	0.7	1.1	3.2	0	3.8	0.971430848	1.359015481	0.245719763
1700007N14RIK	1.1	0.2	0.8	0	0.8	0	-0.424497829	1.153563462	0.312915692
1700007P14RIK	18.7	9.8	16	7.9	16.8	15.9	-0.123599378	0.336306884	0.753541868
1700008E09RIK	0	0	0	0	0.4	0	0.180572246	1	0.373900966
1700008E11RIK	2.9	0	1.2	0	1.5	0.9	-0.394859617	0.598057913	0.5820162
1700008F19RIK	1.7	6.7	0	2.7	5.9	6.4	0.658963082	0.947900233	0.396855197
1700008F21RIK	0	0	0	0	0	2.9	0.975752454	1	0.373900966
1700008G05RIK	0	0	0.7	0	0	0	-0.30256277	1	0.373900966
1700008H02RIK	72.6	43.3	74.8	36.9	32.7	44.7	-0.723620941	2.370169008	0.076806795
1700008I05RIK	0	1.9	0	0	0.9	0	-0.329307625	0.475651494	0.659134442
1700008J08RIK	2.3	1.1	0	0	3.3	4.4	0.741466986	0.968802704	0.387504512
1700008O03RIK	0	0.8	0.3	0	4.7	0.3	0.96437609	0.84582979	0.445278505
1700008P02RIK	0.6	0	1.4	0	0	0.4	-0.556393349	1.249390095	0.279640297
1700008P20RIK	0	0	0	0.6	1.7	0	0.821029859	1.540193919	0.19835694
1700009C05RIK	0	0	0.5	0.5	1.5	0.1	0.543142325	1.189270634	0.300104204
1700009J07RIK	0.8	0	0	1.5	0	1.1	0.559427409	1.149977817	0.314229883
1700009N14RIK	0.2	0	0	0.4	0	0	0.087462841	0.447213595	0.677868829
1700009P03RIK	23.6	28	19.4	18.5	26.5	27.8	0.034672578	0.156925698	0.882905662
1700009P10RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
1700009P13RIK	9.1	1.8	3.7	5.1	7.1	9	0.459431619	0.894509335	0.421609201
1700009P17RIK	2.7	7.7	0	7.4	0	9.1	0.541241123	0.566321963	0.601438151
1700010A01RIK	8.7	11.1	8.2	2.9	6.8	6.9	-0.661414561	2.386420831	0.075460639
1700010B08RIK	0	0	0	0	0	2.3	0.821029859	1	0.373900966
1700010C24RIK	0	0	0	1.2	0.2	0	0.552541023	1.257237114	0.277069167
1700010D01RIK	0	0	0	0	0	0.1	0.047305715	1	0.373900966
1700010H15RIK	0	2.2	0.4	5.4	0.7	2.1	1	1.205207168	0.294546015
1700010H22RIK	0	0.8	0	0	0	0	-0.341036918	1	0.373900966
1700010I14RIK	0	0	0	0	1.6	0	0.61667136	1	0.373900966
1700010L04RIK	0	2.9	1.1	3	0.3	2.6	0.346450414	0.531066145	0.623492215
1700010M06RIK	0	0	0.4	1.7	1.9	0.3	1.021061616	2.240645399	0.088558534
1700010M22RIK	0.5	0	0	0	0.8	0	0.118644496	0.317999364	0.766395186
1700011A15RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
1700011E24RIK	0	0.5	0	3.4	0	1.1	1.099535674	1.313064329	0.25942186
1700011F03RIK	0	2.4	1.8	0	2.5	0	-0.388565288	0.514208013	0.634211039
1700011F14RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
1700011H14RIK	0	0	0	2.8	0	0.4	1.047305715	1.219988563	0.289477469
1700011H22RIK	0	0	0	0.6	0	0	0.263034406	1	0.373900966
1700011I03RIK	0.9	0	2.1	0.2	0	2.8	0	0	1
1700011J10RIK	15.7	6.6	11.7	15.5	21.9	27.8	0.882246469	2.352189463	0.07832781
1700011K15RIK	0	0	0	1.1	0	0	0.450661409	1	0.373900966
1700011L22RIK	0.2	0.3	0	0	0	0	-0.222392421	1.889822365	0.131777567
1700011M02RIK	5.7	4.2	0	0.2	2.8	3.3	-0.472068444	0.612904702	0.573073236
1700012A03RIK	1.2	0	0	0.7	0	1.6	0.335603032	0.599208182	0.581320051
1700012A16RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
1700012B07RIK	0	1.6	0.9	0	1.6	0	-0.257797757	0.42473626	0.692879301
1700012B09RIK	0	0	1.4	0	0	3.3	0.517848305	0.530031935	0.624146602
1700012B15RIK	0	0.1	0.4	0	2.3	0.3	0.678071905	0.956523789	0.392974385
1700012C15RIK	0	0.6	0	0	0	0	-0.263034406	1	0.373900966
1700012F10RIK	3.1	1.1	0.7	7.5	2.8	0	0.751501687	0.779017231	0.479484037
1700012F11RIK	2.7	3.6	2.3	5.3	2.1	1.4	0.024662054	0.052888589	0.960356657
1700012H05RIK	0	0	0	0	0.1	0	0.047305715	1	0.373900966
1700012H17RIK	5.5	5.2	4.3	3.8	16.7	3.7	0.595609745	0.707943693	0.518051088
1700012K20RIK	0.8	3.5	1.6	2.4	1.9	0	-0.285908872	0.49190037	0.648562764
1700012L04RIK	6.2	0.4	10.2	4.5	4.4	0.7	-0.652076697	0.772320605	0.483022221
1700012M13RIK	0	2.8	0	1.5	0	2.6	0.291766124	0.361250509	0.736184531
1700012M14RIK	0.1	0	0	0	0	0	-0.047305715	1	0.373900966
1700012O15RIK	4.1	8.9	6.8	9.6	7.1	3.3	0.012600037	0.02900074	0.978253256
1700012P22RIK	0.9	0.4	2.3	0.5	0	0	-0.915111102	1.743886246	0.156127351
1700013A01RIK	176	157.3	123	167	70.5	118.7	-0.354649433	1.046360392	0.354455673
1700013B16RIK	0.1	4.3	0	0	2.3	0	-0.481532911	0.434493092	0.6863421
1700013D24RIK	2.5	0	0	0.1	0	0	-0.827163403	0.95923292	0.391761908
1700013E18RIK	3.3	1.5	3.5	2.3	1.8	3.4	-0.105933445	0.33656253	0.753363054
1700013F07RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
1700013G10RIK	56.8	34.1	139.4	11.3	14.1	23.4	-2.171162304	1.87869275	0.133482731
1700013G24RIK	0	0.5	6.2	0	0.3	0	-1.555518723	1.071439248	0.344314669
1700013H16RIK	0	2.7	0	3	0	1.6	0.415037499	0.506892002	0.638896933
1700013N18RIK	0.6	3.4	3.3	0.8	1.4	0	-0.986060809	1.695297363	0.165263316
1700014B07RIK	2.7	0.7	0.9	0	0	0.9	-0.90442234	1.611754575	0.182307893
1700014B12RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
PPP1R3A	0	0.1	0	3.8	2.8	4.7	2.205675026	6.790997501	0.00245531
1700014N06RIK	0	0	0	0	0	1.8	0.678071905	1	0.373900966
1700015E05RIK	42.3	26.5	24	29.6	11.3	17.3	-0.646494003	1.466733862	0.216340503
1700015E13RIK	7.9	0	2.4	1.3	1.9	3.5	-0.455369593	0.494078707	0.647153008
1700015F03RIK	1.9	0	0	2	0	0	0.029146346	0.036249972	0.972819962
1700015L13RIK	2.5	4	5.4	5	2.7	1	-0.348803801	0.746003847	0.497119955
1700016A15RIK	24.4	19.9	26.1	34.4	22.6	26.6	0.238586962	1.120294669	0.325306152
1700016B15RIK	1.9	0	0.9	0.5	0.2	0	-0.648527629	1.233162461	0.285029764
1700016C15RIK	0	0	1.6	2.4	2.1	0	0.705256734	1.045766747	0.354698915
1700016D02RIK	0	0.4	0	0	2.8	3.6	1.46712601	1.819017188	0.143040326
1700016D06RIK	1.6	3.6	8.2	1.7	3.2	1	-0.881818574	1.21426644	0.291429741
1700016D18RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
1700016G05RIK	2.1	2.1	0	0	1.3	0	-0.743660247	1.174175679	0.305459356
1700016H13RIK	0.8	0	0.9	0	2.3	0.1	0.20029865	0.290659179	0.785759237
1700016J18RIK	0.5	0	0	0	0	1.6	0.394278939	0.656204985	0.547522685
1700016K13RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
1700016K19RIK	1.2	3.5	0	0.4	0.9	0.6	-0.652076697	0.899954085	0.419027237
1700016L04RIK	0	0	1	0	0	0	-0.415037499	1	0.373900966
1700016L21RIK	3.7	0.2	2.7	0.6	1.4	2.6	-0.337034987	0.559235488	0.605831101
1700016M24RIK	0	1.4	0	0.1	0.2	1.8	0.212993723	0.323229968	0.76271336
1700017B05RIK	0	1.1	0	0	0	0	-0.450661409	1	0.373900966
1700017D01RIK	0	0.5	3.1	0.6	2.8	2	0.347923303	0.518966939	0.631174015
1700017G19RIK	0.7	8.3	1.3	9.6	2.4	4.2	0.529680065	0.603172355	0.578925128
1700017N19RIK	0	0.1	0	0.4	0	0	0.133266531	0.727606875	0.507157507
1700018B24RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
1700018C11RIK	0	2.9	0.4	2.1	3.6	0.6	0.561878888	0.797241005	0.469956633
1700018F24RIK	0	0	1.4	1	2.6	1.5	0.880418384	1.856976769	0.136878765
1700018G05RIK	5.7	2.2	5.9	1.1	0	3.6	-1.125530882	1.889284667	0.131859405
SP7	0	0	0	3	5.6	2.1	2.191141487	3.398967018	0.027303298
1700019A02RIK	0	0.6	1.1	0	0	0	-0.647698256	1.782084222	0.14932117
1700019B03RIK	0.4	0	0.7	0	0	1.9	0.257157839	0.401003766	0.708914914
1700019B21RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
1700019D03RIK	6.9	6.9	0	0	0.7	4.6	-1.017277991	1.045960764	0.354619402
1700019E19RIK	18.9	7.7	9.7	4.1	9.4	16.8	-0.239007135	0.396395967	0.712049947
1700019G17RIK	1.9	1.7	0	1.7	0	3.5	0.313157885	0.45327416	0.673851866
1700019H03RIK	28.1	38.8	80.9	42.7	75.8	37.8	0.079109838	0.141290784	0.894470334
1700019J19RIK	3	0	3	0	0.3	0	-1.447458977	1.890570661	0.131663769
1700019L03RIK	2.1	3	1.2	6.3	1.1	2.3	0.449525876	0.684532926	0.531242131
1700019M22RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
1700019N12RIK	1.1	0	1.6	1.7	2.6	0	0.356934545	0.594635317	0.584090825
1700019N19RIK	0.6	0	0.5	3	0	0	0.549338591	0.622699849	0.567223721
1700019O17RIK	0	0	0.5	1.1	2.7	0	0.958179824	1.372619046	0.241801326
1700020A23RIK	0	0.3	0	0	0	2.5	0.736965594	0.873731618	0.43158302
1700020C07RIK	6.7	4.4	8.5	0.3	4.4	0.6	-1.445139531	2.686186205	0.05487484
1700020C11RIK	2.7	11.3	7.3	5.5	13.6	5.1	0.162650338	0.25983118	0.807819808
1700020D05RIK	0.8	0	7.8	4.2	6.5	4.6	0.657718843	0.866628914	0.435036471
1700020G18RIK	0	1.2	0.7	1.1	0	0	-0.257157839	0.527504379	0.625747653
AKR1C21	0	0	0	2.7	5.9	2	2.180572246	2.943309127	0.042249684
1700020I22RIK	2.5	1.6	0	0	0	0	-1.242856524	1.869439086	0.134918619
1700020L13RIK	0	0	1	0	0	0	-0.415037499	1	0.373900966
1700020L24RIK	10.1	22.9	9.3	30.5	138.3	24.9	2.118414002	1.357937649	0.246032887
1700020M10RIK	2.1	0	0	1.3	0.9	1.4	0.371968777	0.697863158	0.523701681
EG384179	35	0.8	1.8	49.1	60.3	71	2.175442006	3.691747002	0.02098657
1700020N15RIK	3.1	3.6	4.1	1.9	4.5	2	-0.275634443	0.890723543	0.423412207
1700020N17RIK	0	1.9	0	0	0.7	0	-0.405256478	0.592637758	0.5853039
IL15	3.7	5.3	5.9	25.8	32.6	19.2	2.170820251	5.326581833	0.005979
1700020O03RIK	6.6	7.5	7.7	3.3	14.9	12	0.420843121	0.799601205	0.46873355
1700021A07RIK	0.7	0	2.3	0.6	1.1	0.9	-0.099535674	0.191565257	0.857414004
1700021C14RIK	159.6	88.2	146.2	71.1	86.4	116.4	-0.519773954	1.56173684	0.193377907
1700021E15RIK	0.7	0.3	1.9	0.6	0	0	-0.712718048	1.472424119	0.214890225
1700021F05RIK	115.7	128.3	160.8	282	232.5	164.3	0.741486824	2.490713547	0.067432912
1700021F07RIK	1.5	2.5	0.5	2.8	2.3	0.4	0.180572246	0.357828133	0.738555118
1700021I09RIK	0	0	0	2.2	0	0	0.793549123	1	0.373900966
1700021J08RIK	0	1.1	2.1	0.4	0.8	1	-0.253756592	0.527779814	0.62557306
1700021K02RIK	1	2.1	0	0	0.4	0.1	-0.801454321	1.401826052	0.2335958
1700021K10RIK	0.6	4.5	0	8.2	1.2	0.1	0.625934282	0.505313367	0.639910735
1700021K14RIK	0	0.3	0	2.9	1	0	1.064130337	1.401298099	0.233741645
1700021K19RIK	68.9	138.1	231.5	59.9	75.6	201.9	-0.375182401	0.517566897	0.632066577
1700021O21RIK	6	1.3	0.8	2.6	3.3	4	0.216811389	0.351927849	0.742650333
1700021P04RIK	5.2	1	7.9	6.5	2.8	0	-0.47533801	0.5814019	0.592157895
1700021P10RIK	1.5	0	0	1.9	0.4	2.6	0.811927652	1.38344038	0.238728382
1700021P22RIK	3.9	1	1.8	0	2.5	2.2	-0.333126301	0.569802882	0.599287754
1700022A21RIK	0	2	0	2.3	1.6	0	0.464668267	0.664725857	0.54258909
1700022C21RIK	7.1	9.4	6.1	12.2	7.6	9.3	0.326429487	1.304705425	0.261993245
1700022F17RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
1700022I11RIK	0	0	0.9	0	0	0	-0.378511623	1	0.373900966
1700022J01RIK	23.1	21.7	19.2	12.2	13.2	30.8	-0.17856392	0.422970854	0.694065631
1700022K14RIK	0.4	0.6	1	0.7	0	0	-0.434402824	1.481487494	0.212600485
1700022L20RIK	0.6	2	1.9	2.9	2.1	1.6	0.35614381	1.188890886	0.300237842
1700022N22RIK	3.7	6	7.2	0	3	6.4	-0.68242831	1.182165609	0.302613789
1700022P15RIK	0	0	0.2	0	2.8	2.4	1.357552005	1.900714803	0.130131518
1700022P22RIK	1	0	0	0	0	0	-0.415037499	1	0.373900966
1700023A16RIK	1.2	0	0	0	0	0.7	-0.182864057	0.359907875	0.737114116
1700023B02RIK	36.8	41.1	38.9	48.9	26.6	31.9	-0.117887736	0.458095326	0.67066573
1700023B23RIK	0.9	3.2	6	8.3	11.2	0.5	0.812067049	0.937809533	0.401437549
1700023C21RIK	0	0	1.7	0	1	1.4	0.20029865	0.331831824	0.756675024
1700023D19RIK	0.8	0.4	0	0.7	1.1	0	0.192645078	0.505291153	0.639925008
1700023E05RIK	0.6	0	0	0	1.5	0	0.321928095	0.557086015	0.607167578
1700023F06RIK	0.1	3.9	3.5	0	1.7	2.6	-0.524420959	0.747835033	0.496129045
1700023G08RIK	2.4	0	0	0.8	2.7	0	0.267480311	0.323950035	0.762207094
1700023I07RIK	0	1.5	0	0.3	2	0	0.236067358	0.333913548	0.755216823
1700023L04RIK	0	3.3	0	0	0.4	0	-0.889817082	0.872402415	0.432227594
ANKRD41	0	1.2	0.2	8.8	4.6	3.4	2.169925001	3.058060663	0.03772987
1700024B05RIK	0.5	1.7	0.6	0.6	3.3	0	0.250543462	0.337862314	0.752454192
1700024C24RIK	0	0.5	0.7	0.9	2.4	0	0.584962501	0.958514476	0.392083138
1700024D23RIK	0	0	0.4	0	0	0	-0.180572246	1	0.373900966
1700024G10RIK	0.8	4.1	0.5	0	0	0	-1.485426827	1.560797945	0.193592209
1700024G13RIK	5	3.7	0.4	4.7	3.5	0	-0.111508315	0.152652045	0.8860634
1700024J04RIK	0	0.1	0.8	0	0.5	0	-0.156119202	0.441726104	0.681517158
1700024P04RIK	0	0	0	0	0.7	0	0.30256277	1	0.373900966
1700024P12RIK	0.1	0.1	3.8	0	1.2	0	-0.736965594	0.719844295	0.511437703
1700024P16RIK	0.3	0	0	1.4	0	2.3	1.021695071	1.675059773	0.169233106
1700025B11RIK	0	0	0	1	0.1	1.1	0.793549123	2.306226641	0.082373119
1700025D03RIK	0	0	3.2	0	0	0.7	-0.744742945	0.763203139	0.48787155
1700025E21RIK	0	1.5	0	0	0	0	-0.584962501	1	0.373900966
1700025F22RIK	0	2	0	0	0	0.7	-0.434402824	0.613507932	0.572711831
1700025F24RIK	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
1700025G04RIK	25.9	64.9	50.9	46.6	103.6	62.3	0.574622947	1.152845264	0.313178514
1700025H01RIK	0.7	1.2	3.2	3.7	2.9	1.5	0.454565863	1.001670845	0.37318423
1700025K23RIK	13.5	13.8	11.3	4.4	14.3	15.9	-0.145850866	0.362142984	0.735566919
1700025K24RIK	0	0	0	0	0.4	2.6	1	1.237179148	0.283686623
1700025O08RIK	0.3	0	1	0	0	0	-0.519374159	1.462614271	0.217396623
