	SC	BMC
1700034E13RIK	0.239187664	-2.115477217
1700034F02RIK	0.0	-0.571156701
1700034H14RIK	0.869656445	0.206630753
1700034H15RIK	-0.378511623	0.655665492
1700034I23RIK	-0.166009951	-1.014646776
1700034J05RIK	-0.498805857	-0.057333175
1700034M03RIK	1.289506617	0.961525852
1700034O15RIK	-0.022026306	-0.695145418
1700034P14RIK	-0.639668393	0.541269911
1700036A12RIK	0.067114196	0.344648171
1700036D21RIK	-0.803602787	0.689070904
1700037C18RIK	-0.542527234	0.571665678
1700037H04RIK	0.517623896	-0.852050543
1700037N05RIK	-0.034765418	0.496675968
1700038P13RIK	0.192645078	0.982297998
1700039E15RIK	-0.415037499	0.160464672
1700040A22RIK	-0.075288127	-0.793549123
1700040D17RIK	-0.584962501	-0.584962501
1700040F17RIK	-0.192645078	1.40599236
1700040I03RIK	0.555697906	-0.222922142
1700040L02RIK	0.137503524	0.415037499
1700040N02RIK	0.069262662	0.275634443
1700041B20RIK	0.967895159	0.18913512
1700041C02RIK	-0.63076619	0.178970141
1700041E20RIK	-1.134649527	-0.137503524
1700041G16RIK	0.208814015	0.671051477
1700041I07RIK	-0.321928095	-0.156725504
1700042B14RIK	0.980891177	-0.415037499
1700042G07RIK	0.281631625	0.11189288
1700045I11RIK	-0.422691072	-0.592824618
1700045I19RIK	0.382247564	1.201633861
1700047G07RIK	-0.059378547	-0.268488836
1700047H18RIK	0.958580073	0.628905848
1700047I17RIK1	0.542793046	0.078459857
1700047I17RIK2	0.707819249	0.0
1700048F04RIK	0.036069255	0.0
1700048O20RIK	0.25052556	0.280801089
1700049G17RIK	-0.295455884	-1.30256277
1700049J03RIK	0.072756342	-1.065588342
1700049K14RIK	-0.584962501	1.568842835
1700049L16RIK	0.180572246	-1.488747185
1700052I22RIK	0.429987841	0.632268215
1700052K11RIK	-0.673189684	-0.391709332
1700052N19RIK	0.30432027	0.060840601
1700052O22RIK	-0.32075686	0.253860238
1700054A03RIK	-1.415037499	-0.691877705
1700054E11RIK	0.262699713	-0.43488612
1700054F22RIK	1.312277925	0.067563284
1700054N08RIK	-0.745758713	-0.423147806
1700054O13RIK	0.584962501	0.112474729
1700054O19RIK	1.070389328	0.821029859
1700055D16RIK	-1.165586066	0.203091865
1700055D18RIK	0.0	-0.180572246
1700055M20RIK	0.0	-0.203533394
1700055N04RIK	0.146841388	-0.940621453
1700056E22RIK	1.807354922	-0.895302621
1700057G04RIK	-0.083255504	-1.717856771
1700057H15RIK	0.242458044	0.448984831
1700057K13RIK	-0.900464326	0.415037499
1700058C01RIK	-1.341036918	0.0
1700058C13RIK	0.0	-0.707819249
1700058G18RIK	-0.222392421	-0.392317423
1700060C20RIK	0.61667136	0.030373649
1700060J05RIK	0.385290156	0.160464672
1700061G19RIK	1.48112669	0.538269265
1700061I17RIK	0.212050477	0.856409146
1700061J05RIK	0.44503224	-1.357552005
1700063H04RIK	0.328948523	-0.839535328
1700063I17RIK	0.8259706	-0.847996907
1700063K16RIK	-1.093109404	-1.0
1700064D17RIK	-1.287281952	0.081877007
1700064E03RIK	-0.450661409	0.929610672
1700065A05RIK	-0.551539499	0.232884795
1700065D16RIK	0.0	0.765534746
1700065I17RIK	-1.584962501	0.0
1700065J11RIK	0.0	0.405256478
1700065O13RIK	0.716207034	-0.157100961
1700066B19RIK	0.688055994	0.744161096
1700066J24RIK	0.331843564	1.263034406
1700066M21RIK	0.788495895	1.019899557
1700067C01RIK	-0.378511623	-0.96829114
1700067C04RIK	-0.32347026	1.086299846
1700067K01RIK	0.271804615	-1.234905033
1700067P10RIK	0.376148486	-0.680009709
1700069B07RIK	-0.711874613	-0.332270039
1700069L16RIK	0.44170545	-0.308122295
1700071A11RIK	-0.697926749	-0.046743669
1700071K01RIK	1.312689888	0.05838291
1700072E05RIK	-0.118644496	0.341036918
1700072H12RIK	-0.707819249	-1.047305715
1700072I22RIK	0.793549123	0.468424712
1700072O05RIK	0.169925001	0.0
1700073E17RIK	0.450661409	-0.211504105
1700073K01RIK	-0.026717338	0.603109847
1700074A11RIK	0.0	0.301169535
1700074P13RIK	0.519374159	0.378511623
1700080E11RIK	0.793549123	-1.340228912
1700080G18RIK	-1.094778225	-0.726548978
1700080O16RIK	0.30256277	0.519374159
1700080P15RIK	-0.376854305	-0.216036926
1700081D05RIK	0.039892727	-0.143194636
1700081D17RIK	0.793549123	-0.415037499
1700081H05RIK	0.189870583	0.190433094
1700081L16RIK	0.0	-0.693896872
1700082G03RIK	-0.562191193	-0.949959318
1700082M22RIK	0.415037499	-0.118644496
1700084C01RIK	-1.129283017	0.444784843
1700084C06RIK	0.707819249	-1.31259023
1700084E18RIK	-0.357847669	-0.704015172
1700084J12RIK	0.0	0.519374159
1700084M14RIK	0.821029859	0.341036918
1700084P21RIK	0.675377796	-0.891851196
1700085A12RIK	-0.047305715	0.571906348
1700085B03RIK	0.375715455	-0.324673472
1700085B13RIK	-0.415037499	-0.169058258
1700085C21RIK	-0.61667136	-0.30256277
1700086D15RIK	0.093109404	0.0
1700086E08RIK	0.076621282	-0.137503524
1700086G18RIK	-0.303069068	-0.651051691
1700086L19RIK	0.234465254	-1.34191957
1700087I21RIK	0.137503524	0.808545756
1700088E04RIK	1.0	-0.940293754
1700090G07RIK	1.156119202	-0.94753258
1700091C19RIK	1.222392421	-0.203533394
1700091H14RIK	-1.093109404	-1.1740294
1700092C17RIK	0.054447784	-0.521952703
1700092K14RIK	0.78350818	0.022026306
1700092M07RIK	-0.117356951	0.0
1700093E07RIK	0.552541023	-0.573735245
1700093J21RIK	-0.496675968	0.652076697
1700093K21RIK	-0.345135486	-0.620151929
1700094C09RIK	0.563900885	-0.584962501
1700094D03RIK	-0.016394438	-0.081794091
1700094G20RIK	-0.371968777	1.258311996
1700095D18RIK	1.023846742	-0.647698256
1700095D23RIK	0.602996424	-0.596935142
1700095G12RIK	0.623436649	0.450661409
1700095J03RIK	1.064130337	0.61667136
1700095J19RIK	0.225066556	0.046293652
1700095K08RIK	0.381090167	1.2410081
1700096C12RIK	-2.816692787	0.847996907
1700096P03RIK	0.025535092	0.0
1700101C01RIK	0.03970971	-0.191890333
1700101E01RIK	0.832890014	-0.189824559
1700101I19RIK	-0.339486466	0.450661409
1700102P08RIK	-1.204888674	0.187085553
1700104A03RIK	0.314873337	-1.049468676
1700104B16RIK	0.0	0.0
1700105P06RIK	-1.218640286	-1.346802764
1700106J16RIK	-0.821029859	0.937264245
1700106N22RIK	-1.215012891	0.153474481
1700108F19RIK	0.900464326	0.519374159
1700108K13RIK	0.678071905	0.280107919
1700108L22RIK	0.632495708	-0.521581682
1700108M19RIK	0.519374159	-1.159198595
1700109F18RIK	-0.504042505	0.0
1700109H08RIK	-1.322127624	-0.77901934
1700110M21RIK	1.852442812	-0.374395515
1700110N18RIK	-0.61667136	1.024247546
1700111D19RIK	-0.378511623	1.180572246
1700111E14RIK	0.0	0.0
1700112C13RIK	-0.047305715	-0.930737338
1700112D23RIK	1.172315549	1.568842835
1700112E06RIK	0.353636955	-0.481869008
1700112H15RIK	-0.584962501	-1.201633861
1700112M01RIK	-0.047305715	0.801454321
1700113H08RIK	0.423807709	-0.300866479
1700113I01RIK	-0.525319554	-0.380904814
1700113I22RIK	-0.523561956	0.459431619
1700113O17RIK	-0.46712601	0.03355256
1700116B05RIK	-0.765534746	-0.065588342
1700120B06RIK	-0.765534746	0.514573173
1700120B22RIK	0.026472211	-0.176877762
1700120C01RIK	0.821029859	-0.378511623
1700120C14RIK	-0.598637438	-0.543361596
1700120J03RIK	3.20343e-16	-0.625934282
1700120K04RIK	0.0	-0.594743522
1700121M19RIK	1.499232627	-0.500898236
1700122O11RIK	0.688055994	0.647698256
1700123A16RIK	-0.230804661	0.229822627
1700123D08RIK	-0.979822118	0.222392421
1700123I01RIK	0.0	1.201633861
1700123J19RIK	1.341036918	-1.222392421
1700123K08RIK	0.381870635	0.608809243
1700123L14RIK	0.389042291	0.63076619
1700123M08RIK	-0.558490289	0.628031223
1700123O12RIK	0.678071905	1.321928095
1700123O20RIK	0.276142756	0.122706522
1700124K17RIK	-0.449307401	1.861293729
1700124P09RIK	-0.821029859	-0.093109404
1700125D06RIK	-0.813988014	-3.588964431
1700125F08RIK	0.632268215	0.0
1700125H20RIK	0.489584453	-0.02075856
1700126L06RIK	-0.270961322	0.22026612
1700126L10RIK	-0.802553936	-0.450661409
1700127D06RIK	1.0	0.0
1700127F24RIK	0.211504105	-0.093109404
1700127G21RIK	0.251918374	0.174250927
1700128E19RIK	-0.900464326	-1.180572246
1700128F08RIK	0.093109404	0.0
1700129C05RIK	2.03562391	1.432959407
1700129I04RIK	-0.507686787	0.783012962
1700129I15RIK	0.139724764	0.347923303
1700129L04RIK	0.793549123	1.047305715
1810005K13RIK	-1.432959407	1.137503524
1810006K21RIK	0.516282365	0.112798257
1810006O10RIK	-0.25914049	-0.187139557
1810007A24RIK	-0.263034406	0.0
1810007E14RIK	0.9510904	-0.485426827
1810007M14RIK	-0.362078279	-0.196691911
1810007P19RIK	1.584962501	0.739805546
1810008A18RIK	0.658422646	0.950681657
1810008K04RIK	-0.503432615	0.140481224
1810008K16RIK	0.0	0.0
1810008K20RIK	-0.182203331	0.509674373
1810008N23RIK	0.0	-1.341036918
1810009A15RIK	0.520462626	0.235783041
1810009H17RIK	0.0	-0.448590059
1810009J06RIK	-0.762960803	0.765534746
1810009K13RIK	0.659426152	0.30218416
1810009N02RIK	-0.942983598	-0.530104802
1810009O10RIK	0.152442337	0.163049555
1810010D01RIK	-0.108934372	-1.127489735
1810010H24RIK	-0.30256277	-0.362570079
1810010K12RIK	-0.106915204	-0.662965013
1810010M01RIK	-1.394740085	-0.640671933
1810011H11RIK	1.615856509	0.566903239
1810011O10RIK	-0.137503524	-0.862496476
1810012K16RIK	0.075948853	-0.166649869
1810012P15RIK	-0.432959407	-1.251132317
1810013B01RIK	0.778813341	1.110605487
1810013D10RIK	0.004804294	0.431804082
1810013D15RIK	-0.109624491	0.893084796
1810013L24RIK	0.247775338	-0.04201593
1810014F10RIK	1.495178922	-0.29363905
1810015A11RIK	1.35968541	0.719470979
1810015C11RIK	0.335095555	0.726027748
1810015H18RIK	0.793549123	0.0
1810017N16RIK	-0.015512999	0.031194622
1810018F18RIK	0.321928095	0.134796778
1810019D21RIK	-0.321928095	0.104697379
1810019J16RIK	-0.61667136	0.142957954
1810020C02RIK	1.140391803	0.457747211
1810020D17RIK	1.100420491	0.153053351
1810020G14RIK	-0.953205789	0.378511623
1810020O05RIK	-0.344445531	-0.717600269
1810022C23RIK	-0.296981738	-0.59946207
1810022K09RIK	0.262910068	-0.343761159
1810022O10RIK	-0.929226926	-0.038270017
1810023F06RIK	0.0	-0.0489096
1810024B03RIK	0.891747109	0.750021747
1810026B05RIK	-0.798295332	-0.020999217
1810026J23RIK	0.241556535	-0.172000895
1810027L02RIK	-0.120752159	0.564352221
1810027O10RIK	0.842723124	-0.344153789
1810028F09RIK	-0.520007059	-0.197036847
1810029B16RIK	-1.539158811	-0.296132094
1810030J14RIK	-0.578359766	0.35614381
1810030N24RIK	0.540568381	-0.14114286
1810030O07RIK	0.415037499	-0.644668747
1810031K17RIK	0.228268988	-0.229170954
1810032O08RIK	-1.065877377	-0.625853569
1810033B17RIK	2.389609747	0.597211004
1810033M07RIK	-1.454706115	-0.236700258
1810034K20RIK	-0.802060622	-0.140177658
1810035L17RIK	0.282871051	-0.079316506
1810037C20RIK	0.343562165	0.274144177
1810037I17RIK	0.168227593	-0.120810036
1810037K07RIK	0.426264755	-0.536501012
1810037O03RIK	-0.026717338	-0.087462841
1810041L15RIK	-0.08246216	-0.378511623
1810043G02RIK	0.094250326	0.054277061
1810043H04RIK	-0.213815137	0.140177658
1810043M20RIK	-0.385345814	0.404322474
1810044B20RIK	-0.566346823	-0.666756592
1810044D09RIK	0.491966378	-0.027385888
1810046J19RIK	0.056335506	0.280161938
1810046K07RIK	1.565979397	3.208108195
1810047B09RIK	0.500073603	-0.148098639
1810047J07RIK	0.067904065	0.150416843
1810047K05RIK	0.821499104	-0.342295893
1810047O18RIK	-0.712718048	-1.078002512
1810048J11RIK	0.510615159	1.154577037
1810049H13RIK	1.658267792	0.755674723
1810049H19RIK	-2.011777168	-1.519374159
1810049N02RIK	-0.504042505	0.079727192
1810049O03RIK	-0.339850003	-0.833350131
1810053B01RIK	1.684224132	0.621614923
1810054D07RIK	-2.107849827	-0.948005362
1810055D05RIK	1.070389328	-0.145850866
1810055E12RIK	0.079585282	0.044968163
1810055G02RIK	0.080760003	0.604121891
1810057B09RIK	0.765534746	0.0
1810058I24RIK	0.792927851	-0.268854701
1810058M03RIK	-0.43878657	-0.422194062
1810058N15RIK	0.0	-0.215728691
1810060C03RIK	-0.149576356	-1.233957173
1810062G17RIK	0.571415969	0.523561956
1810062O14RIK	0.347447611	1.31712254
1810062O18RIK	-0.462971976	0.627234154
1810063B05RIK	1.024765313	0.348468946
1810063B07RIK	0.265787403	0.583754315
1810064F22RIK	-0.12464559	-0.158192597
1810064L21RIK	1.779609932	-0.250808104
1810065E05RIK	-0.30256277	-1.023846742
1810073H04RIK	-0.765534746	0.065588342
1810073M12RIK	-0.559297617	0.152003093
1810073N04RIK	-0.877010033	-0.417085328
1810074P20RIK	-0.425945186	0.28757659
2010001A14RIK	-1.652076697	-1.206450877
2010001E11RIK	-0.415037499	-0.074000581
2010001F03RIK	0.588796908	-1.307344213
2010001H16RIK	0.157617342	1.180494243
2010001J22RIK	1.010268335	-0.409800851
2010001M05RIK	1.568842835	-0.77940086
2010001M06RIK	0.188856817	0.169925001
2010001M09RIK	0.11482245	1.238639358
2010001P08RIK	0.152003093	-1.263034406
2010001P20RIK	-0.076621282	0.140177658
2010002A02RIK	0.397963986	-0.038819249
2010002M12RIK	0.647698256	0.854149134
2010002N04RIK	-0.945552216	-0.547346521
2010003H20RIK	1.31259023	-1.068171503
2010003J03RIK	0.531035989	-0.315352718
2010003K11RIK	-0.347923303	-0.530514717
2010003K15RIK	-0.57634937	-0.222392421
2010003O02RIK	0.308850424	-0.381659986
2010003O18RIK	1.35647897	0.154646517
2010004A03RIK	-0.277533976	-0.342887714
2010004M13RIK	1.795082545	0.982902608
2010004N17RIK	0.058516465	0.175727288
2010005E20RIK	-0.228477184	-0.327041018
2010005H15RIK	-0.115477217	4.487736988
2010005J08RIK	-0.415037499	-0.285621091
2010005O13RIK	0.232887554	0.568696727
2010007H06RIK	-1.240818492	-0.040884475
2010007H12RIK	1.035093535	0.381207381
2010007K12RIK	-1.264253207	-0.668794092
2010007L08RIK	0.584962501	-0.666262603
2010007L18RIK	-0.294918467	0.021722293
2010008E23RIK	-0.191843358	-0.198269627
2010009J12RIK	-0.282438034	0.333319005
2010011I20RIK	0.46588151	-1.072013152
2010012O05RIK	1.818974005	1.74723393
2010013E09RIK	0.736965594	0.084888898
2010015J01RIK	-0.935337283	-0.849024101
2010015L04RIK	-0.732066795	-0.321928095
2010015P12RIK	-0.380427583	0.64232872
2010016I18RIK	-1.498932924	-0.304303619
2010100O12RIK	0.69530861	-0.004074453
2010106E10RIK	0.555215157	-0.397335498
2010106G01RIK	-0.164204379	0.285718357
2010107E04RIK	0.12262504	0.204850546
2010107G12RIK	0.174678531	-1.292180751
2010107G23RIK	-0.847996907	-1.304334035
2010107H07RIK	1.156844585	0.299552017
2010109A12RIK	-1.143590854	0.415037499
2010109I03RIK	1.023846742	0.341036918
2010109K11RIK	0.450661409	0.0
2010110I21RIK	-0.180572246	0.0
2010110K16RIK	0.781512846	0.350979262
2010110P09RIK	0.047305715	0.516398214
2010111I01RIK	-0.11138868	0.786890819
2010203O07RIK	0.568782574	0.035275475
2010204K13RIK	0.3083226	0.392062011
2010204N08RIK	0.598637438	1.093109404
2010204O13RIK	-1.625194516	-0.375098754
2010205O06RIK	-1.704411899	0.182273394
2010209O12RIK	0.477773255	0.671163536
2010300C02RIK	0.924592597	0.03562391
2010301N04RIK	-0.071553261	0.309483329
2010305A19RIK	-1.274231353	-0.381194044
2010305C02RIK	0.595680938	0.542480372
2010308M01RIK	-0.223324696	0.37154381
2010309E21RIK	0.788495895	1.319177484
2010309J24RIK	0.030373649	-0.674046044
2010309L07RIK	-0.126167693	0.288635897
2010311D03RIK	0.244602405	-0.045475528
2010312A17RIK	0.180182907	0.691877705
2010313D22RIK	-0.145333464	-0.27991146
2010317E24RIK	2.332536194	0.706478061
2010320M18RIK	0.496337601	-0.03663409
2010321I05RIK	-0.606382032	0.061400545
2010321M09RIK	0.16722936	-0.049036463
20198505_4692_RC	-0.362570079	0.547487795
20198505_5605	0.609210047	0.542149417
21716071_3233_RC	0.469485283	-0.810966176
21716071_6081_RC	0.571541985	0.047305715
2200001I15RIK	0.197939378	0.0
2200001K16RIK	0.18966122	-0.311944006
2200002D01RIK	-0.163886085	-0.437686238
2200002J24RIK	0.647698256	-0.137503524
2200002K05RIK	-0.30256277	0.180572246
2200005K02RIK	0.42657253	-0.167757165
2210003I03RIK	-0.301169535	-0.648527629
2210008F06RIK	-0.584962501	1.018859027
2210008N01RIK	-0.556710042	0.087462841
2210009F20RIK	0.678071905	-0.263034406
2210009G21RIK	-0.545069774	0.340543773
2210010B09RIK	0.853610513	1.600904045
2210010C04RIK	1.525461489	0.130060541
2210010C17RIK	0.527931556	0.378511623
2210010L05RIK	0.310340121	-0.011227255
2210010N04RIK	-0.869715588	1.441958799
2210011C24RIK	-1.198779864	-1.14543044
2210011G09RIK	1.057529868	0.132051937
2210012C09RIK	0.285402219	-0.934904972
2210012G02RIK	0.775982007	0.445693985
2210013K02RIK	-0.315233442	0.194150237
2210013O21RIK	0.29076391	-0.030373649
2210015D19RIK	0.481612974	0.022026306
2210015K02RIK	0.283393493	-2.055041364
2210016F16RIK	0.513430746	0.244224556
2210016L21RIK	0.076142855	0.442093798
2210017A09RIK	0.40053793	-0.087462841
2210018M11RIK	-0.401016135	-0.135532757
2210019E14RIK	0.162814612	-0.578648727
2210020M01RIK	0.945552216	0.186700714
2210021J22RIK	0.4665678	0.492182216
2210022J03RIK	1.036341847	-0.354349573
2210023G05RIK	1.631979127	-1.584599787
2210037E17RIK	-1.073343576	-0.902152677
2210038L17RIK	0.325095374	0.562419932
2210039O17RIK	-0.461517601	-0.171045541
2210403N09RIK	0.977973694	-0.259386629
2210404I19RIK	0.565597176	-0.120294234
2210404O07RIK	0.955533859	0.600069393
2210404O09RIK	-0.029146346	0.9510904
2210406O10RIK	-1.023846742	0.076961982
2210407C18RIK	0.514573173	-1.420843121
2210407N10RIK	0.463050118	0.049875907
2210408F11RIK	-1.069188941	1.14961582
2210408F21RIK	0.389946518	0.847996907
2210408I21RIK	-0.113656782	-0.653268514
2210408O09RIK	-0.459431619	-0.415037499
2210409B11RIK	0.047305715	1.359895945
2210409D07RIK	-0.167456746	0.530514717
2210409F01RIK	-0.88016023	-1.230297619
2210409H10RIK	-0.046693235	-2.185643235
2210410D02RIK	-0.333855743	-0.07813456
2210410E06RIK	1.107448523	-0.224364748
2210411A11RIK	-0.029747343	-0.03170886
2210411K11RIK	0.386636758	-0.673036451
2210412D01RIK	0.891270972	0.27500204
2210412E05RIK	1.767339243	0.482534688
2210414B05RIK	-0.730941807	0.380272081
2210414H16RIK	0.611929548	-1.124410342
2210415F13RIK	0.928446739	0.877515993
2210416O15RIK	0.222392421	-0.229481846
2210417D09RIK	-1.927149435	0.101879614
2210418B03RIK	0.029625169	-0.754887502
2210418G03RIK	-0.263034406	-0.366427555
2210418H06RIK	-0.828035175	0.093746496
2210418O10RIK	0.437155905	0.815826901
2210419D22RIK	-0.479105038	-0.261094609
2210420J11RIK	0.0	0.23349013
2210420N10RIK	-0.8259706	-1.267347399
22164589_5684_RC	0.821029859	-0.078002512
221973_54	-0.736965594	0.552541023
221973_54_RC	1.793549123	-0.134301092
2300002D11RIK	0.300659478	0.666262603
2300002M23RIK	1.493694443	0.495957495
2300004C15RIK	0.833722776	-0.082194474
2300005B03RIK	0.0	0.0
2300006M17RIK	1.678071905	-0.27450719
2300006N05RIK	0.0	0.0
2300008H03RIK	-0.054220391	0.555618539
2300009A05RIK	0.19335753	0.098930643
2310001A20RIK	0.436974375	0.322428167
2310001H12RIK	0.034992453	-0.092402951
2310001H17RIK	0.510456119	1.34741807
2310001H18RIK	-0.137503524	0.047305715
2310001K24RIK	-0.874469118	0.821029859
2310001L23RIK	0.706268797	0.050040682
2310002A08RIK	-1.396890153	0.162271429
2310002B06RIK	0.047762212	0.091758003
2310002B14RIK	-0.038474148	0.0
2310002D06RIK	0.874469118	1.502500341
2310002F18RIK	1.132295956	1.382318767
2310002J15RIK	0.251538767	1.632268215
2310002J21RIK	0.874469118	-0.678071905
2310002L09RIK	0.0	0.289506617
2310002L13RIK	0.180572246	-0.410283969
2310003C23RIK	0.620417277	-0.691954242
2310003F16RIK	0.023852627	-0.502627321
2310003H01RIK	-0.031285689	0.024339382
2310003L06RIK	-0.398549376	-0.30256277
2310003L22RIK	0.230807244	-0.056682346
2310003M01RIK	-0.142019005	0.287281952
2310003P10RIK	1.160822794	0.273699814
2310004H21RIK	-1.816755628	-1.308100954
2310004I03RIK	0.583862886	-0.257689473
2310004I24RIK	0.187627003	0.289767545
2310004N11RIK	-0.476338035	-0.154513276
2310004N24RIK	0.733169907	0.422384632
2310005C01RIK	-0.764511921	0.706953025
2310005E10RIK	0.283572177	0.392914688
2310005E17RIK	0.9510904	0.218640286
2310005G13RIK	3.163170965	0.158097015
2310005L22RIK	-0.197888721	0.566772409
2310005N01RIK	0.608941364	-0.613271371
2310005N03RIK	0.404177197	-0.241205553
2310005P05RIK	1.992305608	0.212945858
2310006J04RIK	0.189033824	-0.403355694
2310006M14RIK	-0.180572246	-1.396890153
2310007A19RIK	-1.555962629	2.014355293
2310007B03RIK	-0.415037499	0.093109404
2310007D09RIK	0.49490788	0.935679019
2310007F04RIK	-0.760812336	-0.305626283
2310007F21RIK	0.785875195	0.187627003
2310007G05RIK	-0.92186334	-0.130802255
2310007H09RIK	0.289985202	0.540568381
2310007L24RIK	-0.231325546	0.181838323
2310007O11RIK	0.027989419	-0.141674371
2310008H04RIK	0.63784206	0.397780176
2310008H09RIK	0.329900808	0.103907066
2310008I22RIK	-0.003105911	-1.152328721
2310008M10RIK	0.351097758	0.451002657
2310009A05RIK	1.174627891	0.679131202
2310009B15RIK	0.572684171	0.235761476
2310009E04RIK	-1.158642291	-0.717221659
2310010B21RIK	4.760220946	2.531191244
2310010J17RIK	-0.385493224	-0.344564291
2310010M20RIK	-0.462343214	-1.50779464
2310011E23RIK	-0.19592021	-0.249978253
2310011G17RIK	-0.873947744	-0.164611601
2310011J03RIK	0.78011483	-0.101454151
2310014B11RIK	0.642968104	-0.6735938
2310014D11RIK	-1.120854395	-0.16175107
2310014F06RIK	0.925999419	0.888354644
2310014G06RIK	0.106998585	0.543082264
2310014H01RIK	-0.09294476	0.342331818
2310014L17RIK	-0.10496956	0.035919574
2310015A05RIK	0.494764692	-0.888968688
2310015B20RIK	0.467778961	-0.137503524
2310015D24RIK	-0.557995453	-0.161589142
2310015L07RIK	0.0	0.093109404
2310015N21RIK	0.661414561	1.053111336
2310016C08RIK	-1.5810876	-0.676158697
2310016C16RIK	1.578938713	1.108059746
2310016D23RIK	-0.900464326	-0.378511623
2310016E02RIK	0.124572454	-0.118565999
2310016G11RIK	0.327431071	1.851749041
